107/09/07,102000,91570,0.91,0.91,0.66,0.66,-0.23,4
107/09/12,10000,3750,0.40,0.40,0.35,0.35,-0.11,2
107/09/13,10000,3800,0.38,0.38,0.38,0.38,+0.03,1
107/09/19,2000,1240,0.62,0.62,0.62,0.62,+0.10,2
107/09/20,78000,45070,0.56,0.59,0.56,0.59,-0.03,10
107/09/25,234000,185110,0.74,0.85,0.65,0.65,-0.09,9
107/10/01,6000,3800,0.62,0.70,0.62,0.70,+0.06,2
107/10/02,0,0,---,---,---,---,---,0
107/10/03,7000,3770,0.55,0.55,0.52,0.54,-0.10,3
107/10/04,79000,43100,0.54,0.56,0.53,0.55,+0.01,7
107/10/05,254000,120920,0.49,0.49,0.41,0.41,-0.14,10
107/10/08,155000,62590,0.40,0.42,0.35,0.35,-0.06,8
107/10/09,21000,9220,0.45,0.45,0.42,0.42,+0.07,3
107/10/12,0,0,---,---,---,---,---,0
107/10/15,1000,260,0.26,0.26,0.26,0.26,-0.03,1
107/10/17,35000,10850,0.31,0.31,0.31,0.31,+0.04,2
107/10/19,2000,500,0.25,0.25,0.25,0.25,-0.05,1
107/10/25,307000,30720,0.11,0.11,0.10,0.10,-0.06,5
107/10/26,202000,14160,0.07,0.08,0.07,0.08,-0.02,2
107/10/31,2000,300,0.15,0.15,0.15,0.15,+0.05,1
107/11/01,223000,47690,0.20,0.23,0.20,0.23,+0.08,3
107/11/02,168000,47660,0.28,0.30,0.27,0.30,+0.07,5
107/11/05,7000,2030,0.29,0.29,0.29,0.29,-0.01,2
107/11/06,11000,2870,0.27,0.27,0.25,0.25,-0.04,3
107/11/08,176000,56930,0.38,0.38,0.28,0.28,-0.06,5
107/11/09,76000,21480,0.28,0.30,0.28,0.30,+0.02,3
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,30000,9900,0.33,0.33,0.33,0.33,-0.03,1
107/11/16,0,0,---,---,---,---,---,0
107/11/19,0,0,---,---,---,---,---,0
107/11/20,8000,2480,0.31,0.31,0.31,0.31,-0.01,1
107/11/21,150000,62000,0.42,0.42,0.41,0.41,+0.10,2
107/11/26,0,0,---,---,---,---,---,0
107/11/27,2000,870,0.44,0.44,0.43,0.43,+0.05,2
107/11/29,50000,31000,0.62,0.62,0.62,0.62,+0.15,1
107/11/30,0,0,---,---,---,---,---,0
107/12/03,123000,97400,0.80,0.80,0.70,0.70,+0.06,2
107/12/04,113000,67800,0.60,0.60,0.60,0.60,-0.10,1
107/12/06,0,0,---,---,---,---,---,0
107/12/07,10000,3600,0.36,0.36,0.36,0.36,0.00,1
107/12/10,20000,5600,0.28,0.28,0.28,0.28,-0.08,1
107/12/11,0,0,---,---,---,---,---,0
107/12/12,0,0,---,---,---,---,---,0
107/12/13,0,0,---,---,---,---,---,0
107/12/14,0,0,---,---,---,---,---,0
107/12/17,0,0,---,---,---,---,---,0
107/12/19,0,0,---,---,---,---,---,0
107/12/20,0,0,---,---,---,---,---,0
107/12/21,0,0,---,---,---,---,---,0
107/12/22,0,0,---,---,---,---,---,0
107/12/24,0,0,---,---,---,---,---,0
107/12/25,0,0,---,---,---,---,---,0
107/12/26,0,0,---,---,---,---,---,0
107/12/27,0,0,---,---,---,---,---,0
107/12/28,0,0,---,---,---,---,---,0
108/01/02,0,0,---,---,---,---,---,0
108/01/03,0,0,---,---,---,---,---,0
108/01/04,0,0,---,---,---,---,---,0
108/01/07,0,0,---,---,---,---,---,0
108/01/08,0,0,---,---,---,---,---,0
108/01/09,0,0,---,---,---,---,---,0
108/01/11,5000,600,0.12,0.12,0.12,0.12,+0.02,1
108/01/14,5000,350,0.07,0.07,0.07,0.07,-0.05,1
108/01/15,0,0,---,---,---,---,---,0
108/01/18,0,0,---,---,---,---,---,0
108/01/23,0,0,---,---,---,---,---,0
108/01/25,0,0,---,---,---,---,---,0
108/01/28,0,0,---,---,---,---,---,0
108/01/29,0,0,---,---,---,---,---,0
108/01/30,0,0,---,---,---,---,---,0
108/02/11,0,0,---,---,---,---,---,0
108/02/12,0,0,---,---,---,---,---,0
108/02/13,0,0,---,---,---,---,---,0
108/02/14,0,0,---,---,---,---,---,0
108/02/15,0,0,---,---,---,---,---,0
108/02/18,0,0,---,---,---,---,---,0
108/02/20,0,0,---,---,---,---,---,0
108/02/21,25000,2750,0.11,0.11,0.11,0.11,0.00,1
108/02/22,0,0,---,---,---,---,---,0
