104/05/25,0,0,--,--,--,--,,0
104/05/26,0,0,--,--,--,--,,0
104/05/27,0,0,--,--,--,--,,0
104/05/28,4000,36600,9.20,9.20,9.10,9.10,X,2
104/05/29,13000,120200,9.25,9.25,9.20,9.20,0.10,4
104/06/01,5000,44500,9.00,9.00,8.75,8.95,-0.25,4
104/06/02,3000,26250,8.75,8.75,8.75,8.75,-0.20,1
104/06/03,51000,446250,8.75,8.75,8.75,8.75,,2
104/06/04,63000,523650,8.55,8.65,8.20,8.20,-0.55,8
104/06/05,1000,8300,8.30,8.30,8.30,8.30,0.10,1
104/06/08,1000,8250,8.25,8.25,8.25,8.25,-0.05,1
104/06/09,2000,15650,7.85,7.85,7.80,7.80,-0.45,2
104/06/10,2000,16000,8.00,8.00,8.00,8.00,0.20,1
104/06/11,0,0,--,--,--,--,,0
104/06/12,2000,16400,8.20,8.20,8.20,8.20,X,1
104/06/15,2000,16000,8.00,8.00,8.00,8.00,-0.20,1
104/06/16,0,0,--,--,--,--,,0
104/06/17,0,0,--,--,--,--,,0
104/06/18,0,0,--,--,--,--,,0
104/06/22,1000,8200,8.20,8.20,8.20,8.20,X,1
104/06/23,1000,8150,8.15,8.15,8.15,8.15,-0.05,1
104/06/24,3000,23900,8.00,8.00,7.95,7.95,-0.20,2
104/06/25,1000,8250,8.25,8.25,8.25,8.25,0.30,1
104/06/26,1000,8150,8.15,8.15,8.15,8.15,-0.10,1
104/06/29,1000,8000,8.00,8.00,8.00,8.00,-0.15,1
104/06/30,0,0,--,--,--,--,,0
104/07/01,0,0,--,--,--,--,,0
104/07/02,0,0,--,--,--,--,,0
104/07/03,0,0,--,--,--,--,,0
104/07/06,0,0,--,--,--,--,,0
104/07/07,0,0,--,--,--,--,,0
104/07/08,9000,63800,7.55,7.55,6.90,7.00,X,5
104/07/09,116000,735300,6.20,6.50,6.20,6.35,-0.65,14
104/07/13,606000,3999900,6.55,6.65,6.55,6.65,0.30,5
104/07/14,205000,1425100,6.90,7.05,6.90,7.05,0.40,5
104/07/15,114000,793850,7.10,7.10,6.95,7.00,-0.05,4
104/07/16,196000,1391600,7.10,7.10,7.10,7.10,0.10,2
104/07/17,200000,1415000,7.05,7.10,7.05,7.10,,2
104/07/20,5000,36050,7.25,7.25,7.20,7.20,0.10,3
104/07/21,4000,28450,7.10,7.15,7.10,7.15,-0.05,2
104/07/22,15000,108000,7.20,7.20,7.20,7.20,0.05,1
104/07/23,16000,112800,7.05,7.05,7.05,7.05,-0.15,2
104/07/24,1000,6950,6.95,6.95,6.95,6.95,-0.10,1
104/07/27,0,0,--,--,--,--,,0
104/07/28,4000,26000,6.50,6.50,6.50,6.50,X,3
104/07/29,14000,91700,6.55,6.55,6.55,6.55,0.05,1
104/07/30,1000,6600,6.60,6.60,6.60,6.60,0.05,1
104/07/31,0,0,--,--,--,--,,0
104/08/03,0,0,--,--,--,--,,0
104/08/04,1000,6500,6.50,6.50,6.50,6.50,X,1
104/08/05,0,0,--,--,--,--,,0
104/08/06,0,0,--,--,--,--,,0
104/08/07,2000,12600,6.30,6.30,6.30,6.30,X,2
104/08/10,1000,6100,6.10,6.10,6.10,6.10,-0.20,1
104/08/11,2000,12350,6.20,6.20,6.15,6.15,0.05,2
104/08/12,4000,22450,5.70,5.70,5.50,5.55,-0.60,3
104/08/13,5000,28500,5.70,5.70,5.70,5.70,0.15,1
104/08/14,33000,202400,6.00,6.85,6.00,6.25,0.55,8
104/08/17,28000,173700,6.25,6.25,5.90,5.90,-0.35,6
