107/09/25,200000,228000,1.14,1.14,1.14,1.14,+0.19,1
107/10/01,133000,170620,1.25,1.29,1.25,1.29,-0.02,4
107/10/02,239000,340820,1.42,1.44,1.40,1.40,+0.11,7
107/10/03,207000,273180,1.31,1.34,1.30,1.30,-0.10,7
107/10/04,296000,385020,1.29,1.38,1.25,1.26,-0.04,7
107/10/05,191000,227290,1.19,1.19,1.19,1.19,-0.07,4
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,20000,10000,0.50,0.50,0.50,0.50,-0.03,1
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,5000,1550,0.31,0.31,0.31,0.31,0.00,1
107/11/06,10000,4300,0.43,0.43,0.43,0.43,+0.12,1
107/11/08,0,0,---,---,---,---,---,0
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,0,0,---,---,---,---,---,0
107/11/16,0,0,---,---,---,---,---,0
107/11/19,0,0,---,---,---,---,---,0
107/11/20,0,0,---,---,---,---,---,0
107/11/21,0,0,---,---,---,---,---,0
107/11/26,0,0,---,---,---,---,---,0
107/11/27,95000,61820,0.65,0.72,0.65,0.72,+0.18,2
107/11/29,321000,310240,1.00,1.02,0.93,0.93,+0.02,8
107/11/30,463000,498570,1.04,1.15,1.04,1.12,+0.19,13
107/12/03,389000,544590,1.42,1.42,1.35,1.41,+0.29,11
107/12/04,60000,75880,1.29,1.29,1.20,1.20,-0.21,7
107/12/06,274000,260620,1.08,1.08,0.74,0.74,-0.35,9
107/12/07,680000,623000,0.83,0.97,0.83,0.96,+0.22,45
107/12/10,1250000,1136270,0.80,1.00,0.80,0.92,-0.04,42
107/12/11,1278000,1270530,1.00,1.03,0.96,0.96,+0.04,29
107/12/12,28000,33780,1.10,1.28,1.10,1.20,+0.24,6
107/12/13,112000,139400,1.20,1.25,1.20,1.25,+0.05,3
107/12/14,0,0,---,---,---,---,---,0
107/12/17,0,0,---,---,---,---,---,0
107/12/19,94000,91180,0.97,0.97,0.97,0.97,+0.08,1
107/12/20,230000,172110,0.77,0.77,0.65,0.65,-0.32,4
107/12/21,205000,125980,0.56,0.78,0.56,0.78,+0.13,4
107/12/22,110000,78260,0.71,0.72,0.71,0.72,-0.06,2
107/12/24,94000,67680,0.72,0.72,0.72,0.72,0.00,1
107/12/25,94000,50760,0.54,0.54,0.54,0.54,-0.18,1
107/12/26,144000,84200,0.60,0.60,0.50,0.50,-0.04,3
107/12/27,94000,48880,0.52,0.52,0.52,0.52,+0.02,1
107/12/28,25000,14500,0.58,0.58,0.58,0.58,+0.06,3
108/01/02,288000,149660,0.52,0.52,0.51,0.51,-0.07,3
108/01/03,566000,273060,0.47,0.49,0.44,0.44,-0.07,6
108/01/04,293000,110810,0.37,0.53,0.37,0.53,+0.09,4
108/01/07,599000,329130,0.55,0.55,0.54,0.54,+0.01,5
108/01/08,648000,356300,0.55,0.56,0.54,0.54,0.00,8
108/01/09,338000,182520,0.54,0.54,0.54,0.54,0.00,2
108/01/11,577000,276180,0.48,0.48,0.47,0.47,-0.11,2
108/01/14,0,0,---,---,---,---,---,0
108/01/15,79000,40700,0.40,0.58,0.40,0.58,+0.20,4
108/01/18,702000,377910,0.50,0.65,0.50,0.63,+0.17,10
108/01/23,30000,25200,0.84,0.84,0.84,0.84,+0.10,1
108/01/25,0,0,---,---,---,---,---,0
108/01/28,0,0,---,---,---,---,---,0
108/01/29,0,0,---,---,---,---,---,0
108/01/30,0,0,---,---,---,---,---,0
108/02/11,0,0,---,---,---,---,---,0
108/02/12,0,0,---,---,---,---,---,0
108/02/13,0,0,---,---,---,---,---,0
108/02/14,0,0,---,---,---,---,---,0
108/02/15,0,0,---,---,---,---,---,0
108/02/18,0,0,---,---,---,---,---,0
108/02/20,0,0,---,---,---,---,---,0
108/02/21,0,0,---,---,---,---,---,0
108/02/22,10000,6700,0.67,0.67,0.67,0.67,+0.03,1
108/02/25,0,0,---,---,---,---,---,0
108/02/27,0,0,---,---,---,---,---,0
