99/09/08,11000,4730,0.43,0.43,0.43,0.43,-0.37,2
99/09/09,308000,138600,0.45,0.45,0.45,0.45,+0.02,5
99/09/10,318000,143300,0.45,0.47,0.45,0.47,+0.02,5
99/09/14,103000,42250,0.41,0.43,0.41,0.43,-0.04,3
99/09/15,109000,43800,0.40,0.42,0.40,0.42,-0.01,2
99/09/16,521000,227300,0.44,0.47,0.43,0.47,+0.05,11
99/09/17,310000,133300,0.43,0.43,0.43,0.43,-0.04,4
99/09/24,199000,77630,0.39,0.41,0.39,0.41,-0.02,3
99/09/27,229000,84730,0.37,0.37,0.37,0.37,-0.04,4
99/09/28,30000,10500,0.35,0.35,0.35,0.35,-0.02,1
99/09/30,199000,67680,0.34,0.36,0.34,0.36,+0.01,3
99/10/01,199000,69450,0.35,0.35,0.15,0.35,-0.01,11
99/10/04,4000,1230,0.31,0.31,0.30,0.30,-0.05,2
99/10/05,1000,270,0.27,0.27,0.27,0.27,-0.03,1
99/10/06,2000,520,0.26,0.26,0.26,0.26,-0.01,1
99/10/08,99000,24750,0.25,0.25,0.25,0.25,-0.01,1
99/10/11,61000,11780,0.23,0.23,0.08,0.08,-0.17,5
99/10/12,111000,21070,0.17,0.19,0.17,0.19,+0.11,3
99/10/13,397000,67500,0.17,0.18,0.17,0.18,-0.01,5
99/10/14,694000,91220,0.13,0.14,0.13,0.14,-0.04,8
99/10/15,100000,12010,0.12,0.13,0.12,0.13,-0.01,2
99/10/18,199000,23960,0.12,0.20,0.12,0.20,+0.07,3
99/10/20,694000,90190,0.13,0.13,0.10,0.10,-0.10,8
99/10/22,102000,12240,0.12,0.12,0.12,0.12,+0.02,2
99/11/05,0,0,0.00,0.00,0.00,0.00,---,0
99/11/08,0,0,0.00,0.00,0.00,0.00,---,0
99/11/09,0,0,0.00,0.00,0.00,0.00,---,0
99/11/10,0,0,0.00,0.00,0.00,0.00,---,0
99/11/11,0,0,0.00,0.00,0.00,0.00,---,0
99/11/12,0,0,0.00,0.00,0.00,0.00,---,0
99/11/15,0,0,0.00,0.00,0.00,0.00,---,0
99/11/16,0,0,0.00,0.00,0.00,0.00,---,0
99/11/17,0,0,0.00,0.00,0.00,0.00,---,0
99/11/18,0,0,0.00,0.00,0.00,0.00,---,0
99/11/19,0,0,0.00,0.00,0.00,0.00,---,0
99/11/22,0,0,0.00,0.00,0.00,0.00,---,0
99/11/23,0,0,0.00,0.00,0.00,0.00,---,0
99/11/24,0,0,0.00,0.00,0.00,0.00,---,0
99/11/25,0,0,0.00,0.00,0.00,0.00,---,0
99/11/26,0,0,0.00,0.00,0.00,0.00,---,0
99/11/29,0,0,0.00,0.00,0.00,0.00,---,0
99/11/30,497000,59220,0.11,0.20,0.11,0.20,+0.08,8
99/12/01,0,0,0.00,0.00,0.00,0.00,---,0
99/12/02,0,0,0.00,0.00,0.00,0.00,---,0
99/12/03,0,0,0.00,0.00,0.00,0.00,---,0
99/12/06,0,0,0.00,0.00,0.00,0.00,---,0
99/12/07,1000,90,0.09,0.09,0.09,0.09,+0.01,1
99/12/08,0,0,0.00,0.00,0.00,0.00,---,0
99/12/09,1000,120,0.12,0.12,0.12,0.12,+0.03,1
99/12/10,396000,39600,0.10,0.10,0.10,0.10,-0.02,4
99/12/13,0,0,0.00,0.00,0.00,0.00,---,0
99/12/14,0,0,0.00,0.00,0.00,0.00,---,0
99/12/15,0,0,0.00,0.00,0.00,0.00,---,0
99/12/16,0,0,0.00,0.00,0.00,0.00,---,0
99/12/17,0,0,0.00,0.00,0.00,0.00,---,0
99/12/20,0,0,0.00,0.00,0.00,0.00,---,0
99/12/21,0,0,0.00,0.00,0.00,0.00,---,0
99/12/22,0,0,0.00,0.00,0.00,0.00,---,0
99/12/23,0,0,0.00,0.00,0.00,0.00,---,0
99/12/24,0,0,0.00,0.00,0.00,0.00,---,0
99/12/27,0,0,0.00,0.00,0.00,0.00,---,0
99/12/28,0,0,0.00,0.00,0.00,0.00,---,0
99/12/29,0,0,0.00,0.00,0.00,0.00,---,0
99/12/30,0,0,0.00,0.00,0.00,0.00,---,0
99/12/31,0,0,0.00,0.00,0.00,0.00,---,0
100/01/03,0,0,0.00,0.00,0.00,0.00,---,0
100/01/04,0,0,0.00,0.00,0.00,0.00,---,0
100/01/05,0,0,0.00,0.00,0.00,0.00,---,0
100/01/06,0,0,0.00,0.00,0.00,0.00,---,0
100/01/07,0,0,0.00,0.00,0.00,0.00,---,0
100/01/10,0,0,0.00,0.00,0.00,0.00,---,0
100/01/11,0,0,0.00,0.00,0.00,0.00,---,0
100/01/12,0,0,0.00,0.00,0.00,0.00,---,0
100/01/13,0,0,0.00,0.00,0.00,0.00,---,0
100/01/14,0,0,0.00,0.00,0.00,0.00,---,0
100/01/17,0,0,0.00,0.00,0.00,0.00,---,0
100/01/18,0,0,0.00,0.00,0.00,0.00,---,0
100/01/19,0,0,0.00,0.00,0.00,0.00,---,0
100/01/20,0,0,0.00,0.00,0.00,0.00,---,0
100/01/21,0,0,0.00,0.00,0.00,0.00,---,0
100/01/24,0,0,0.00,0.00,0.00,0.00,---,0
100/01/25,0,0,0.00,0.00,0.00,0.00,---,0
100/01/26,0,0,0.00,0.00,0.00,0.00,---,0
100/01/27,0,0,0.00,0.00,0.00,0.00,---,0
100/01/28,0,0,0.00,0.00,0.00,0.00,---,0
100/02/08,0,0,0.00,0.00,0.00,0.00,---,0
100/02/09,0,0,0.00,0.00,0.00,0.00,---,0
100/02/10,0,0,0.00,0.00,0.00,0.00,---,0
100/02/11,0,0,0.00,0.00,0.00,0.00,---,0
100/02/14,0,0,0.00,0.00,0.00,0.00,---,0
100/02/15,0,0,0.00,0.00,0.00,0.00,---,0
100/02/16,0,0,0.00,0.00,0.00,0.00,---,0
100/02/17,0,0,0.00,0.00,0.00,0.00,---,0
100/02/18,0,0,0.00,0.00,0.00,0.00,---,0
100/02/21,0,0,0.00,0.00,0.00,0.00,---,0
100/02/22,0,0,0.00,0.00,0.00,0.00,---,0
100/02/23,0,0,0.00,0.00,0.00,0.00,---,0
100/02/24,0,0,0.00,0.00,0.00,0.00,---,0
100/02/25,0,0,0.00,0.00,0.00,0.00,---,0
100/03/01,0,0,0.00,0.00,0.00,0.00,---,0
100/03/02,0,0,0.00,0.00,0.00,0.00,---,0
100/03/03,0,0,0.00,0.00,0.00,0.00,---,0
