105/05/05,1000,1430,1.43,1.43,1.43,1.43,0.00,1
105/05/06,1000,1420,1.42,1.42,1.42,1.42,-0.01,1
105/05/09,0,0,---,---,---,---,---,0
105/05/10,133000,159550,1.15,1.25,1.15,1.25,+0.12,5
105/05/11,137000,172380,1.26,1.26,1.22,1.22,-0.03,4
105/05/12,1000,1140,1.14,1.14,1.14,1.14,-0.08,1
105/05/13,8000,8770,1.09,1.10,1.09,1.10,-0.04,2
105/05/16,3000,2700,0.90,0.90,0.90,0.90,-0.20,1
105/05/17,9000,8860,1.00,1.00,0.98,0.98,+0.08,2
105/05/18,11000,10420,0.94,0.96,0.94,0.96,-0.02,2
105/05/19,109000,110090,1.01,1.01,1.01,1.01,+0.05,2
105/05/20,109000,103590,0.97,0.97,0.95,0.95,-0.06,2
105/05/23,16000,14880,0.93,0.93,0.93,0.93,-0.02,1
105/05/24,286000,282370,0.97,1.02,0.95,0.96,+0.03,7
105/05/25,285000,277210,0.96,0.98,0.96,0.97,+0.01,8
105/05/26,15000,14550,0.97,0.97,0.97,0.97,0.00,1
105/05/27,315000,343850,0.99,1.11,0.99,1.11,+0.14,4
105/05/30,398000,434740,1.10,1.16,1.08,1.13,+0.02,9
105/05/31,128000,144280,1.17,1.17,1.09,1.09,-0.04,6
105/06/01,1001000,1138030,1.12,1.15,1.12,1.13,+0.04,16
105/06/02,1595000,1868400,1.16,1.21,1.14,1.21,+0.08,32
105/06/03,300000,337660,1.11,1.15,1.11,1.15,-0.06,10
105/06/04,115000,123400,1.06,1.08,1.06,1.08,-0.07,2
105/06/06,380000,393800,1.07,1.07,1.00,1.00,-0.08,6
105/06/07,6000,5620,0.95,0.95,0.87,0.87,-0.13,2
105/06/08,0,0,---,---,---,---,---,0
105/06/13,1000,770,0.77,0.77,0.77,0.77,-0.07,1
105/06/14,77000,60060,0.78,0.78,0.78,0.78,+0.01,1
105/06/15,77000,57920,0.75,0.76,0.75,0.76,-0.02,3
105/06/16,100000,72000,0.72,0.72,0.72,0.72,-0.04,2
105/06/17,0,0,---,---,---,---,---,0
105/06/20,100000,68000,0.68,0.68,0.68,0.68,-0.06,1
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,2000,1200,0.60,0.60,0.60,0.60,+0.02,1
105/06/28,100000,59000,0.59,0.59,0.59,0.59,-0.01,1
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,20000,11800,0.59,0.59,0.59,0.59,+0.01,1
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,80000,41600,0.52,0.52,0.52,0.52,0.00,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,1000,490,0.49,0.49,0.49,0.49,+0.02,1
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,100000,55000,0.55,0.55,0.55,0.55,+0.06,1
105/07/26,100000,59000,0.59,0.59,0.59,0.59,+0.04,1
105/07/27,190000,113400,0.61,0.62,0.58,0.58,-0.01,4
105/07/28,150000,96000,0.64,0.64,0.64,0.64,+0.06,2
105/07/29,150000,95000,0.64,0.64,0.63,0.63,-0.01,2
105/08/01,211000,136420,0.63,0.66,0.62,0.66,+0.03,7
105/08/02,514000,357610,0.68,0.72,0.68,0.69,+0.03,13
105/08/03,213000,133880,0.61,0.66,0.61,0.65,-0.04,7
105/08/04,182000,122660,0.67,0.68,0.67,0.68,+0.03,5
105/08/05,30000,19200,0.64,0.64,0.64,0.64,-0.04,1
105/08/08,231000,166110,0.70,0.74,0.70,0.74,+0.10,4
105/08/09,301000,220240,0.74,0.74,0.67,0.67,-0.07,7
