103/06/06,2394000,1530000,0.85,1.68,0.54,1.68,+0.65,92
103/06/09,1000,1030,1.03,1.03,1.03,1.03,-0.65,1
103/06/10,0,0,---,---,---,---,---,0
103/06/11,458000,265940,0.53,0.61,0.53,0.61,-0.02,18
103/06/12,1492000,798930,0.54,0.62,0.53,0.62,+0.01,29
103/06/13,775000,397650,0.51,0.52,0.50,0.52,-0.10,14
103/06/16,86000,45520,0.53,0.53,0.52,0.52,0.00,52
103/06/17,79000,45030,0.57,0.57,0.57,0.57,+0.05,1
103/06/18,0,0,---,---,---,---,---,0
103/06/19,0,0,---,---,---,---,---,0
103/06/20,0,0,---,---,---,---,---,0
103/06/23,0,0,---,---,---,---,---,0
103/06/24,1000,720,0.72,0.72,0.72,0.72,0.00,1
103/06/25,0,0,---,---,---,---,---,0
103/06/26,0,0,---,---,---,---,---,0
103/06/27,0,0,---,---,---,---,---,0
103/06/30,0,0,---,---,---,---,---,0
103/07/01,0,0,---,---,---,---,---,0
103/07/02,0,0,---,---,---,---,---,0
103/07/03,0,0,---,---,---,---,---,0
103/07/04,0,0,---,---,---,---,---,0
103/07/07,0,0,---,---,---,---,---,0
103/07/08,0,0,---,---,---,---,---,0
103/07/09,0,0,---,---,---,---,---,0
103/07/10,0,0,---,---,---,---,---,0
103/07/11,30000,27300,0.91,0.91,0.91,0.91,+0.07,1
103/07/14,0,0,---,---,---,---,---,0
103/07/15,99000,85140,0.86,0.86,0.86,0.86,-0.01,1
103/07/16,99000,87120,0.88,0.88,0.88,0.88,+0.02,1
103/07/17,35000,30200,0.86,0.88,0.86,0.88,0.00,2
103/07/18,5000,4400,0.88,0.88,0.88,0.88,0.00,1
103/07/21,0,0,---,---,---,---,---,0
103/07/22,0,0,---,---,---,---,---,0
103/07/24,676000,581500,0.85,0.87,0.85,0.87,+0.01,7
103/07/25,676000,576400,0.85,0.86,0.84,0.86,-0.01,7
103/07/28,73000,68620,0.94,0.94,0.94,0.94,+0.08,2
103/07/29,557000,645320,0.94,1.20,0.94,1.18,+0.24,8
103/07/30,220000,251500,1.14,1.15,1.13,1.13,-0.05,4
103/07/31,0,0,---,---,---,---,---,0
103/08/01,124000,155000,1.25,1.25,1.25,1.25,+0.09,1
103/08/04,146000,179580,1.23,1.23,1.23,1.23,-0.02,2
103/08/05,0,0,---,---,---,---,---,0
103/08/06,340000,456010,1.25,1.57,1.25,1.57,+0.36,9
103/08/07,235000,376520,1.58,1.68,1.58,1.68,+0.11,4
103/08/08,425000,703650,1.70,1.70,1.63,1.63,-0.05,5
103/08/11,0,0,---,---,---,---,---,0
103/08/12,0,0,---,---,---,---,---,0
103/08/13,0,0,---,---,---,---,---,0
103/08/14,0,0,---,---,---,---,---,0
103/08/15,0,0,---,---,---,---,---,0
103/08/18,0,0,---,---,---,---,---,0
103/08/19,0,0,---,---,---,---,---,0
103/08/20,0,0,---,---,---,---,---,0
103/08/21,0,0,---,---,---,---,---,0
103/08/22,100000,132000,1.32,1.32,1.32,1.32,-0.38,1
103/08/25,0,0,---,---,---,---,---,0
103/08/26,0,0,---,---,---,---,---,0
103/08/27,0,0,---,---,---,---,---,0
103/08/28,0,0,---,---,---,---,---,0
103/08/29,114000,167580,1.47,1.47,1.47,1.47,-0.07,1
103/09/01,10000,14700,1.47,1.47,1.47,1.47,0.00,1
103/09/02,0,0,---,---,---,---,---,0
103/09/03,10000,13200,1.32,1.32,1.32,1.32,-0.15,1
103/09/04,0,0,---,---,---,---,---,0
103/09/05,0,0,---,---,---,---,---,0
103/09/09,0,0,---,---,---,---,---,0
103/09/10,0,0,---,---,---,---,---,0
103/09/11,0,0,---,---,---,---,---,0
103/09/12,0,0,---,---,---,---,---,0
103/09/15,0,0,---,---,---,---,---,0
103/09/16,0,0,---,---,---,---,---,0
103/09/17,0,0,---,---,---,---,---,0
103/09/18,0,0,---,---,---,---,---,0
103/09/19,0,0,---,---,---,---,---,0
103/09/22,0,0,---,---,---,---,---,0
103/09/23,0,0,---,---,---,---,---,0
103/09/24,0,0,---,---,---,---,---,0
103/09/25,0,0,---,---,---,---,---,0
103/09/26,0,0,---,---,---,---,---,0
103/09/29,0,0,---,---,---,---,---,0
103/09/30,0,0,---,---,---,---,---,0
103/10/01,0,0,---,---,---,---,---,0
103/10/02,0,0,---,---,---,---,---,0
103/10/03,0,0,---,---,---,---,---,0
103/10/06,0,0,---,---,---,---,---,0
103/10/07,0,0,---,---,---,---,---,0
103/10/08,0,0,---,---,---,---,---,0
103/10/09,0,0,---,---,---,---,---,0
103/10/13,0,0,---,---,---,---,---,0
103/10/14,0,0,---,---,---,---,---,0
103/10/15,0,0,---,---,---,---,---,0
103/10/16,0,0,---,---,---,---,---,0
103/10/17,0,0,---,---,---,---,---,0
103/10/20,0,0,---,---,---,---,---,0
103/10/21,0,0,---,---,---,---,---,0
103/10/22,0,0,---,---,---,---,---,0
103/10/23,0,0,---,---,---,---,---,0
103/10/24,0,0,---,---,---,---,---,0
103/10/27,0,0,---,---,---,---,---,0
103/10/28,0,0,---,---,---,---,---,0
103/10/29,0,0,---,---,---,---,---,0
103/10/30,0,0,---,---,---,---,---,0
103/10/31,0,0,---,---,---,---,---,0
103/11/03,0,0,---,---,---,---,---,0
103/11/04,0,0,---,---,---,---,---,0
103/11/05,0,0,---,---,---,---,---,0
103/11/06,0,0,---,---,---,---,---,0
103/11/07,0,0,---,---,---,---,---,0
103/11/10,0,0,---,---,---,---,---,0
103/11/11,0,0,---,---,---,---,---,0
103/11/12,0,0,---,---,---,---,---,0
103/11/13,0,0,---,---,---,---,---,0
103/11/14,0,0,---,---,---,---,---,0
103/11/17,0,0,---,---,---,---,---,0
103/11/18,0,0,---,---,---,---,---,0
103/11/19,0,0,---,---,---,---,---,0
103/11/20,0,0,---,---,---,---,---,0
103/11/21,0,0,---,---,---,---,---,0
103/11/24,0,0,---,---,---,---,---,0
103/11/25,0,0,---,---,---,---,---,0
103/11/26,0,0,---,---,---,---,---,0
103/11/27,0,0,---,---,---,---,---,0
103/11/28,0,0,---,---,---,---,---,0
103/12/01,0,0,---,---,---,---,---,0
103/12/02,0,0,---,---,---,---,---,0
103/12/03,0,0,---,---,---,---,---,0
107/10/01,159000,216240,1.36,1.36,1.36,1.36,0.00,2
107/10/02,178000,232620,1.32,1.32,1.29,1.29,-0.07,2
107/10/03,303000,394120,1.29,1.31,1.29,1.31,+0.02,7
107/10/04,424000,575780,1.33,1.40,1.31,1.40,+0.09,12
107/10/05,670000,1010730,1.44,1.60,1.43,1.59,+0.19,13
107/10/08,666000,1128140,1.66,1.91,1.57,1.80,+0.21,22
107/10/09,280000,510420,1.78,1.95,1.78,1.95,+0.15,5
107/10/12,16000,36480,2.26,2.30,2.26,2.30,+0.14,2
107/10/15,36000,72480,2.13,2.13,1.92,1.92,-0.38,2
107/10/17,172000,323920,1.85,1.91,1.85,1.91,-0.06,4
107/10/19,451000,972220,2.12,2.16,2.12,2.16,+0.08,12
107/10/25,73000,176760,2.42,2.43,2.42,2.43,+0.25,3
107/10/26,10000,24100,2.41,2.41,2.41,2.41,-0.02,1
107/10/31,0,0,---,---,---,---,---,0
107/11/01,31000,59930,1.94,1.94,1.90,1.90,-0.02,12
107/11/02,117000,196180,1.67,1.72,1.59,1.72,-0.18,6
107/11/05,122000,204310,1.70,1.70,1.63,1.64,-0.08,21
107/11/06,245000,413290,1.59,1.73,1.59,1.73,+0.09,8
107/11/08,691000,1014940,1.45,1.51,1.45,1.45,-0.15,91
107/11/09,494000,769220,1.55,1.59,1.54,1.55,+0.10,11
107/11/12,733000,1189390,1.56,1.70,1.51,1.67,+0.12,26
107/11/13,683000,1238800,1.81,1.84,1.78,1.84,+0.17,23
107/11/14,491000,856530,1.68,1.82,1.64,1.82,-0.02,29
107/11/16,87000,153570,1.68,1.81,1.68,1.80,+0.05,6
107/11/19,547000,915090,1.76,1.76,1.60,1.60,-0.20,29
107/11/20,646000,999810,1.54,1.57,1.50,1.57,-0.03,222
107/11/21,134000,211820,1.55,1.61,1.55,1.61,+0.04,3
107/11/26,117000,174430,1.51,1.51,1.48,1.49,-0.12,3
107/11/27,79000,110120,1.34,1.40,1.34,1.40,-0.09,2
107/11/29,185000,216100,1.16,1.18,1.15,1.18,-0.02,5
107/11/30,44000,48840,1.11,1.11,1.11,1.11,-0.07,1
107/12/03,37000,37160,1.04,1.04,0.98,0.98,-0.13,4
107/12/04,328000,337370,1.00,1.04,1.00,1.03,+0.05,68
107/12/06,670000,828660,1.14,1.36,1.11,1.30,+0.15,13
107/12/07,327000,385970,1.21,1.21,1.17,1.18,-0.12,7
107/12/10,436000,596000,1.33,1.45,1.32,1.42,+0.24,42
107/12/11,253000,338010,1.34,1.35,1.29,1.35,-0.07,12
107/12/12,402000,481800,1.24,1.24,1.17,1.22,-0.13,13
107/12/13,401000,505640,1.24,1.27,1.24,1.26,+0.04,12
107/12/14,155000,205110,1.29,1.37,1.29,1.36,+0.10,54
107/12/17,58000,79380,1.34,1.38,1.34,1.38,+0.02,15
107/12/19,266000,408190,1.46,1.61,1.46,1.59,+0.05,7
107/12/20,99000,156760,1.62,1.62,1.53,1.53,-0.06,14
107/12/21,1000,1580,1.58,1.58,1.58,1.58,+0.05,1
107/12/22,76000,112380,1.53,1.53,1.43,1.43,-0.15,21
107/12/24,46000,62250,1.40,1.40,1.35,1.35,-0.08,3
107/12/25,93000,130420,1.41,1.43,1.36,1.36,+0.01,47
107/12/26,505000,661150,1.30,1.33,1.29,1.32,-0.04,58
107/12/27,451000,561040,1.25,1.26,1.24,1.25,-0.07,18
107/12/28,211000,258880,1.27,1.27,1.22,1.24,-0.01,35
108/01/02,78000,87180,1.14,1.20,1.10,1.20,-0.04,9
108/01/03,569000,644710,1.20,1.21,1.08,1.11,-0.09,36
108/01/04,878000,1008650,1.19,1.19,1.07,1.07,-0.04,44
108/01/07,360000,364430,1.01,1.08,1.01,1.04,-0.03,27
108/01/08,148000,150760,0.96,1.04,0.96,1.04,0.00,9
108/01/09,152000,157070,1.00,1.11,1.00,1.11,+0.07,5
108/01/11,100000,105240,1.08,1.08,1.05,1.05,-0.06,2
108/01/14,2000,2200,1.10,1.10,1.10,1.10,+0.05,1
108/01/15,10000,10700,1.07,1.07,1.07,1.07,-0.03,1
108/01/18,281000,282930,1.01,1.01,1.00,1.00,+0.01,5
108/01/23,153000,149940,0.98,0.98,0.98,0.98,-0.02,2
108/01/25,697000,595600,0.81,0.93,0.81,0.93,+0.06,19
108/01/28,320000,263390,0.88,0.88,0.79,0.79,-0.14,9
108/01/29,100000,73000,0.73,0.73,0.73,0.73,-0.06,1
108/01/30,401000,300600,0.75,0.75,0.74,0.75,+0.02,3
108/02/11,610000,364400,0.66,0.66,0.49,0.61,-0.14,17
108/02/12,910000,536300,0.58,0.64,0.56,0.64,+0.03,19
108/02/13,300000,158000,0.52,0.53,0.52,0.53,-0.11,3
108/02/14,0,0,---,---,---,---,---,0
108/02/15,0,0,---,---,---,---,---,0
108/02/18,0,0,---,---,---,---,---,0
108/02/20,0,0,---,---,---,---,---,0
108/02/21,0,0,---,---,---,---,---,0
108/02/22,0,0,---,---,---,---,---,0
108/02/25,0,0,---,---,---,---,---,0
108/02/27,100000,55000,0.55,0.55,0.55,0.55,+0.04,1
108/03/04,100000,53000,0.53,0.53,0.53,0.53,-0.02,1
108/03/06,0,0,---,---,---,---,---,0
108/03/08,100000,57000,0.57,0.57,0.57,0.57,+0.05,1
108/03/11,100000,52000,0.52,0.52,0.52,0.52,-0.05,1
108/03/13,100000,51000,0.51,0.51,0.51,0.51,-0.02,1
108/03/14,0,0,---,---,---,---,---,0
108/03/15,0,0,---,---,---,---,---,0
108/03/18,200000,93000,0.43,0.50,0.43,0.50,0.00,2
