105/11/08,53000,91540,1.68,1.73,1.68,1.73,+0.31,2
105/11/09,367000,700290,1.79,2.07,1.79,2.07,+0.34,18
105/11/10,609000,1130410,1.90,1.93,1.76,1.85,-0.22,18
105/11/11,216000,373810,1.76,1.76,1.62,1.64,-0.21,11
105/11/14,20000,31250,1.55,1.65,1.55,1.65,+0.01,5
105/11/15,62000,89800,1.48,1.48,1.41,1.42,-0.23,6
105/11/16,25000,35370,1.41,1.51,1.39,1.51,+0.09,7
105/11/17,14000,19050,1.33,1.41,1.33,1.41,-0.10,3
105/11/18,32000,46080,1.44,1.44,1.44,1.44,+0.03,1
105/11/21,22000,30940,1.41,1.41,1.37,1.37,-0.07,2
105/11/22,0,0,---,---,---,---,---,0
105/11/23,4000,5000,1.25,1.25,1.25,1.25,-0.12,1
105/11/24,115000,152600,1.32,1.34,1.32,1.32,+0.07,5
105/11/25,23000,24990,1.11,1.11,0.93,0.93,-0.39,2
105/11/28,85000,75790,0.95,0.95,0.87,0.87,-0.06,3
105/11/29,10000,9200,0.92,0.92,0.92,0.92,+0.05,1
105/11/30,3000,2700,0.90,0.90,0.90,0.90,-0.02,1
105/12/01,150000,157850,1.04,1.08,1.01,1.01,+0.11,9
105/12/02,73000,78830,1.11,1.11,1.06,1.08,+0.07,6
105/12/05,100000,101000,1.01,1.01,1.01,1.01,-0.07,1
105/12/06,50000,54800,1.10,1.10,1.08,1.10,+0.09,3
105/12/07,70000,72400,1.00,1.04,1.00,1.04,-0.06,2
105/12/08,24000,22040,0.96,0.96,0.91,0.91,-0.13,2
105/12/09,0,0,---,---,---,---,---,0
105/12/12,20000,20400,1.02,1.02,1.02,1.02,+0.07,1
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,14000,11240,0.80,0.82,0.80,0.82,+0.01,2
105/12/20,14000,10080,0.72,0.72,0.72,0.72,-0.10,1
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,350000,280000,0.80,0.80,0.80,0.80,+0.04,6
106/01/04,350000,262500,0.75,0.75,0.75,0.75,-0.05,3
106/01/05,8000,5760,0.72,0.72,0.72,0.72,-0.03,1
106/01/06,0,0,---,---,---,---,---,0
106/01/09,2000,1480,0.74,0.74,0.74,0.74,+0.06,1
106/01/10,0,0,---,---,---,---,---,0
106/01/11,70000,51000,0.72,0.74,0.72,0.73,+0.01,3
106/01/12,240000,186900,0.76,0.84,0.73,0.84,+0.11,8
106/01/13,235000,203170,0.86,0.90,0.83,0.83,-0.01,11
106/01/16,899000,698650,0.77,0.79,0.76,0.78,-0.05,13
106/01/17,594000,462130,0.78,0.78,0.76,0.78,0.00,5
106/01/18,100000,70000,0.70,0.70,0.70,0.70,-0.08,1
106/01/19,400000,252000,0.63,0.63,0.63,0.63,-0.07,1
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,400000,88000,0.22,0.22,0.22,0.22,-0.08,2
106/02/08,400000,92000,0.23,0.23,0.23,0.23,+0.01,1
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,18000,4860,0.27,0.27,0.27,0.27,-0.02,1
106/02/16,18000,5040,0.28,0.28,0.28,0.28,+0.01,1
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,0,0,---,---,---,---,---,0
106/03/09,900000,198000,0.22,0.22,0.22,0.22,-0.01,4
106/03/10,450000,117000,0.26,0.26,0.26,0.26,+0.04,1
106/03/13,0,0,---,---,---,---,---,0
106/03/14,0,0,---,---,---,---,---,0
106/03/15,450000,76500,0.17,0.17,0.17,0.17,-0.01,1
106/03/16,0,0,---,---,---,---,---,0
106/03/17,0,0,---,---,---,---,---,0
106/03/20,0,0,---,---,---,---,---,0
106/03/21,0,0,---,---,---,---,---,0
106/03/22,450000,63000,0.14,0.14,0.14,0.14,0.00,2
106/03/23,0,0,---,---,---,---,---,0
106/03/24,0,0,---,---,---,---,---,0
106/03/27,0,0,---,---,---,---,---,0
106/03/28,450000,49500,0.11,0.11,0.11,0.11,-0.01,1
106/03/29,0,0,---,---,---,---,---,0
