105/04/14,86000,80800,0.90,0.96,0.90,0.94,+0.12,6
105/04/15,467000,454510,0.93,1.00,0.93,0.96,+0.02,25
105/04/18,367000,332300,1.00,1.00,0.88,0.89,-0.07,18
105/04/19,396000,363960,0.91,0.94,0.91,0.92,+0.03,5
105/04/20,122000,104120,0.88,0.88,0.83,0.85,-0.07,11
105/04/21,46000,37420,0.81,0.82,0.81,0.82,-0.03,3
105/04/22,122000,97910,0.83,0.83,0.77,0.77,-0.05,10
105/04/25,60000,47400,0.79,0.79,0.79,0.79,+0.02,2
105/04/26,51000,38770,0.76,0.77,0.76,0.77,-0.02,2
105/04/27,133000,98510,0.77,0.77,0.74,0.74,-0.03,3
105/04/28,85000,62820,0.74,0.74,0.72,0.72,-0.02,2
105/04/29,82000,58210,0.71,0.71,0.70,0.70,-0.02,2
105/05/03,0,0,---,---,---,---,---,0
105/05/04,0,0,---,---,---,---,---,0
105/05/05,35000,21700,0.62,0.62,0.62,0.62,-0.01,2
105/05/06,35000,21500,0.62,0.62,0.61,0.61,-0.01,2
105/05/09,0,0,---,---,---,---,---,0
105/05/10,52000,22520,0.43,0.51,0.43,0.51,-0.09,2
105/05/11,142000,71460,0.53,0.53,0.46,0.46,-0.05,3
105/05/12,0,0,---,---,---,---,---,0
105/05/13,0,0,---,---,---,---,---,0
105/05/16,40000,19000,0.48,0.48,0.47,0.47,+0.02,2
105/05/17,80000,36200,0.48,0.48,0.44,0.48,+0.01,5
105/05/18,0,0,---,---,---,---,---,0
105/05/19,110000,52800,0.48,0.48,0.48,0.48,-0.01,1
105/05/20,80000,39600,0.48,0.50,0.48,0.50,+0.02,4
105/05/23,80000,42400,0.53,0.53,0.53,0.53,+0.03,1
105/05/24,10000,5100,0.51,0.51,0.51,0.51,-0.02,1
105/05/25,90000,45900,0.51,0.51,0.51,0.51,0.00,4
105/05/26,0,0,---,---,---,---,---,0
105/05/27,20000,9200,0.46,0.46,0.46,0.46,-0.04,1
105/05/30,80000,34400,0.43,0.43,0.43,0.43,-0.03,1
105/05/31,0,0,---,---,---,---,---,0
105/06/01,15000,6600,0.44,0.44,0.44,0.44,-0.01,1
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
