106/09/12,396000,146110,0.36,0.37,0.36,0.36,0.00,7
106/09/13,324000,113400,0.36,0.36,0.33,0.33,-0.03,2
106/09/15,103000,32960,0.32,0.32,0.32,0.32,0.00,3
106/09/18,50000,14500,0.29,0.29,0.29,0.29,-0.03,1
106/09/20,0,0,---,---,---,---,---,0
106/09/21,100000,29000,0.29,0.29,0.29,0.29,+0.01,1
106/09/22,30000,7900,0.27,0.27,0.25,0.25,-0.04,2
106/09/25,400000,77800,0.21,0.21,0.18,0.19,-0.06,5
106/09/26,0,0,---,---,---,---,---,0
106/09/27,100000,19000,0.19,0.19,0.19,0.19,+0.01,1
106/09/28,330000,54400,0.18,0.18,0.16,0.16,-0.03,5
106/09/29,244000,26440,0.15,0.15,0.09,0.12,-0.04,6
106/09/30,1000,160,0.16,0.16,0.16,0.16,+0.04,1
106/10/03,3000,540,0.18,0.18,0.18,0.18,0.00,1
106/10/06,30000,4200,0.14,0.14,0.14,0.14,-0.04,1
106/10/11,0,0,---,---,---,---,---,0
106/10/12,0,0,---,---,---,---,---,0
106/10/13,110000,8800,0.08,0.08,0.08,0.08,-0.02,4
106/10/16,471000,29780,0.07,0.07,0.06,0.07,-0.01,11
106/10/17,158000,12640,0.08,0.08,0.08,0.08,+0.01,5
106/10/18,140000,6700,0.05,0.05,0.04,0.04,-0.04,5
106/10/19,363000,19150,0.05,0.06,0.05,0.06,+0.02,23
106/10/20,150000,9000,0.05,0.08,0.05,0.08,+0.02,12
106/10/23,20000,1600,0.08,0.08,0.08,0.08,0.00,2
106/10/24,0,0,---,---,---,---,---,0
106/10/27,250000,11500,0.05,0.05,0.04,0.04,-0.02,18
106/10/30,600000,20000,0.04,0.04,0.03,0.03,-0.01,23
106/11/01,250000,14000,0.04,0.06,0.04,0.06,+0.03,6
106/11/02,350000,10500,0.03,0.03,0.03,0.03,-0.03,2
106/11/03,0,0,---,---,---,---,---,0
106/11/08,0,0,---,---,---,---,---,0
106/11/09,53000,2580,0.04,0.10,0.04,0.04,0.00,7
106/11/13,0,0,---,---,---,---,---,0
106/11/14,20000,1400,0.07,0.07,0.07,0.07,+0.04,1
106/11/20,0,0,---,---,---,---,---,0
106/11/21,0,0,---,---,---,---,---,0
106/11/22,0,0,---,---,---,---,---,0
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,0,0,---,---,---,---,---,0
106/11/30,0,0,---,---,---,---,---,0
106/12/01,0,0,---,---,---,---,---,0
106/12/04,0,0,---,---,---,---,---,0
106/12/06,0,0,---,---,---,---,---,0
106/12/07,0,0,---,---,---,---,---,0
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
106/12/21,0,0,---,---,---,---,---,0
106/12/22,0,0,---,---,---,---,---,0
