105/11/15,106000,139140,1.33,1.33,1.28,1.32,+0.08,8
105/11/16,104000,136580,1.31,1.32,1.31,1.32,0.00,5
105/11/17,38000,50110,1.32,1.32,1.31,1.32,0.00,4
105/11/18,58000,77660,1.31,1.34,1.31,1.34,+0.02,4
105/11/21,16000,20960,1.31,1.31,1.31,1.31,-0.03,2
105/11/22,42000,54080,1.29,1.29,1.28,1.28,-0.03,3
105/11/23,8000,9840,1.23,1.23,1.23,1.23,-0.05,1
105/11/24,4000,4880,1.22,1.22,1.22,1.22,-0.01,1
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,31000,38130,1.23,1.23,1.23,1.23,0.00,2
105/11/30,29000,34400,1.20,1.20,1.16,1.16,-0.07,2
105/12/01,4000,4600,1.15,1.15,1.15,1.15,-0.01,1
105/12/02,30000,35400,1.18,1.18,1.18,1.18,+0.03,1
105/12/05,10000,11700,1.17,1.17,1.17,1.17,-0.01,1
105/12/06,10000,11400,1.14,1.14,1.14,1.14,-0.03,1
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,31000,34630,1.13,1.13,1.09,1.09,-0.04,2
105/12/12,126000,141410,1.08,1.14,1.08,1.14,+0.05,3
105/12/13,105000,118570,1.12,1.13,1.12,1.13,-0.01,2
105/12/14,63000,71610,1.14,1.14,1.13,1.13,0.00,3
105/12/15,126000,144270,1.14,1.15,1.14,1.15,+0.02,5
105/12/16,63000,70560,1.12,1.12,1.12,1.12,-0.03,2
105/12/19,10000,11300,1.13,1.13,1.13,1.13,+0.01,1
105/12/20,5000,5600,1.12,1.12,1.12,1.12,-0.01,1
105/12/21,15000,16050,1.07,1.07,1.07,1.07,-0.05,1
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,17000,18410,1.08,1.09,1.08,1.09,-0.01,2
105/12/29,147000,160230,1.09,1.09,1.09,1.09,0.00,2
105/12/30,147000,155820,1.06,1.06,1.06,1.06,-0.03,2
106/01/03,5000,5300,1.06,1.06,1.06,1.06,0.00,1
106/01/04,77000,80080,1.04,1.04,1.04,1.04,-0.02,1
106/01/05,97000,99710,1.03,1.03,1.02,1.02,-0.02,2
106/01/06,0,0,---,---,---,---,---,0
106/01/09,266000,268750,1.01,1.02,1.01,1.02,+0.01,4
106/01/10,266000,268660,1.01,1.01,1.01,1.01,-0.01,3
106/01/11,81000,80190,0.99,0.99,0.99,0.99,-0.02,1
106/01/12,81000,79380,0.98,0.98,0.98,0.98,-0.01,1
106/01/13,51000,49980,0.98,0.98,0.98,0.98,0.00,1
106/01/16,51000,49980,0.98,0.98,0.98,0.98,0.00,1
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,20000,18600,0.93,0.93,0.93,0.93,0.00,1
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,30000,23700,0.79,0.79,0.79,0.79,-0.08,1
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,277000,213950,0.77,0.79,0.75,0.75,+0.05,5
106/02/14,297000,214040,0.72,0.73,0.72,0.73,-0.02,8
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,527000,343150,0.65,0.67,0.65,0.66,+0.02,8
106/02/18,527000,330700,0.63,0.63,0.62,0.63,-0.03,5
106/02/20,0,0,---,---,---,---,---,0
106/02/21,299000,197340,0.66,0.66,0.66,0.66,+0.02,4
106/02/22,381000,244530,0.64,0.65,0.63,0.65,-0.01,9
106/02/23,84000,53760,0.64,0.64,0.64,0.64,-0.01,2
106/02/24,30000,18600,0.62,0.62,0.62,0.62,-0.02,1
106/03/01,424000,268120,0.63,0.64,0.63,0.64,+0.02,5
106/03/02,394000,244280,0.62,0.62,0.62,0.62,-0.02,3
106/03/03,77000,50050,0.65,0.65,0.65,0.65,+0.03,1
106/03/06,77000,47740,0.62,0.62,0.62,0.62,-0.03,1
106/03/07,0,0,---,---,---,---,---,0
106/03/08,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/10,95000,55850,0.59,0.59,0.58,0.58,+0.01,3
106/03/13,75000,42750,0.57,0.57,0.57,0.57,-0.01,2
106/03/14,0,0,---,---,---,---,---,0
106/03/15,22000,11660,0.53,0.53,0.53,0.53,-0.02,1
106/03/16,22000,11000,0.50,0.50,0.50,0.50,-0.03,1
106/03/17,0,0,---,---,---,---,---,0
106/03/20,99000,39600,0.40,0.40,0.40,0.40,-0.05,1
106/03/21,99000,38610,0.39,0.39,0.39,0.39,-0.01,1
106/03/22,100000,42000,0.42,0.42,0.42,0.42,+0.03,1
106/03/23,100000,36000,0.36,0.36,0.36,0.36,-0.06,1
106/03/24,0,0,---,---,---,---,---,0
