107/09/07,393000,182310,0.50,0.50,0.41,0.42,-0.12,7
107/09/12,236000,79360,0.33,0.35,0.33,0.35,+0.02,3
107/09/13,587000,209560,0.35,0.37,0.35,0.36,+0.01,8
107/09/19,365000,191850,0.49,0.55,0.49,0.55,+0.09,10
107/09/20,771000,357380,0.47,0.49,0.43,0.43,-0.12,19
107/09/25,50000,20500,0.41,0.41,0.41,0.41,0.00,1
107/10/01,729000,333430,0.44,0.48,0.44,0.48,+0.02,17
107/10/02,595000,269550,0.47,0.47,0.43,0.43,-0.05,15
107/10/03,216000,91800,0.43,0.43,0.42,0.42,-0.01,2
107/10/04,0,0,---,---,---,---,---,0
107/10/05,218000,72480,0.36,0.36,0.30,0.30,-0.10,3
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,1470000,191120,0.11,0.15,0.11,0.15,-0.01,19
107/10/15,22000,3300,0.15,0.15,0.15,0.15,0.00,2
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,190000,34200,0.18,0.18,0.18,0.18,+0.05,2
107/11/05,230000,34500,0.15,0.15,0.15,0.15,-0.03,6
107/11/06,0,0,---,---,---,---,---,0
107/11/08,230000,36800,0.16,0.16,0.16,0.16,+0.01,3
107/11/09,250000,37500,0.15,0.15,0.15,0.15,-0.01,5
107/11/12,256000,46480,0.18,0.19,0.18,0.19,+0.04,4
107/11/13,256000,43820,0.17,0.18,0.17,0.17,-0.02,4
107/11/14,0,0,---,---,---,---,---,0
107/11/16,0,0,---,---,---,---,---,0
107/11/19,5000,950,0.19,0.19,0.19,0.19,+0.03,1
107/11/20,30000,5300,0.18,0.18,0.17,0.17,-0.02,4
107/11/21,216000,36720,0.17,0.17,0.17,0.17,0.00,2
107/11/26,284000,43340,0.15,0.18,0.15,0.18,+0.03,6
107/11/27,0,0,---,---,---,---,---,0
107/11/29,42000,8440,0.22,0.22,0.20,0.20,+0.03,3
107/11/30,0,0,---,---,---,---,---,0
107/12/03,1000,240,0.24,0.24,0.24,0.24,+0.04,1
107/12/04,220000,60400,0.25,0.29,0.25,0.29,+0.05,5
107/12/06,360000,71880,0.21,0.21,0.18,0.18,-0.06,6
107/12/07,75000,10800,0.15,0.15,0.14,0.14,-0.04,5
107/12/10,32000,4040,0.13,0.13,0.12,0.12,-0.02,4
107/12/11,10000,1500,0.15,0.15,0.15,0.15,+0.03,1
107/12/12,43000,7670,0.16,0.19,0.16,0.18,+0.03,5
107/12/13,113000,20210,0.17,0.18,0.17,0.18,0.00,2
107/12/14,200000,30000,0.15,0.15,0.15,0.15,-0.03,2
107/12/17,10000,1400,0.14,0.14,0.14,0.14,-0.01,1
107/12/19,0,0,---,---,---,---,---,0
107/12/20,50000,6800,0.14,0.14,0.13,0.13,-0.02,4
107/12/21,108000,12960,0.12,0.12,0.12,0.12,-0.01,3
107/12/22,2000,260,0.13,0.13,0.13,0.13,+0.01,1
107/12/24,0,0,---,---,---,---,---,0
107/12/25,140000,18200,0.13,0.13,0.13,0.13,-0.02,2
107/12/26,400000,50000,0.14,0.14,0.11,0.11,-0.02,4
107/12/27,250000,29000,0.12,0.12,0.11,0.11,0.00,3
107/12/28,0,0,---,---,---,---,---,0
108/01/02,112000,10080,0.09,0.09,0.09,0.09,-0.01,3
108/01/03,79000,5530,0.07,0.07,0.07,0.07,-0.02,2
108/01/04,170000,9000,0.06,0.06,0.05,0.05,-0.02,4
108/01/07,0,0,---,---,---,---,---,0
108/01/08,50000,3500,0.07,0.07,0.07,0.07,+0.01,1
108/01/09,0,0,---,---,---,---,---,0
108/01/11,0,0,---,---,---,---,---,0
108/01/14,90000,6400,0.08,0.08,0.07,0.07,-0.01,2
108/01/15,0,0,---,---,---,---,---,0
108/01/18,100000,10000,0.10,0.10,0.10,0.10,+0.02,1
108/01/23,110000,9900,0.09,0.09,0.09,0.09,-0.01,4
108/01/25,210000,19900,0.09,0.10,0.09,0.09,+0.01,3
108/01/28,100000,9000,0.09,0.09,0.09,0.09,0.00,3
108/01/29,100000,8000,0.08,0.08,0.08,0.08,-0.01,3
108/01/30,100000,9000,0.09,0.09,0.09,0.09,+0.01,3
108/02/11,0,0,---,---,---,---,---,0
108/02/12,100000,7000,0.07,0.07,0.07,0.07,0.00,1
108/02/13,0,0,---,---,---,---,---,0
108/02/14,100000,8000,0.08,0.08,0.08,0.08,+0.02,1
108/02/15,100000,7000,0.07,0.07,0.07,0.07,-0.01,3
108/02/18,2000,100,0.05,0.05,0.05,0.05,-0.02,1
108/02/20,0,0,---,---,---,---,---,0
108/02/21,100000,5000,0.05,0.05,0.05,0.05,0.00,1
108/02/22,0,0,---,---,---,---,---,0
108/02/25,100000,4000,0.04,0.04,0.04,0.04,-0.01,1
108/02/27,100000,5000,0.05,0.05,0.05,0.05,-0.03,3
108/03/04,89000,3560,0.04,0.04,0.04,0.04,-0.01,1
108/03/06,0,0,---,---,---,---,---,0
