107/09/07,6000,3040,0.52,0.52,0.50,0.50,-0.14,4
107/09/12,22000,9880,0.45,0.45,0.44,0.44,-0.03,2
107/09/13,20000,9400,0.47,0.47,0.47,0.47,+0.03,1
107/09/19,0,0,---,---,---,---,---,0
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,66000,26810,0.39,0.41,0.39,0.41,+0.01,5
107/10/02,114000,49500,0.41,0.50,0.41,0.50,+0.09,14
107/10/03,66000,31260,0.48,0.48,0.46,0.46,-0.04,11
107/10/04,11000,5250,0.48,0.48,0.45,0.45,-0.01,2
107/10/05,10000,4200,0.42,0.42,0.42,0.42,-0.03,1
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,5000,1500,0.30,0.30,0.30,0.30,0.00,1
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,10000,1600,0.16,0.16,0.16,0.16,0.00,1
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,0,0,---,---,---,---,---,0
107/11/16,4000,680,0.17,0.17,0.17,0.17,+0.02,1
107/11/19,4000,880,0.22,0.22,0.22,0.22,+0.05,1
107/11/20,2000,480,0.24,0.24,0.24,0.24,+0.02,1
107/11/21,0,0,---,---,---,---,---,0
107/11/26,0,0,---,---,---,---,---,0
107/11/27,0,0,---,---,---,---,---,0
107/11/29,105000,24110,0.23,0.23,0.22,0.22,-0.01,3
107/11/30,278000,64560,0.22,0.24,0.22,0.24,+0.02,3
107/12/03,291000,83930,0.28,0.31,0.28,0.31,+0.07,7
107/12/04,878000,275380,0.32,0.32,0.31,0.32,+0.01,8
107/12/06,1529000,434810,0.34,0.34,0.24,0.25,-0.06,17
107/12/07,1702000,443600,0.27,0.27,0.26,0.26,+0.01,6
107/12/10,1544000,340280,0.24,0.24,0.22,0.22,-0.04,5
107/12/11,1795000,412860,0.24,0.24,0.23,0.23,+0.01,6
107/12/12,42000,10080,0.24,0.24,0.24,0.24,+0.01,1
107/12/13,0,0,---,---,---,---,---,0
107/12/14,1027000,215980,0.21,0.22,0.21,0.22,-0.01,4
107/12/17,101000,21230,0.21,0.23,0.21,0.21,-0.01,3
107/12/19,1000,200,0.20,0.20,0.20,0.20,+0.01,1
107/12/20,1117000,177640,0.16,0.16,0.15,0.15,-0.05,6
107/12/21,140000,23200,0.15,0.17,0.15,0.17,+0.02,3
107/12/22,0,0,---,---,---,---,---,0
107/12/24,100000,16000,0.16,0.16,0.16,0.16,-0.01,1
107/12/25,100000,15000,0.15,0.15,0.15,0.15,-0.01,1
107/12/26,0,0,---,---,---,---,---,0
107/12/27,0,0,---,---,---,---,---,0
107/12/28,120000,13200,0.11,0.11,0.11,0.11,-0.04,2
108/01/02,36000,4680,0.13,0.13,0.13,0.13,+0.02,2
108/01/03,0,0,---,---,---,---,---,0
108/01/04,0,0,---,---,---,---,---,0
108/01/07,0,0,---,---,---,---,---,0
108/01/08,0,0,---,---,---,---,---,0
108/01/09,100000,13000,0.13,0.13,0.13,0.13,+0.01,1
108/01/11,0,0,---,---,---,---,---,0
108/01/14,0,0,---,---,---,---,---,0
108/01/15,0,0,---,---,---,---,---,0
108/01/18,0,0,---,---,---,---,---,0
108/01/23,0,0,---,---,---,---,---,0
108/01/25,0,0,---,---,---,---,---,0
108/01/28,0,0,---,---,---,---,---,0
108/01/29,0,0,---,---,---,---,---,0
108/01/30,0,0,---,---,---,---,---,0
108/02/11,0,0,---,---,---,---,---,0
108/02/12,0,0,---,---,---,---,---,0
108/02/13,3000,450,0.15,0.15,0.15,0.15,+0.02,2
108/02/14,5000,700,0.14,0.14,0.14,0.14,-0.01,1
108/02/15,0,0,---,---,---,---,---,0
108/02/18,0,0,---,---,---,---,---,0
108/02/20,0,0,---,---,---,---,---,0
108/02/21,0,0,---,---,---,---,---,0
108/02/22,0,0,---,---,---,---,---,0
108/02/25,0,0,---,---,---,---,---,0
