106/03/27,0,0,--,--,--,--,,0
106/03/28,0,0,--,--,--,--,,0
106/03/29,2000,4780,2.39,2.39,2.39,2.39,X,1
106/03/30,0,0,--,--,--,--,,0
106/03/31,0,0,--,--,--,--,,0
106/04/05,8000,18480,2.31,2.31,2.31,2.31,X,1
106/04/06,2000,4700,2.35,2.35,2.35,2.35,0.04,1
106/04/07,20000,47400,2.37,2.37,2.37,2.37,0.02,1
106/04/10,3000,7050,2.35,2.35,2.35,2.35,-0.02,1
106/04/11,0,0,--,--,--,--,,0
106/04/12,5000,12000,2.40,2.40,2.40,2.40,X,1
106/04/13,20000,47000,2.35,2.35,2.35,2.35,-0.05,1
106/04/14,20000,49000,2.45,2.45,2.45,2.45,0.10,1
106/04/17,22000,54540,2.48,2.48,2.47,2.47,0.02,2
106/04/18,2000,4960,2.48,2.48,2.48,2.48,0.01,1
106/04/19,2000,5120,2.56,2.56,2.56,2.56,0.08,1
106/04/20,3000,7770,2.59,2.59,2.59,2.59,0.03,1
106/04/21,0,0,--,--,--,--,,0
106/04/24,103000,254880,2.45,2.50,2.45,2.50,X,3
106/04/25,121000,291550,2.41,2.41,2.39,2.39,-0.11,4
106/04/26,105000,247250,2.35,2.36,2.35,2.35,-0.04,3
106/04/27,60000,141300,2.38,2.38,2.35,2.35,,2
106/04/28,55000,128200,2.33,2.34,2.33,2.34,-0.01,2
106/05/02,35000,78650,2.25,2.25,2.24,2.24,-0.10,3
106/05/03,5000,11100,2.22,2.22,2.22,2.22,-0.02,1
106/05/04,0,0,--,--,--,--,,0
106/05/05,0,0,--,--,--,--,,0
106/05/08,5000,11300,2.26,2.26,2.26,2.26,X,1
106/05/09,10000,21900,2.19,2.19,2.19,2.19,-0.07,1
106/05/10,0,0,--,--,--,--,,0
106/05/11,0,0,--,--,--,--,,0
106/05/12,0,0,--,--,--,--,,0
106/05/15,5000,10850,2.17,2.17,2.17,2.17,X,1
106/05/16,50000,108500,2.17,2.17,2.17,2.17,,1
106/05/17,0,0,--,--,--,--,,0
106/05/18,85000,192250,2.27,2.27,2.25,2.25,X,3
106/05/19,0,0,--,--,--,--,,0
106/05/22,30000,65700,2.19,2.19,2.19,2.19,X,1
106/05/23,55000,118800,2.16,2.16,2.16,2.16,-0.03,2
106/05/24,5000,10750,2.15,2.15,2.15,2.15,-0.01,1
106/05/25,10000,20950,2.11,2.11,2.08,2.08,-0.07,2
106/05/26,0,0,--,--,--,--,0.00,0
106/05/31,0,0,--,--,--,--,0.00,0
106/06/01,10000,20900,2.09,2.09,2.09,2.09,0.00,2
106/06/02,5000,10100,2.02,2.02,2.02,2.02,-0.07,1
106/06/03,5000,10050,2.01,2.01,2.01,2.01,-0.01,1
106/06/05,0,0,--,--,--,--,0.00,0
106/06/06,21000,40850,1.95,1.95,1.94,1.95,0.00,4
106/06/07,41000,79660,1.95,1.96,1.92,1.96,0.01,5
106/06/08,0,0,--,--,--,--,0.00,0
106/06/09,17000,32290,1.89,1.92,1.89,1.92,0.00,4
106/06/12,5000,10000,2.00,2.00,2.00,2.00,0.08,1
106/06/13,5000,10050,2.01,2.01,2.01,2.01,0.01,1
106/06/14,0,0,--,--,--,--,0.00,0
106/06/15,50000,103900,2.07,2.09,2.07,2.07,0.00,3
106/06/16,10000,19700,1.97,1.97,1.97,1.97,-0.10,1
106/06/19,12000,22440,1.87,1.87,1.87,1.87,-0.10,2
106/06/20,0,0,--,--,--,--,0.00,0
106/06/21,10000,17700,1.77,1.77,1.77,1.77,0.00,1
106/06/22,11000,18910,1.72,1.72,1.71,1.71,-0.06,2
106/06/23,10000,17100,1.71,1.71,1.71,1.71,0.00,1
106/06/26,41000,66430,1.69,1.69,1.55,1.55,-0.16,4
106/06/27,20000,30800,1.54,1.54,1.54,1.54,-0.01,1
106/06/28,30000,48360,1.58,1.64,1.58,1.62,0.08,5
106/06/29,20000,31400,1.55,1.59,1.55,1.59,-0.03,2
106/06/30,40000,65800,1.64,1.66,1.64,1.64,0.05,3
106/07/03,50000,81500,1.63,1.63,1.63,1.63,-0.01,1
106/07/04,10000,16200,1.61,1.63,1.61,1.63,0.00,2
106/07/05,0,0,--,--,--,--,0.00,0
106/07/06,10000,15950,1.58,1.61,1.58,1.61,0.00,2
106/07/07,17000,27980,1.65,1.65,1.64,1.64,0.03,2
106/07/10,0,0,--,--,--,--,0.00,0
106/07/11,20000,29800,1.49,1.49,1.49,1.49,0.00,1
106/07/12,50000,74500,1.49,1.49,1.49,1.49,0.00,1
106/07/13,0,0,--,--,--,--,0.00,0
106/07/14,0,0,--,--,--,--,0.00,0
106/07/17,5000,7000,1.40,1.40,1.40,1.40,0.00,1
106/07/18,13000,18020,1.39,1.39,1.37,1.37,-0.03,3
106/07/19,12000,15630,1.32,1.32,1.29,1.29,-0.08,3
106/07/20,0,0,--,--,--,--,0.00,0
106/07/21,1316000,1802870,1.37,1.37,1.36,1.36,0.00,6
106/07/24,0,0,--,--,--,--,0.00,0
106/07/25,6000,8040,1.34,1.34,1.34,1.34,0.00,1
106/07/26,16000,21380,1.28,1.37,1.28,1.37,0.03,2
106/07/27,11000,14410,1.31,1.31,1.31,1.31,-0.06,2
106/07/28,3000,4010,1.33,1.34,1.33,1.34,0.03,2
106/07/31,2000,2700,1.35,1.35,1.35,1.35,0.01,1
106/08/01,0,0,--,--,--,--,0.00,0
106/08/02,0,0,--,--,--,--,0.00,0
106/08/03,2000,2700,1.35,1.35,1.35,1.35,0.01,1
106/08/04,0,0,--,--,--,--,0.00,0
106/08/07,22000,25260,1.15,1.15,1.13,1.13,0.00,3
106/08/08,55000,63450,1.17,1.17,1.13,1.13,0.00,4
106/08/09,40000,47400,1.20,1.20,1.18,1.18,0.05,3
106/08/10,35000,46100,1.28,1.35,1.28,1.33,0.15,6
106/08/11,76000,102720,1.37,1.37,1.35,1.35,0.02,4
106/08/14,69000,94780,1.35,1.41,1.35,1.41,0.06,9
106/08/15,30000,40500,1.33,1.36,1.33,1.36,-0.05,2
106/08/16,13000,18140,1.40,1.40,1.38,1.38,0.02,2
106/08/17,60000,79100,1.33,1.33,1.29,1.29,-0.09,5
106/08/18,1311000,1822290,1.39,1.39,1.39,1.39,0.10,4
106/08/21,11000,14620,1.33,1.33,1.32,1.32,-0.07,2
106/08/22,5000,6150,1.23,1.23,1.23,1.23,-0.09,2
106/08/23,5000,6150,1.23,1.23,1.23,1.23,0.00,2
106/08/24,25000,29150,1.17,1.17,1.16,1.16,-0.07,2
106/08/25,123000,140460,1.15,1.15,1.12,1.12,-0.04,5
106/08/28,29000,32140,1.12,1.12,1.09,1.12,0.00,4
106/08/29,127000,145040,1.16,1.17,1.13,1.13,0.01,5
106/08/30,123000,131400,1.05,1.09,1.05,1.07,-0.06,8
106/08/31,33000,34650,1.05,1.05,1.05,1.05,-0.02,3
106/09/01,68000,69960,1.05,1.05,1.02,1.02,-0.03,6
106/09/04,144000,149410,1.05,1.05,1.03,1.04,0.02,9
106/09/05,89000,91660,1.02,1.04,1.02,1.03,-0.01,4
106/09/06,82000,86830,1.03,1.09,1.03,1.07,0.04,6
106/09/07,37000,40060,1.06,1.11,1.06,1.10,0.03,5
106/09/08,44000,45520,1.06,1.06,1.02,1.03,-0.07,6
106/09/11,70000,69200,0.96,1.02,0.96,1.02,-0.01,3
106/09/12,143000,141620,0.97,1.01,0.97,0.99,-0.03,12
106/09/13,90000,94000,1.02,1.06,1.02,1.05,0.06,5
106/09/14,12000,13080,1.09,1.09,1.09,1.09,0.04,1
106/09/15,33000,34420,1.04,1.05,1.04,1.05,-0.04,3
106/09/18,310000,294700,0.96,0.99,0.93,0.94,-0.11,15
106/09/19,130000,124800,0.94,0.99,0.92,0.99,0.05,10
106/09/20,179000,184670,1.03,1.06,1.03,1.05,0.06,9
106/09/21,56000,54810,1.01,1.01,0.96,0.97,-0.08,7
106/09/22,143000,154520,1.00,1.11,1.00,1.11,0.14,11
106/09/25,225000,266160,1.13,1.21,1.13,1.21,0.10,15
106/09/26,71000,84650,1.21,1.27,1.16,1.27,0.06,7
106/09/27,66000,80500,1.22,1.23,1.20,1.20,-0.07,8
106/09/28,135000,166700,1.22,1.25,1.20,1.22,0.02,10
106/09/29,194000,239880,1.23,1.25,1.21,1.22,0.00,10
106/09/30,90000,102850,1.14,1.15,1.14,1.15,-0.07,6
106/10/02,347000,380970,1.11,1.12,1.07,1.07,-0.08,16
106/10/03,3000,3150,1.05,1.05,1.05,1.05,-0.02,1
106/10/05,115000,115930,1.02,1.03,1.00,1.00,-0.05,10
106/10/06,138000,136870,0.99,1.00,0.98,1.00,0.00,9
106/10/11,1121000,982470,0.94,0.94,0.86,0.88,-0.12,42
106/10/12,373000,305150,0.85,0.85,0.80,0.80,-0.08,27
106/10/13,1350000,1097200,0.82,0.82,0.80,0.80,0.00,34
106/10/16,1386000,1043560,0.76,0.78,0.73,0.73,-0.07,40
106/10/17,555000,401000,0.72,0.75,0.72,0.75,0.02,10
106/10/18,442000,331800,0.71,0.78,0.71,0.74,-0.01,23
106/10/19,801000,565480,0.72,0.73,0.68,0.71,-0.03,31
106/10/20,952000,708610,0.76,0.77,0.71,0.74,0.03,23
106/10/23,581000,410520,0.75,0.75,0.69,0.73,-0.01,18
106/10/24,991000,719330,0.73,0.75,0.71,0.71,-0.02,24
106/10/25,870000,607630,0.69,0.73,0.68,0.73,0.02,29
106/10/26,1244000,917620,0.75,0.76,0.71,0.72,-0.01,21
