105/05/18,5000,5300,1.06,1.06,1.06,1.06,+0.02,1
105/05/19,42000,43730,1.03,1.06,1.03,1.06,0.00,4
105/05/20,27000,28590,1.05,1.06,1.05,1.06,0.00,3
105/05/23,0,0,---,---,---,---,---,0
105/05/24,0,0,---,---,---,---,---,0
105/05/25,0,0,---,---,---,---,---,0
105/05/26,232000,225650,0.97,0.98,0.97,0.98,+0.02,3
105/05/27,232000,231390,0.99,1.00,0.99,1.00,+0.02,2
105/05/30,0,0,---,---,---,---,---,0
105/05/31,0,0,---,---,---,---,---,0
105/06/01,63000,55870,0.89,0.89,0.85,0.85,-0.09,2
105/06/02,58000,49300,0.85,0.85,0.85,0.85,0.00,1
105/06/03,54000,47520,0.88,0.88,0.88,0.88,+0.03,1
105/06/04,190000,166120,0.86,0.88,0.86,0.88,0.00,2
105/06/06,136000,119680,0.88,0.88,0.88,0.88,0.00,1
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,95000,79800,0.84,0.84,0.84,0.84,0.00,1
105/06/16,100000,80400,0.80,0.81,0.79,0.79,-0.05,6
105/06/17,0,0,---,---,---,---,---,0
105/06/20,5000,4100,0.82,0.82,0.82,0.82,0.00,1
105/06/21,250000,210000,0.84,0.84,0.84,0.84,+0.02,1
105/06/22,532000,457540,0.85,0.87,0.85,0.87,+0.03,5
105/06/23,177000,150450,0.85,0.85,0.85,0.85,-0.02,2
105/06/24,32000,27700,0.86,0.95,0.86,0.95,+0.10,2
105/06/27,510000,484700,0.94,0.97,0.94,0.97,+0.02,4
105/06/28,500000,473230,0.95,0.96,0.94,0.94,-0.03,9
105/06/29,0,0,---,---,---,---,---,0
105/06/30,25000,20500,0.82,0.82,0.82,0.82,-0.04,1
105/07/01,15000,11500,0.78,0.78,0.74,0.74,-0.08,2
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,10000,7300,0.73,0.73,0.73,0.73,+0.02,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,2000,1500,0.75,0.75,0.75,0.75,+0.02,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,240000,163200,0.68,0.68,0.68,0.68,+0.03,2
105/07/20,262000,178160,0.68,0.68,0.68,0.68,0.00,3
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,0,0,---,---,---,---,---,0
105/08/08,30000,17300,0.57,0.59,0.57,0.59,-0.03,2
105/08/09,0,0,---,---,---,---,---,0
105/08/10,0,0,---,---,---,---,---,0
105/08/11,0,0,---,---,---,---,---,0
105/08/12,0,0,---,---,---,---,---,0
105/08/15,0,0,---,---,---,---,---,0
105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,0,0,---,---,---,---,---,0
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
