107/09/07,50000,46000,0.92,0.92,0.92,0.92,0.00,1
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,269000,154780,0.54,0.58,0.54,0.58,+0.04,4
107/09/20,369000,204890,0.53,0.57,0.53,0.57,-0.01,4
107/09/25,0,0,---,---,---,---,---,0
107/10/01,0,0,---,---,---,---,---,0
107/10/02,0,0,---,---,---,---,---,0
107/10/03,100000,37000,0.37,0.37,0.37,0.37,-0.04,1
107/10/04,410000,181000,0.40,0.46,0.40,0.46,+0.09,6
107/10/05,310000,128700,0.40,0.43,0.40,0.43,-0.03,11
107/10/08,11000,5160,0.46,0.47,0.46,0.47,+0.04,2
107/10/09,11000,4790,0.44,0.44,0.39,0.39,-0.08,2
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,0,0,---,---,---,---,---,0
107/11/16,5000,1000,0.20,0.20,0.20,0.20,+0.02,1
107/11/19,0,0,---,---,---,---,---,0
107/11/20,0,0,---,---,---,---,---,0
107/11/21,0,0,---,---,---,---,---,0
107/11/26,0,0,---,---,---,---,---,0
107/11/27,998000,351280,0.34,0.36,0.34,0.36,+0.02,7
107/11/29,0,0,---,---,---,---,---,0
107/11/30,0,0,---,---,---,---,---,0
107/12/03,0,0,---,---,---,---,---,0
107/12/04,0,0,---,---,---,---,---,0
107/12/06,0,0,---,---,---,---,---,0
107/12/07,0,0,---,---,---,---,---,0
107/12/10,0,0,---,---,---,---,---,0
107/12/11,0,0,---,---,---,---,---,0
107/12/12,0,0,---,---,---,---,---,0
107/12/13,0,0,---,---,---,---,---,0
107/12/14,0,0,---,---,---,---,---,0
107/12/17,0,0,---,---,---,---,---,0
107/12/19,0,0,---,---,---,---,---,0
107/12/20,0,0,---,---,---,---,---,0
107/12/21,0,0,---,---,---,---,---,0
107/12/22,0,0,---,---,---,---,---,0
107/12/24,0,0,---,---,---,---,---,0
107/12/25,0,0,---,---,---,---,---,0
107/12/26,0,0,---,---,---,---,---,0
107/12/27,0,0,---,---,---,---,---,0
107/12/28,44000,11000,0.25,0.25,0.25,0.25,+0.03,1
108/01/02,44000,10580,0.26,0.26,0.24,0.24,-0.01,3
108/01/03,0,0,---,---,---,---,---,0
108/01/04,30000,12200,0.44,0.44,0.34,0.34,-0.01,3
108/01/07,30000,7500,0.25,0.25,0.25,0.25,-0.09,3
108/01/08,200000,54400,0.26,0.29,0.26,0.29,+0.04,20
