107/09/07,547000,567430,1.02,1.07,1.00,1.05,0.00,16
107/09/12,21000,16590,0.79,0.79,0.79,0.79,-0.04,1
107/09/13,2000,1580,0.79,0.79,0.79,0.79,0.00,2
107/09/19,72000,52440,0.73,0.73,0.70,0.70,-0.04,4
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,0,0,---,---,---,---,---,0
107/10/02,0,0,---,---,---,---,---,0
107/10/03,0,0,---,---,---,---,---,0
107/10/04,0,0,---,---,---,---,---,0
107/10/05,0,0,---,---,---,---,---,0
107/10/08,98000,49980,0.51,0.51,0.51,0.51,+0.02,1
107/10/09,98000,42140,0.43,0.43,0.43,0.43,-0.08,1
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,15000,4600,0.30,0.32,0.30,0.32,+0.05,2
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,0,0,---,---,---,---,---,0
107/11/16,0,0,---,---,---,---,---,0
107/11/19,0,0,---,---,---,---,---,0
107/11/20,0,0,---,---,---,---,---,0
107/11/21,10000,2500,0.25,0.25,0.25,0.25,0.00,1
107/11/26,0,0,---,---,---,---,---,0
107/11/27,0,0,---,---,---,---,---,0
107/11/29,0,0,---,---,---,---,---,0
107/11/30,0,0,---,---,---,---,---,0
107/12/03,0,0,---,---,---,---,---,0
107/12/04,19000,5700,0.30,0.30,0.30,0.30,-0.01,1
107/12/06,0,0,---,---,---,---,---,0
107/12/07,0,0,---,---,---,---,---,0
107/12/10,0,0,---,---,---,---,---,0
107/12/11,0,0,---,---,---,---,---,0
107/12/12,0,0,---,---,---,---,---,0
107/12/13,0,0,---,---,---,---,---,0
107/12/14,0,0,---,---,---,---,---,0
107/12/17,0,0,---,---,---,---,---,0
107/12/19,0,0,---,---,---,---,---,0
107/12/20,139000,47750,0.32,0.39,0.31,0.39,+0.11,16
107/12/21,139000,53610,0.37,0.39,0.37,0.39,0.00,9
107/12/22,0,0,---,---,---,---,---,0
107/12/24,0,0,---,---,---,---,---,0
107/12/25,0,0,---,---,---,---,---,0
107/12/26,0,0,---,---,---,---,---,0
107/12/27,0,0,---,---,---,---,---,0
107/12/28,0,0,---,---,---,---,---,0
108/01/02,0,0,---,---,---,---,---,0
108/01/03,20000,8800,0.44,0.44,0.44,0.44,+0.05,1
108/01/04,40000,14800,0.37,0.37,0.37,0.37,-0.07,1
108/01/07,0,0,---,---,---,---,---,0
108/01/08,161000,73070,0.44,0.46,0.44,0.45,-0.01,6
108/01/09,577000,276420,0.50,0.51,0.44,0.44,-0.01,27
108/01/11,40000,17260,0.44,0.44,0.42,0.42,-0.01,8
108/01/14,70000,28000,0.38,0.42,0.38,0.42,0.00,5
108/01/15,149000,69710,0.43,0.52,0.43,0.52,+0.10,10
108/01/18,0,0,---,---,---,---,---,0
