105/04/12,80000,78300,0.96,0.99,0.96,0.99,+0.07,3
105/04/13,95000,75630,0.87,0.87,0.76,0.76,-0.23,7
105/04/14,144000,109340,0.76,0.76,0.74,0.74,-0.02,4
105/04/15,152000,120780,0.77,0.81,0.77,0.78,+0.04,5
105/04/18,18000,13260,0.75,0.75,0.72,0.72,-0.06,2
105/04/19,0,0,---,---,---,---,---,0
105/04/20,0,0,---,---,---,---,---,0
105/04/21,0,0,---,---,---,---,---,0
105/04/22,165000,134500,0.81,0.82,0.80,0.80,+0.06,3
105/04/25,100000,78000,0.78,0.78,0.78,0.78,-0.02,1
105/04/26,60000,41400,0.69,0.69,0.69,0.69,-0.09,2
105/04/27,51000,36210,0.71,0.71,0.71,0.71,+0.02,2
105/04/28,50000,35000,0.70,0.70,0.70,0.70,-0.01,1
105/04/29,50000,34500,0.69,0.69,0.69,0.69,-0.01,1
105/05/03,40000,27600,0.69,0.69,0.69,0.69,0.00,1
105/05/04,1000,680,0.68,0.68,0.68,0.68,-0.01,1
105/05/05,110000,68100,0.66,0.66,0.61,0.61,-0.07,2
105/05/06,0,0,---,---,---,---,---,0
105/05/09,205000,131350,0.64,0.67,0.64,0.67,+0.04,3
105/05/10,587000,426560,0.67,0.75,0.67,0.74,+0.07,15
105/05/11,712000,500060,0.69,0.72,0.68,0.72,-0.02,11
105/05/12,708000,540090,0.71,0.80,0.71,0.80,+0.08,20
105/05/13,1088000,863920,0.77,0.84,0.75,0.76,-0.04,25
105/05/16,481000,346230,0.73,0.74,0.70,0.73,-0.03,15
105/05/17,200000,135290,0.70,0.70,0.62,0.62,-0.11,10
105/05/18,78000,52240,0.65,0.68,0.65,0.68,+0.06,5
105/05/19,865000,613010,0.68,0.73,0.68,0.73,+0.05,14
105/05/20,793000,569010,0.70,0.73,0.69,0.73,0.00,11
105/05/23,81000,53720,0.70,0.70,0.62,0.66,-0.07,7
105/05/24,28000,17700,0.65,0.65,0.63,0.63,-0.03,3
105/05/25,65000,40950,0.63,0.63,0.63,0.63,0.00,3
105/05/26,149000,86840,0.57,0.59,0.56,0.58,-0.05,6
105/05/27,40000,23200,0.58,0.58,0.58,0.58,0.00,4
105/05/30,0,0,---,---,---,---,---,0
105/05/31,325000,168250,0.52,0.57,0.50,0.57,-0.01,7
105/06/01,145000,83800,0.55,0.58,0.55,0.58,+0.01,3
105/06/02,160000,107450,0.63,0.72,0.63,0.72,+0.14,8
105/06/03,193000,136440,0.69,0.75,0.68,0.72,0.00,15
105/06/04,103000,73430,0.73,0.73,0.71,0.71,-0.01,5
105/06/06,1721000,1448250,0.80,0.90,0.80,0.86,+0.15,34
105/06/07,1482000,1164490,0.78,0.83,0.77,0.82,-0.04,50
105/06/08,519000,436030,0.83,0.88,0.83,0.83,+0.01,20
105/06/13,1122000,1094140,0.92,0.99,0.92,0.97,+0.14,29
105/06/14,644000,569520,0.93,0.93,0.86,0.89,-0.08,31
105/06/15,492000,419190,0.94,0.95,0.77,0.78,-0.11,23
105/06/16,185000,149760,0.80,0.82,0.79,0.82,+0.04,8
105/06/17,41000,33100,0.80,0.81,0.80,0.80,-0.02,3
105/06/20,26000,19500,0.75,0.75,0.75,0.75,-0.05,2
105/06/21,79000,58380,0.74,0.74,0.73,0.74,-0.01,5
105/06/22,85000,59740,0.70,0.71,0.70,0.71,-0.03,4
105/06/23,160000,112000,0.70,0.70,0.70,0.70,-0.01,3
105/06/24,185000,143950,0.73,0.81,0.73,0.80,+0.10,8
105/06/27,56000,41970,0.77,0.77,0.74,0.74,-0.06,3
105/06/28,60000,42000,0.72,0.72,0.68,0.69,-0.05,5
105/06/29,260000,180500,0.67,0.70,0.67,0.70,+0.01,9
105/06/30,160000,101800,0.63,0.66,0.63,0.66,-0.04,4
105/07/01,190000,126300,0.65,0.67,0.65,0.67,+0.01,4
105/07/04,280000,186300,0.68,0.68,0.66,0.67,0.00,5
105/07/05,25000,16300,0.66,0.66,0.65,0.65,-0.02,2
105/07/06,145000,94500,0.66,0.66,0.65,0.66,+0.01,4
