105/05/13,10000,11600,1.16,1.16,1.16,1.16,+0.03,1
105/05/16,10000,11300,1.13,1.13,1.13,1.13,-0.03,1
105/05/17,0,0,---,---,---,---,---,0
105/05/18,0,0,---,---,---,---,---,0
105/05/19,0,0,---,---,---,---,---,0
105/05/20,108000,117640,1.09,1.09,1.08,1.08,+0.03,2
105/05/23,18000,17700,1.00,1.00,0.97,0.97,-0.11,2
105/05/24,100000,93000,0.93,0.93,0.93,0.93,-0.04,1
105/05/25,1000,950,0.95,0.95,0.95,0.95,+0.02,1
105/05/26,0,0,---,---,---,---,---,0
105/05/27,206000,197170,0.95,1.02,0.95,1.02,+0.07,6
105/05/30,40000,40800,1.02,1.02,1.02,1.02,0.00,2
105/05/31,0,0,---,---,---,---,---,0
105/06/01,1000,990,0.99,0.99,0.99,0.99,-0.02,1
105/06/02,31000,29450,0.95,0.95,0.95,0.95,-0.04,2
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,300000,271000,0.92,0.92,0.89,0.90,-0.01,3
105/06/08,200000,170000,0.85,0.85,0.85,0.85,-0.05,1
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,155000,131700,0.84,0.86,0.84,0.86,+0.06,2
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,75000,64500,0.86,0.86,0.86,0.86,-0.02,1
105/06/22,35000,29750,0.85,0.85,0.85,0.85,-0.01,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,65000,59400,0.91,0.92,0.90,0.90,+0.05,3
105/06/27,10000,8800,0.88,0.88,0.88,0.88,-0.02,1
105/06/28,35000,31400,0.88,0.90,0.88,0.90,+0.02,2
105/06/29,150000,127500,0.85,0.85,0.85,0.85,-0.05,1
105/06/30,10000,8500,0.85,0.85,0.85,0.85,0.00,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,90000,70200,0.78,0.78,0.78,0.78,-0.06,1
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,20000,12200,0.61,0.61,0.61,0.61,0.00,1
105/07/25,20000,12200,0.61,0.61,0.61,0.61,0.00,1
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,40000,22800,0.57,0.57,0.57,0.57,-0.05,1
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,0,0,---,---,---,---,---,0
105/08/08,0,0,---,---,---,---,---,0
105/08/09,0,0,---,---,---,---,---,0
105/08/10,0,0,---,---,---,---,---,0
105/08/11,0,0,---,---,---,---,---,0
105/08/12,0,0,---,---,---,---,---,0
105/08/15,0,0,---,---,---,---,---,0
105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,0,0,---,---,---,---,---,0
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
