105/04/15,15000,18750,1.25,1.25,1.25,1.25,0.00,1
105/04/18,30000,36600,1.23,1.23,1.21,1.21,-0.04,2
105/04/19,261000,347780,1.31,1.34,1.30,1.30,+0.09,8
105/04/20,216000,265120,1.25,1.25,1.17,1.19,-0.11,6
105/04/21,20000,22800,1.16,1.16,1.12,1.12,-0.07,2
105/04/22,0,0,---,---,---,---,---,0
105/04/25,59000,59590,1.01,1.01,1.01,1.01,-0.02,1
105/04/26,372000,452540,1.21,1.27,1.18,1.21,+0.20,10
105/04/27,273000,318820,1.18,1.18,1.14,1.14,-0.07,8
105/04/28,0,0,---,---,---,---,---,0
105/04/29,1000,1170,1.17,1.17,1.17,1.17,+0.03,1
105/05/03,11000,12320,1.12,1.12,1.12,1.12,-0.05,2
105/05/04,20000,22500,1.12,1.14,1.12,1.14,+0.02,3
105/05/05,112000,135610,1.18,1.27,1.18,1.27,+0.13,5
105/05/06,157000,186930,1.18,1.20,1.18,1.20,-0.07,5
105/05/09,60000,74100,1.24,1.24,1.21,1.21,+0.01,2
105/05/10,0,0,---,---,---,---,---,0
105/05/11,200000,202000,1.01,1.01,1.01,1.01,+0.08,1
105/05/12,200000,190000,0.95,0.95,0.95,0.95,-0.06,1
105/05/13,32000,27300,0.85,0.90,0.85,0.90,-0.05,4
105/05/16,42000,37700,0.90,0.90,0.89,0.89,-0.01,2
105/05/17,126000,134530,0.95,1.11,0.95,1.11,+0.22,8
105/05/18,86000,86040,1.02,1.02,0.99,0.99,-0.12,4
105/05/19,0,0,---,---,---,---,---,0
105/05/20,0,0,---,---,---,---,---,0
105/05/23,120000,114200,0.91,0.96,0.91,0.96,+0.11,3
105/05/24,449000,448100,0.95,1.01,0.95,1.00,+0.04,7
105/05/25,329000,328600,1.00,1.00,0.98,1.00,0.00,4
105/05/26,786000,852340,1.14,1.14,1.08,1.08,+0.08,9
105/05/27,60000,63400,1.09,1.09,1.03,1.06,-0.02,4
105/05/30,40000,42100,1.06,1.06,1.05,1.05,-0.01,2
105/05/31,269000,316630,1.12,1.25,1.12,1.13,+0.08,5
105/06/01,280000,291480,1.07,1.09,1.03,1.03,-0.10,5
105/06/02,347000,288820,0.87,0.87,0.77,0.77,-0.26,8
105/06/03,80000,59200,0.74,0.74,0.74,0.74,-0.03,3
105/06/04,20000,14600,0.73,0.73,0.73,0.73,-0.01,1
105/06/06,170000,92400,0.57,0.57,0.52,0.52,-0.21,5
105/06/07,70000,39700,0.58,0.58,0.55,0.57,+0.05,3
105/06/08,0,0,---,---,---,---,---,0
105/06/13,200000,76000,0.38,0.38,0.38,0.38,-0.15,1
105/06/14,10000,4300,0.43,0.43,0.43,0.43,+0.05,1
105/06/15,0,0,---,---,---,---,---,0
105/06/16,20000,10200,0.51,0.51,0.51,0.51,-0.04,1
105/06/17,20000,9800,0.49,0.49,0.49,0.49,-0.02,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,10000,5600,0.56,0.56,0.56,0.56,+0.03,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,82000,45920,0.56,0.56,0.56,0.56,+0.03,2
105/07/01,82000,46740,0.57,0.57,0.57,0.57,+0.01,1
105/07/04,0,0,---,---,---,---,---,0
105/07/05,75000,40750,0.55,0.55,0.54,0.54,+0.02,2
105/07/06,25000,12250,0.49,0.49,0.49,0.49,-0.05,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,20000,10200,0.51,0.51,0.51,0.51,-0.01,2
105/07/12,10000,5400,0.54,0.54,0.54,0.54,+0.03,1
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,50000,29000,0.58,0.58,0.58,0.58,+0.04,1
105/07/18,818000,487590,0.58,0.63,0.58,0.63,+0.05,4
105/07/19,818000,462170,0.58,0.58,0.55,0.55,-0.08,8
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,0,0,---,---,---,---,---,0
105/08/08,0,0,---,---,---,---,---,0
