107/06/12,150000,243000,1.62,1.62,1.62,1.62,-0.11,1
107/09/07,78000,52360,0.67,0.68,0.66,0.66,+0.02,5
107/09/12,583000,483600,0.84,0.86,0.77,0.80,+0.03,13
107/09/13,31000,24860,0.81,0.81,0.78,0.78,-0.02,3
107/09/19,129000,92380,0.72,0.72,0.71,0.71,+0.01,3
107/09/20,0,0,---,---,---,---,---,0
107/09/25,557000,415620,0.74,0.80,0.74,0.78,+0.14,3
107/10/01,175000,137820,0.71,0.92,0.71,0.88,+0.21,8
107/10/02,1432000,1401010,0.93,1.04,0.90,0.95,+0.07,39
107/10/03,1300000,1100780,0.92,0.94,0.74,0.74,-0.21,29
107/10/04,256000,210340,0.81,0.83,0.61,0.61,-0.13,4
107/10/05,200000,124000,0.62,0.62,0.62,0.62,+0.01,4
107/10/08,0,0,---,---,---,---,---,0
107/10/09,3000,1440,0.48,0.48,0.48,0.48,-0.14,1
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,35000,7350,0.21,0.21,0.21,0.21,+0.05,2
107/11/05,35000,6300,0.18,0.18,0.18,0.18,-0.03,1
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
107/11/09,70000,13300,0.19,0.19,0.19,0.19,+0.01,1
107/11/12,70000,31500,0.45,0.45,0.45,0.45,+0.26,1
107/11/13,100000,18000,0.18,0.18,0.18,0.18,-0.27,1
107/11/14,100000,35000,0.35,0.35,0.35,0.35,+0.17,1
107/11/16,0,0,---,---,---,---,---,0
107/11/19,0,0,---,---,---,---,---,0
107/11/20,190000,26600,0.14,0.14,0.14,0.14,0.00,4
107/11/21,40000,5400,0.13,0.14,0.13,0.14,0.00,2
107/11/26,80000,6800,0.08,0.09,0.08,0.09,+0.01,3
107/11/27,172000,19180,0.08,0.14,0.08,0.14,+0.05,5
107/11/29,62000,12610,0.20,0.21,0.20,0.21,+0.06,5
107/11/30,10000,2000,0.20,0.20,0.20,0.20,-0.01,1
107/12/03,20000,6600,0.33,0.33,0.33,0.33,+0.13,2
107/12/04,254000,68480,0.27,0.27,0.26,0.26,-0.07,3
107/12/06,0,0,---,---,---,---,---,0
107/12/07,70000,4200,0.06,0.06,0.06,0.06,-0.05,1
107/12/10,25000,1500,0.06,0.06,0.06,0.06,0.00,1
107/12/11,0,0,---,---,---,---,---,0
107/12/12,20000,2000,0.10,0.10,0.10,0.10,+0.04,1
107/12/13,150000,16000,0.09,0.11,0.09,0.11,+0.01,2
107/12/14,145000,19900,0.12,0.14,0.12,0.14,+0.03,2
107/12/17,5000,600,0.12,0.12,0.12,0.12,-0.02,1
107/12/19,70000,4300,0.08,0.08,0.06,0.06,-0.02,3
107/12/20,55000,2550,0.05,0.05,0.04,0.04,-0.02,3
107/12/21,40000,1600,0.04,0.04,0.04,0.04,0.00,1
107/12/22,0,0,---,---,---,---,---,0
107/12/24,50000,2500,0.05,0.05,0.05,0.05,+0.01,1
107/12/25,0,0,---,---,---,---,---,0
107/12/26,0,0,---,---,---,---,---,0
107/12/27,0,0,---,---,---,---,---,0
107/12/28,0,0,---,---,---,---,---,0
108/01/02,0,0,---,---,---,---,---,0
108/01/03,50000,3000,0.06,0.06,0.06,0.06,0.00,1
108/01/04,50000,2500,0.05,0.05,0.05,0.05,-0.01,1
108/01/07,0,0,---,---,---,---,---,0
108/01/08,0,0,---,---,---,---,---,0
108/01/09,0,0,---,---,---,---,---,0
108/01/11,0,0,---,---,---,---,---,0
108/01/14,0,0,---,---,---,---,---,0
108/01/15,0,0,---,---,---,---,---,0
108/01/18,0,0,---,---,---,---,---,0
108/01/23,0,0,---,---,---,---,---,0
108/01/25,0,0,---,---,---,---,---,0
108/01/28,0,0,---,---,---,---,---,0
108/01/29,0,0,---,---,---,---,---,0
108/01/30,0,0,---,---,---,---,---,0
108/02/11,0,0,---,---,---,---,---,0
108/02/12,0,0,---,---,---,---,---,0
108/02/13,0,0,---,---,---,---,---,0
108/02/14,0,0,---,---,---,---,---,0
108/02/15,0,0,---,---,---,---,---,0
108/02/18,0,0,---,---,---,---,---,0
108/02/20,0,0,---,---,---,---,---,0
108/02/21,0,0,---,---,---,---,---,0
