103/10/17,100000,116000,1.16,1.16,1.16,1.16,+0.23,1
103/10/20,100000,103000,1.03,1.03,1.03,1.03,-0.13,1
103/10/21,300000,310000,1.03,1.04,1.03,1.04,+0.01,3
103/10/22,830000,822400,1.01,1.01,0.97,0.99,-0.05,7
103/10/23,640000,603300,0.92,0.96,0.92,0.95,-0.04,6
103/10/24,100000,96000,0.96,0.96,0.96,0.96,+0.01,1
103/10/27,10000,11300,1.13,1.13,1.13,1.13,+0.17,1
103/10/28,0,0,---,---,---,---,---,0
103/10/29,0,0,---,---,---,---,---,0
103/10/30,0,0,---,---,---,---,---,0
103/10/31,0,0,---,---,---,---,---,0
103/11/03,10000,8900,0.89,0.89,0.89,0.89,-0.06,1
103/11/04,0,0,---,---,---,---,---,0
103/11/05,489000,554910,1.12,1.15,1.08,1.08,+0.17,16
103/11/06,688000,757210,1.07,1.14,1.07,1.12,+0.04,13
103/11/07,227000,249570,1.12,1.12,1.08,1.08,-0.04,4
103/11/10,0,0,---,---,---,---,---,0
103/11/11,1000,1020,1.02,1.02,1.02,1.02,-0.04,1
103/11/12,100000,107000,1.07,1.07,1.07,1.07,+0.05,1
103/11/13,140000,147400,1.05,1.06,1.05,1.06,-0.01,3
103/11/14,0,0,---,---,---,---,---,0
103/11/17,24000,25920,1.08,1.08,1.08,1.08,+0.03,2
103/11/18,547000,689770,1.06,1.32,1.06,1.26,+0.18,21
103/11/19,468000,581490,1.25,1.25,1.23,1.24,-0.02,14
103/11/20,200000,243680,1.24,1.25,1.18,1.18,-0.06,7
103/11/21,75000,80750,1.13,1.13,1.04,1.06,-0.12,3
103/11/24,86000,94000,1.09,1.10,1.09,1.09,+0.03,4
103/11/25,75000,79000,1.04,1.08,1.04,1.08,-0.01,2
103/11/26,100000,108020,1.08,1.10,1.08,1.10,+0.02,3
103/11/27,30000,35500,1.19,1.19,1.18,1.18,+0.08,3
103/11/28,35000,40960,1.20,1.22,1.15,1.22,+0.04,3
103/12/01,40000,52000,1.29,1.31,1.29,1.31,+0.09,2
103/12/02,48000,57000,1.19,1.19,1.13,1.13,-0.18,2
103/12/03,0,0,---,---,---,---,---,0
103/12/04,75000,81500,1.10,1.10,1.06,1.06,-0.01,2
103/12/05,100000,102000,1.05,1.05,0.99,0.99,-0.07,2
103/12/08,50000,48500,0.97,0.97,0.97,0.97,-0.02,1
103/12/09,10000,9900,0.99,0.99,0.99,0.99,+0.02,1
103/12/10,65000,67250,1.03,1.05,1.03,1.05,+0.06,2
103/12/11,65000,66850,1.04,1.04,0.99,0.99,-0.06,2
103/12/12,50000,50500,1.01,1.01,1.01,1.01,+0.02,1
103/12/15,204000,219520,1.06,1.09,1.06,1.09,+0.08,7
103/12/16,154000,162030,1.03,1.07,1.02,1.02,-0.07,3
103/12/17,0,0,---,---,---,---,---,0
103/12/18,215000,149300,0.67,0.72,0.67,0.69,-0.15,7
103/12/19,160000,97700,0.63,0.63,0.58,0.58,-0.11,4
103/12/22,18000,10440,0.58,0.58,0.58,0.58,0.00,1
103/12/23,20000,10400,0.52,0.52,0.52,0.52,-0.06,1
103/12/24,140000,61800,0.47,0.47,0.42,0.42,-0.10,7
103/12/25,60000,26600,0.45,0.45,0.41,0.41,-0.01,4
103/12/26,155000,52950,0.40,0.40,0.32,0.33,-0.08,8
103/12/27,499000,132340,0.26,0.29,0.25,0.25,-0.08,13
103/12/29,353000,79870,0.20,0.29,0.20,0.29,+0.04,6
103/12/30,160000,35600,0.23,0.23,0.21,0.21,-0.08,3
103/12/31,220000,45000,0.22,0.22,0.18,0.20,-0.01,22
104/01/05,163000,39170,0.24,0.26,0.24,0.26,+0.06,13
104/01/06,395000,121370,0.28,0.33,0.28,0.33,+0.07,9
104/01/07,320000,89600,0.28,0.28,0.28,0.28,-0.05,2
104/01/08,0,0,---,---,---,---,---,0
104/01/09,0,0,---,---,---,---,---,0
104/01/12,0,0,---,---,---,---,---,0
104/01/13,0,0,---,---,---,---,---,0
104/01/14,0,0,---,---,---,---,---,0
104/01/15,0,0,---,---,---,---,---,0
104/01/16,0,0,---,---,---,---,---,0
104/01/19,10000,3900,0.39,0.39,0.39,0.39,-0.03,1
104/01/20,130000,44300,0.34,0.35,0.34,0.35,-0.04,2
104/01/21,20000,5600,0.28,0.28,0.28,0.28,-0.07,1
104/01/22,0,0,---,---,---,---,---,0
104/01/23,0,0,---,---,---,---,---,0
104/01/26,0,0,---,---,---,---,---,0
104/01/27,0,0,---,---,---,---,---,0
104/01/28,0,0,---,---,---,---,---,0
104/01/29,0,0,---,---,---,---,---,0
104/01/30,0,0,---,---,---,---,---,0
