106/02/14,1017000,949420,0.93,1.00,0.92,0.96,-0.14,33
106/02/15,310000,274400,0.87,0.91,0.85,0.91,-0.05,10
106/02/16,2607000,1997750,0.83,0.84,0.73,0.82,-0.09,59
106/02/17,2570000,2029090,0.78,0.82,0.75,0.75,-0.07,54
106/02/18,1951000,1333220,0.72,0.73,0.64,0.69,-0.06,58
106/02/20,4012000,3033120,0.65,0.83,0.65,0.81,+0.12,91
106/02/21,4110000,3280320,0.79,0.88,0.71,0.74,-0.07,125
106/02/22,2614000,1699180,0.68,0.69,0.59,0.61,-0.13,120
106/02/23,559000,352480,0.63,0.66,0.59,0.66,+0.05,37
106/02/24,555000,384070,0.69,0.72,0.67,0.69,+0.03,26
106/03/01,228000,151680,0.67,0.70,0.58,0.68,-0.01,31
106/03/02,274000,193630,0.71,0.74,0.64,0.70,+0.02,31
106/03/03,93000,62870,0.68,0.68,0.67,0.67,-0.03,9
106/03/06,60000,39900,0.65,0.68,0.65,0.65,-0.02,6
106/03/07,214000,130230,0.62,0.63,0.60,0.62,-0.03,16
106/03/08,102000,68860,0.66,0.69,0.66,0.68,+0.06,11
106/03/09,266000,181880,0.68,0.70,0.68,0.70,+0.02,11
106/03/10,107000,78880,0.73,0.77,0.71,0.71,+0.01,14
106/03/13,139000,89670,0.67,0.67,0.61,0.63,-0.08,14
106/03/14,50000,30320,0.61,0.63,0.59,0.63,0.00,9
106/03/15,112000,71180,0.63,0.64,0.63,0.64,+0.01,12
106/03/16,120000,72100,0.61,0.61,0.59,0.61,-0.03,12
106/03/17,264000,125940,0.51,0.51,0.40,0.45,-0.16,21
106/03/20,210000,76100,0.38,0.40,0.33,0.40,-0.05,21
106/03/21,90000,36100,0.40,0.41,0.40,0.40,0.00,9
106/03/22,1143000,423830,0.45,0.45,0.25,0.25,-0.15,74
106/03/23,315000,83000,0.24,0.31,0.22,0.31,+0.06,22
106/03/24,779000,240700,0.31,0.37,0.30,0.37,+0.06,17
106/03/27,179000,66260,0.36,0.40,0.35,0.35,-0.02,20
106/03/28,150000,59550,0.32,0.45,0.32,0.40,+0.05,6
106/03/29,222000,80180,0.39,0.39,0.34,0.34,-0.06,6
106/03/30,55000,16700,0.30,0.31,0.30,0.31,-0.03,6
106/03/31,821000,221740,0.26,0.30,0.26,0.30,-0.01,8
106/04/05,0,0,---,---,---,---,---,0
106/04/06,30000,7400,0.26,0.26,0.24,0.24,-0.06,3
106/04/07,59000,12510,0.21,0.24,0.21,0.21,-0.03,9
106/04/10,0,0,---,---,---,---,---,0
106/04/11,62000,10820,0.17,0.21,0.17,0.21,+0.04,5
106/04/12,10000,2200,0.22,0.22,0.22,0.22,+0.01,1
106/04/13,20000,4300,0.21,0.22,0.21,0.22,0.00,2
106/04/14,106000,25840,0.24,0.28,0.22,0.26,+0.04,9
106/04/17,300000,67000,0.22,0.24,0.22,0.24,-0.02,30
106/04/18,50000,8900,0.19,0.19,0.17,0.17,-0.07,4
106/04/19,264000,50640,0.19,0.22,0.19,0.20,+0.03,7
106/04/20,393000,94080,0.20,0.28,0.20,0.26,+0.06,12
106/04/21,300000,80800,0.27,0.27,0.26,0.26,0.00,5
106/04/24,280000,92900,0.31,0.35,0.31,0.33,+0.07,27
106/04/25,164000,43860,0.29,0.29,0.26,0.27,-0.06,4
106/04/26,160000,37800,0.23,0.24,0.23,0.24,-0.03,3
106/04/27,448000,105520,0.24,0.24,0.23,0.24,0.00,3
106/04/28,10000,2800,0.28,0.28,0.28,0.28,+0.04,1
106/05/02,121000,32760,0.28,0.28,0.26,0.26,-0.02,3
106/05/03,0,0,---,---,---,---,---,0
106/05/04,0,0,---,---,---,---,---,0
106/05/05,111000,31060,0.26,0.28,0.26,0.28,0.00,2
106/05/08,20000,5200,0.26,0.26,0.26,0.26,-0.02,1
106/05/09,20000,4900,0.23,0.26,0.23,0.26,0.00,2
106/05/10,0,0,---,---,---,---,---,0
106/05/11,10000,2200,0.22,0.22,0.22,0.22,-0.04,1
106/05/12,0,0,---,---,---,---,---,0
106/05/15,0,0,---,---,---,---,---,0
106/05/16,11000,1530,0.14,0.14,0.13,0.13,-0.02,2
106/05/17,0,0,---,---,---,---,---,0
106/05/18,0,0,---,---,---,---,---,0
106/05/19,0,0,---,---,---,---,---,0
106/05/22,0,0,---,---,---,---,---,0
106/05/23,0,0,---,---,---,---,---,0
106/05/24,0,0,---,---,---,---,---,0
106/05/25,0,0,---,---,---,---,---,0
106/05/26,0,0,---,---,---,---,---,0
106/05/31,0,0,---,---,---,---,---,0
106/06/01,0,0,---,---,---,---,---,0
106/06/02,20000,1600,0.08,0.08,0.08,0.08,-0.02,2
106/06/03,30000,2100,0.07,0.07,0.07,0.07,-0.01,3
106/06/05,0,0,---,---,---,---,---,0
106/06/06,0,0,---,---,---,---,---,0
106/06/07,0,0,---,---,---,---,---,0
106/06/08,0,0,---,---,---,---,---,0
106/06/09,0,0,---,---,---,---,---,0
