105/07/11,46000,57960,1.26,1.26,1.26,1.26,-0.03,2
105/07/12,215000,284220,1.32,1.34,1.32,1.32,+0.06,5
105/07/13,170000,223490,1.31,1.32,1.31,1.32,0.00,5
105/07/14,91000,120120,1.32,1.32,1.32,1.32,0.00,1
105/07/15,91000,119210,1.31,1.31,1.31,1.31,-0.01,2
105/07/18,0,0,---,---,---,---,---,0
105/07/19,93000,122280,1.32,1.32,1.31,1.31,0.00,3
105/07/20,91000,120120,1.32,1.32,1.32,1.32,+0.01,1
105/07/21,10000,13400,1.34,1.34,1.34,1.34,+0.02,1
105/07/22,60000,79700,1.32,1.33,1.32,1.33,-0.01,3
105/07/25,280000,372530,1.33,1.36,1.30,1.36,+0.03,10
105/07/26,351000,480740,1.35,1.38,1.35,1.37,+0.01,5
105/07/27,181000,242540,1.34,1.34,1.34,1.34,-0.03,2
105/07/28,313000,433180,1.36,1.39,1.36,1.39,+0.05,3
105/07/29,831000,1156990,1.38,1.41,1.34,1.34,-0.05,10
105/08/01,522000,679210,1.31,1.31,1.29,1.29,-0.05,6
105/08/02,110000,141970,1.30,1.30,1.29,1.29,0.00,3
105/08/03,130000,164960,1.27,1.27,1.26,1.27,-0.02,5
105/08/04,27000,34900,1.30,1.30,1.29,1.29,+0.02,2
105/08/05,7000,9030,1.29,1.29,1.29,1.29,0.00,1
105/08/08,19000,24220,1.27,1.28,1.27,1.28,-0.01,3
105/08/09,12000,15410,1.28,1.29,1.28,1.29,+0.01,2
105/08/10,0,0,---,---,---,---,---,0
105/08/11,181000,235440,1.30,1.32,1.30,1.32,+0.03,2
105/08/12,181000,237110,1.31,1.31,1.31,1.31,-0.01,1
105/08/15,30000,38100,1.27,1.27,1.27,1.27,-0.04,1
105/08/16,279000,344200,1.22,1.25,1.22,1.24,-0.03,3
105/08/17,491000,612640,1.22,1.27,1.21,1.27,+0.03,5
105/08/18,212000,262880,1.24,1.24,1.24,1.24,-0.03,2
105/08/19,0,0,---,---,---,---,---,0
105/08/22,10000,12200,1.22,1.22,1.22,1.22,-0.02,1
105/08/23,30000,36200,1.21,1.21,1.20,1.20,-0.02,4
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,20000,23200,1.16,1.16,1.16,1.16,-0.05,1
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,598000,639060,1.06,1.08,1.06,1.08,+0.01,5
105/09/01,781000,833350,1.06,1.09,1.06,1.09,+0.01,5
105/09/02,433000,465810,1.08,1.08,1.07,1.08,-0.01,4
105/09/05,732000,816220,1.10,1.13,1.10,1.13,+0.05,7
105/09/06,482000,527030,1.09,1.12,1.09,1.12,-0.01,3
105/09/07,38000,40660,1.07,1.07,1.07,1.07,-0.05,1
105/09/08,38000,41040,1.08,1.08,1.08,1.08,+0.01,1
105/09/09,0,0,---,---,---,---,---,0
105/09/10,30000,32400,1.08,1.08,1.08,1.08,+0.01,1
105/09/12,422000,458870,1.08,1.09,1.08,1.09,+0.01,4
105/09/13,459000,491870,1.07,1.09,1.07,1.09,0.00,4
105/09/14,37000,39220,1.06,1.06,1.06,1.06,-0.03,1
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,318000,279840,0.88,0.88,0.88,0.88,+0.01,2
105/09/30,375000,323640,0.86,0.88,0.86,0.88,0.00,3
105/10/03,57000,49020,0.86,0.86,0.86,0.86,-0.02,1
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,100000,80000,0.80,0.80,0.80,0.80,+0.02,1
105/10/12,100000,80000,0.80,0.80,0.80,0.80,0.00,1
105/10/13,30000,23700,0.79,0.79,0.79,0.79,-0.01,1
105/12/09,30000,19800,0.66,0.66,0.66,0.66,-0.01,1
105/12/12,127000,80010,0.63,0.63,0.63,0.63,-0.03,1
105/12/13,127000,81280,0.64,0.64,0.64,0.64,+0.01,1
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,154000,80080,0.52,0.52,0.52,0.52,+0.01,1
106/01/10,154000,80080,0.52,0.52,0.52,0.52,0.00,1
