106/09/30,10000,12100,1.21,1.21,1.21,1.21,0.00,1
106/10/03,528000,703620,1.34,1.35,1.30,1.34,-0.04,16
106/10/06,165000,238800,1.38,1.49,1.38,1.42,+0.10,11
106/10/11,189000,237940,1.32,1.32,1.22,1.23,-0.19,7
106/10/12,207000,245240,1.16,1.20,1.16,1.20,-0.03,6
106/10/13,453000,552500,1.18,1.26,1.16,1.23,+0.03,20
106/10/16,356000,412610,1.15,1.19,1.09,1.13,-0.10,10
106/10/17,449000,544470,1.16,1.28,1.13,1.22,+0.09,23
106/10/18,460000,569850,1.22,1.30,1.20,1.25,+0.03,18
106/10/19,297000,412090,1.40,1.40,1.30,1.30,+0.05,19
106/10/20,221000,270000,1.20,1.28,1.14,1.24,-0.06,11
106/10/23,150000,192750,1.26,1.31,1.26,1.31,+0.07,2
106/10/24,150000,183000,1.21,1.23,1.21,1.23,-0.08,2
106/10/27,350000,419300,1.19,1.23,1.17,1.23,-0.03,10
106/10/30,233000,202960,0.94,0.97,0.72,0.72,-0.51,10
106/11/01,97000,73940,0.76,0.77,0.76,0.77,+0.10,3
106/11/02,327000,188620,0.61,0.61,0.55,0.55,-0.22,7
106/11/03,227000,124470,0.53,0.56,0.53,0.55,0.00,5
106/11/08,150000,60000,0.40,0.40,0.40,0.40,-0.04,2
106/11/09,180000,73800,0.43,0.43,0.39,0.41,+0.01,5
106/11/13,0,0,---,---,---,---,---,0
106/11/14,0,0,---,---,---,---,---,0
106/11/20,38000,16720,0.44,0.44,0.44,0.44,-0.04,1
106/11/21,0,0,---,---,---,---,---,0
106/11/22,100000,42000,0.42,0.42,0.42,0.42,0.00,1
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,100000,43000,0.43,0.43,0.43,0.43,+0.01,1
106/11/30,110000,46300,0.43,0.43,0.42,0.42,-0.01,3
106/12/01,10000,4200,0.42,0.42,0.42,0.42,0.00,1
106/12/04,0,0,---,---,---,---,---,0
106/12/06,0,0,---,---,---,---,---,0
106/12/07,0,0,---,---,---,---,---,0
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
106/12/21,0,0,---,---,---,---,---,0
106/12/22,0,0,---,---,---,---,---,0
106/12/25,0,0,---,---,---,---,---,0
106/12/26,0,0,---,---,---,---,---,0
106/12/28,0,0,---,---,---,---,---,0
106/12/29,0,0,---,---,---,---,---,0
107/01/02,0,0,---,---,---,---,---,0
107/01/03,0,0,---,---,---,---,---,0
107/01/04,0,0,---,---,---,---,---,0
107/01/05,0,0,---,---,---,---,---,0
107/01/08,19000,7030,0.37,0.37,0.37,0.37,+0.09,1
107/01/09,19000,6840,0.36,0.36,0.36,0.36,-0.01,1
107/01/10,0,0,---,---,---,---,---,0
107/01/11,33000,10230,0.31,0.31,0.31,0.31,+0.01,2
107/01/12,33000,8580,0.26,0.26,0.26,0.26,-0.05,1
107/01/15,0,0,---,---,---,---,---,0
107/01/16,0,0,---,---,---,---,---,0
107/01/17,0,0,---,---,---,---,---,0
107/01/18,0,0,---,---,---,---,---,0
