105/10/06,33000,39900,1.18,1.21,1.18,1.21,0.00,2
105/10/07,604000,721790,1.20,1.24,1.18,1.18,-0.03,11
105/10/11,1242000,1407340,1.22,1.22,0.96,0.96,-0.22,18
105/10/12,670000,670700,0.89,1.01,0.89,1.01,+0.05,4
105/10/13,459000,421700,0.96,0.96,0.82,0.82,-0.19,11
105/10/14,459000,378660,0.83,0.83,0.76,0.76,-0.06,2
105/10/17,700000,506000,0.70,0.74,0.70,0.74,-0.02,10
105/10/18,528000,407780,0.79,0.79,0.76,0.76,+0.02,6
105/10/19,260000,206400,0.78,0.81,0.78,0.79,+0.03,8
105/10/20,1365000,1142150,0.81,0.88,0.81,0.88,+0.09,19
105/10/21,1782000,1772190,1.03,1.03,0.97,0.98,+0.10,32
105/10/24,342000,323180,0.96,0.96,0.92,0.93,-0.05,6
105/10/25,444000,412580,0.93,0.95,0.91,0.91,-0.02,10
105/10/26,115000,103150,0.90,0.90,0.87,0.87,-0.04,3
105/10/27,215000,184850,0.89,0.89,0.83,0.83,-0.04,8
105/10/28,370000,297600,0.83,0.83,0.79,0.79,-0.04,16
105/10/31,835000,735840,0.84,0.92,0.83,0.90,+0.11,20
105/11/01,203000,182900,0.91,0.91,0.88,0.88,-0.02,7
105/11/02,166000,127500,0.80,0.80,0.75,0.75,-0.13,4
105/11/03,0,0,---,---,---,---,---,0
105/11/04,130000,95900,0.75,0.75,0.73,0.73,-0.01,3
105/11/07,0,0,---,---,---,---,---,0
105/11/08,291000,203800,0.71,0.71,0.70,0.70,-0.06,6
105/11/09,146000,94550,0.67,0.67,0.56,0.56,-0.14,7
105/11/10,280000,175600,0.63,0.63,0.62,0.62,+0.06,2
105/11/11,72000,35660,0.50,0.50,0.48,0.50,-0.12,4
105/11/14,256000,134060,0.50,0.54,0.50,0.52,+0.02,8
105/11/15,50000,28500,0.57,0.57,0.57,0.57,+0.05,1
105/11/16,206000,127600,0.62,0.62,0.60,0.60,+0.03,2
105/11/17,32000,17600,0.55,0.55,0.55,0.55,-0.05,1
105/11/18,32000,18560,0.58,0.58,0.58,0.58,+0.03,1
105/11/21,330000,198300,0.61,0.61,0.60,0.60,+0.02,11
105/11/22,345000,206850,0.60,0.60,0.59,0.59,-0.01,2
105/11/23,40000,22800,0.59,0.59,0.55,0.55,-0.04,3
105/11/24,320000,175200,0.51,0.56,0.51,0.56,+0.01,13
105/11/25,310000,226000,0.72,0.75,0.70,0.70,+0.14,3
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,5000,3800,0.76,0.76,0.76,0.76,+0.05,1
105/12/16,0,0,---,---,---,---,---,0
105/12/19,2000,1500,0.75,0.75,0.75,0.75,-0.01,1
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,1000,640,0.64,0.64,0.64,0.64,-0.02,1
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,13000,7150,0.55,0.55,0.55,0.55,-0.02,1
105/12/29,0,0,---,---,---,---,---,0
105/12/30,4000,2200,0.55,0.55,0.55,0.55,0.00,1
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,2000,1240,0.62,0.62,0.62,0.62,+0.05,1
106/02/02,60000,39600,0.66,0.66,0.66,0.66,+0.04,1
106/02/03,91000,47370,0.57,0.57,0.52,0.52,-0.14,3
106/02/06,552000,300080,0.53,0.55,0.53,0.55,+0.03,5
106/02/07,1047000,653780,0.57,0.66,0.56,0.64,+0.09,17
106/02/08,227000,128390,0.57,0.57,0.56,0.56,-0.08,3
106/02/09,323000,180230,0.59,0.60,0.54,0.54,-0.02,10
106/02/10,192000,103270,0.54,0.55,0.51,0.51,-0.03,5
106/02/13,140000,64200,0.45,0.48,0.45,0.48,-0.03,2
106/02/14,40000,18800,0.47,0.47,0.47,0.47,-0.01,1
106/02/15,290000,134630,0.47,0.47,0.44,0.45,-0.02,13
106/02/16,180000,75680,0.43,0.43,0.41,0.41,-0.04,6
106/02/17,0,0,---,---,---,---,---,0
106/02/18,1446000,678240,0.46,0.51,0.45,0.51,+0.08,15
106/02/20,1600000,855210,0.55,0.58,0.49,0.49,-0.02,29
106/02/21,419000,186960,0.48,0.48,0.38,0.43,-0.06,14
106/02/22,92000,39300,0.45,0.45,0.41,0.41,-0.02,6
106/02/23,210000,83700,0.39,0.40,0.39,0.40,-0.01,2
106/02/24,90000,32670,0.37,0.37,0.36,0.36,-0.04,5
106/03/01,0,0,---,---,---,---,---,0
106/03/02,62000,25960,0.43,0.43,0.41,0.41,+0.04,4
106/03/03,184000,83000,0.39,0.50,0.39,0.50,+0.09,9
106/03/06,113000,53940,0.48,0.48,0.45,0.45,-0.05,2
106/03/07,0,0,---,---,---,---,---,0
106/03/08,280000,123660,0.46,0.46,0.39,0.40,0.00,8
106/03/09,102000,41860,0.40,0.44,0.40,0.42,+0.02,3
106/03/10,100000,33000,0.33,0.33,0.33,0.33,-0.09,1
106/03/13,10000,3100,0.31,0.31,0.31,0.31,-0.02,1
106/03/14,51000,16330,0.33,0.33,0.32,0.32,+0.01,2
106/03/15,122000,43330,0.34,0.38,0.33,0.38,+0.06,6
