105/06/29,0,0,---,---,---,---,---,0
105/06/30,166000,238770,1.45,1.45,1.42,1.43,-0.07,9
105/07/01,577000,826990,1.45,1.47,1.35,1.46,+0.03,27
105/07/04,1022000,1569650,1.51,1.58,1.45,1.53,+0.07,35
105/07/05,794000,1186030,1.55,1.55,1.43,1.43,-0.10,22
105/07/06,343000,448260,1.30,1.33,1.28,1.28,-0.15,12
105/07/07,455000,660910,1.58,1.58,1.38,1.45,+0.17,20
105/07/11,754000,1171000,1.58,1.60,1.44,1.44,-0.01,21
105/07/12,543000,766180,1.44,1.44,1.34,1.34,-0.10,17
105/07/13,263000,377990,1.45,1.47,1.39,1.39,+0.05,8
105/07/14,456000,668100,1.45,1.55,1.42,1.42,+0.03,18
105/07/15,266000,366690,1.38,1.40,1.35,1.38,-0.04,9
105/07/18,260000,350160,1.39,1.39,1.30,1.30,-0.08,18
105/07/19,857000,1134980,1.26,1.50,1.24,1.47,+0.17,33
105/07/20,665000,935310,1.42,1.45,1.37,1.39,-0.08,32
105/07/21,626000,946670,1.51,1.62,1.47,1.53,+0.14,24
105/07/22,513000,744360,1.46,1.49,1.42,1.45,-0.08,44
105/07/25,29000,41280,1.44,1.44,1.38,1.38,-0.07,3
105/07/26,475000,657600,1.41,1.44,1.35,1.44,+0.06,12
105/07/27,1737000,2908460,1.49,1.94,1.48,1.85,+0.41,79
105/07/28,1206000,2083910,1.73,1.76,1.68,1.73,-0.12,63
105/07/29,268000,463750,1.78,1.80,1.66,1.67,-0.06,11
105/08/01,28000,47250,1.65,1.70,1.65,1.66,-0.01,3
105/08/02,431000,810500,1.86,1.93,1.86,1.86,+0.20,18
105/08/03,429000,729830,1.72,1.75,1.66,1.72,-0.14,18
105/08/04,201000,344480,1.71,1.82,1.69,1.70,-0.02,11
105/08/05,197000,333930,1.68,1.72,1.63,1.63,-0.07,6
105/08/08,20000,30200,1.51,1.51,1.51,1.51,-0.12,1
105/08/09,461000,656560,1.47,1.53,1.27,1.27,-0.24,18
105/08/10,282000,369070,1.33,1.33,1.29,1.30,+0.03,7
105/08/11,226000,274230,1.15,1.31,1.12,1.31,+0.01,6
105/08/12,176000,227380,1.29,1.33,1.26,1.26,-0.05,8
105/08/15,242000,286300,1.22,1.22,1.14,1.14,-0.12,7
105/08/16,366000,448440,1.21,1.25,1.18,1.18,+0.04,12
105/08/17,259000,326340,1.24,1.30,1.23,1.30,+0.12,9
105/08/18,137000,155800,1.14,1.14,1.11,1.11,-0.19,4
105/08/19,433000,551970,1.28,1.34,1.23,1.23,+0.12,11
105/08/22,299000,347740,1.19,1.19,1.11,1.15,-0.08,11
105/08/23,50000,56500,1.13,1.13,1.13,1.13,-0.02,1
105/08/24,36000,40990,1.14,1.14,1.09,1.09,-0.04,2
105/08/25,202000,215450,1.05,1.10,1.04,1.10,+0.01,10
105/08/26,176000,199460,1.12,1.17,1.12,1.14,+0.04,13
105/08/29,716000,804450,1.08,1.17,1.08,1.17,+0.03,21
105/08/30,569000,635830,1.18,1.27,1.00,1.27,+0.10,23
105/08/31,244000,282660,1.15,1.18,1.14,1.17,-0.10,11
105/09/01,9000,9810,1.09,1.09,1.09,1.09,-0.08,1
105/09/02,1110000,1374900,1.18,1.45,1.16,1.38,+0.29,36
105/09/05,1108000,1514750,1.46,1.46,1.29,1.35,-0.03,69
105/09/06,808000,1133810,1.38,1.45,1.32,1.45,+0.10,30
105/09/07,1249000,1980270,1.50,1.67,1.49,1.49,+0.04,68
105/09/08,376000,527880,1.43,1.49,1.37,1.44,-0.05,18
105/09/09,0,0,---,---,---,---,---,0
105/09/10,12000,14940,1.23,1.28,1.23,1.23,-0.16,4
105/09/12,437000,659130,1.46,1.57,1.29,1.29,+0.06,16
105/09/13,543000,699840,1.30,1.35,1.16,1.26,-0.03,38
105/09/14,186000,230800,1.27,1.27,1.22,1.25,-0.01,13
105/09/19,254000,355620,1.47,1.48,1.37,1.46,+0.21,18
105/09/20,301000,411960,1.36,1.39,1.35,1.37,-0.09,21
105/09/21,30000,40960,1.40,1.40,1.34,1.34,-0.03,6
105/09/22,1926000,2828310,1.40,1.58,1.39,1.53,+0.19,117
105/09/23,3696000,6934510,1.60,2.15,1.60,2.03,+0.50,226
105/09/26,2886000,5998520,1.96,2.25,1.92,2.17,+0.14,231
105/09/29,943000,1989250,2.24,2.27,1.88,1.92,-0.25,71
105/09/30,955000,1856260,2.01,2.08,1.83,1.93,+0.01,78
105/10/03,347000,680600,2.00,2.01,1.81,1.89,-0.04,15
105/10/04,901000,2007540,2.20,2.33,2.03,2.07,+0.18,89
105/10/05,483000,1002860,2.12,2.14,2.01,2.09,+0.02,53
105/10/06,434000,969580,2.26,2.26,2.11,2.11,+0.02,16
105/10/07,583000,1214580,2.06,2.13,2.03,2.03,-0.08,16
105/10/11,946000,1999720,2.14,2.29,1.77,2.05,+0.02,43
105/10/12,451000,890070,1.86,2.02,1.86,1.94,-0.11,15
105/10/13,674000,1390130,2.00,2.13,1.96,1.96,+0.02,23
105/12/09,199000,353210,1.76,1.79,1.76,1.79,+0.02,2
105/12/12,199000,369160,1.87,1.87,1.84,1.84,+0.05,2
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,1000,1910,1.91,1.91,1.91,1.91,+0.22,1
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
