103/12/04,19000,14250,0.75,0.75,0.75,0.75,+0.04,1
103/12/05,0,0,---,---,---,---,---,0
103/12/08,319000,216490,0.67,0.71,0.67,0.71,+0.03,4
103/12/09,700000,498000,0.69,0.73,0.69,0.72,+0.01,4
103/12/10,200000,138000,0.69,0.69,0.69,0.69,-0.03,1
103/12/11,200000,134000,0.67,0.67,0.67,0.67,-0.02,1
103/12/12,0,0,---,---,---,---,---,0
103/12/15,0,0,---,---,---,---,---,0
103/12/16,0,0,---,---,---,---,---,0
103/12/17,0,0,---,---,---,---,---,0
103/12/18,0,0,---,---,---,---,---,0
103/12/19,0,0,---,---,---,---,---,0
103/12/22,0,0,---,---,---,---,---,0
103/12/23,0,0,---,---,---,---,---,0
103/12/24,0,0,---,---,---,---,---,0
103/12/25,0,0,---,---,---,---,---,0
103/12/26,0,0,---,---,---,---,---,0
103/12/27,0,0,---,---,---,---,---,0
103/12/29,0,0,---,---,---,---,---,0
103/12/30,0,0,---,---,---,---,---,0
103/12/31,0,0,---,---,---,---,---,0
104/01/05,0,0,---,---,---,---,---,0
104/01/06,0,0,---,---,---,---,---,0
104/01/07,38000,16010,0.42,0.43,0.42,0.43,+0.02,2
104/01/08,104000,39840,0.37,0.41,0.37,0.41,-0.02,3
104/01/09,523000,149370,0.31,0.31,0.27,0.28,-0.13,12
104/01/12,230000,108000,0.88,0.88,0.24,0.26,-0.02,8
104/01/13,262000,63330,0.26,0.26,0.24,0.24,-0.02,6
104/01/14,95000,24050,0.24,0.27,0.24,0.27,+0.03,6
104/01/15,629000,184500,0.31,0.31,0.27,0.27,0.00,9
104/01/16,274000,86540,0.31,0.33,0.31,0.33,+0.06,5
104/01/19,30000,9600,0.32,0.32,0.32,0.32,-0.01,1
104/01/20,0,0,---,---,---,---,---,0
104/01/21,0,0,---,---,---,---,---,0
104/01/22,0,0,---,---,---,---,---,0
104/01/23,0,0,---,---,---,---,---,0
104/01/26,10000,2800,0.28,0.28,0.28,0.28,-0.06,1
104/01/27,6000,1550,0.25,0.26,0.25,0.26,-0.02,2
104/01/28,0,0,---,---,---,---,---,0
104/01/29,0,0,---,---,---,---,---,0
104/01/30,0,0,---,---,---,---,---,0
104/02/02,5000,1200,0.24,0.24,0.24,0.24,-0.01,1
104/02/03,9000,1650,0.19,0.19,0.17,0.17,-0.07,3
104/02/04,207000,35140,0.14,0.17,0.14,0.17,0.00,4
104/02/05,210000,35650,0.16,0.17,0.16,0.17,0.00,2
104/02/06,265000,48270,0.18,0.19,0.18,0.19,+0.02,5
104/02/09,248000,47120,0.19,0.19,0.19,0.19,0.00,1
104/02/10,270000,49300,0.18,0.19,0.18,0.19,0.00,3
104/02/11,188000,33760,0.17,0.18,0.17,0.18,-0.01,4
104/02/12,90000,17100,0.19,0.19,0.19,0.19,+0.01,1
104/02/13,30000,5850,0.19,0.20,0.19,0.20,+0.01,2
104/02/24,30000,3900,0.13,0.13,0.13,0.13,-0.07,2
104/02/25,165000,17600,0.10,0.11,0.10,0.11,-0.02,6
104/02/26,120000,12000,0.10,0.10,0.10,0.10,-0.01,2
104/03/02,30000,2700,0.09,0.09,0.09,0.09,-0.01,2
104/03/03,50000,3700,0.08,0.08,0.07,0.07,-0.02,3
104/03/04,0,0,---,---,---,---,---,0
104/03/05,30000,2100,0.07,0.07,0.07,0.07,0.00,1
104/03/06,60000,2500,0.04,0.05,0.04,0.05,-0.02,2
104/03/09,42000,1960,0.05,0.05,0.03,0.04,-0.01,3
104/03/10,20000,600,0.03,0.03,0.03,0.03,-0.01,1
104/03/11,0,0,---,---,---,---,---,0
104/03/12,101000,4030,0.03,0.04,0.03,0.04,+0.01,3
104/03/13,5000,200,0.04,0.04,0.04,0.04,0.00,1
104/03/16,0,0,---,---,---,---,---,0
104/03/17,20000,1000,0.05,0.05,0.05,0.05,+0.01,1
104/03/18,0,0,---,---,---,---,---,0
104/03/19,0,0,---,---,---,---,---,0
104/03/20,0,0,---,---,---,---,---,0
104/03/23,0,0,---,---,---,---,---,0
104/03/24,0,0,---,---,---,---,---,0
104/03/25,0,0,---,---,---,---,---,0
104/03/26,0,0,---,---,---,---,---,0
104/03/27,10000,400,0.04,0.04,0.04,0.04,0.00,1
104/03/30,0,0,---,---,---,---,---,0
104/03/31,0,0,---,---,---,---,---,0
104/04/01,0,0,---,---,---,---,---,0
104/04/02,0,0,---,---,---,---,---,0
104/04/07,0,0,---,---,---,---,---,0
104/04/08,0,0,---,---,---,---,---,0
104/04/09,0,0,---,---,---,---,---,0
104/04/10,0,0,---,---,---,---,---,0
104/04/13,0,0,---,---,---,---,---,0
104/04/14,0,0,---,---,---,---,---,0
104/04/15,0,0,---,---,---,---,---,0
104/04/16,0,0,---,---,---,---,---,0
104/04/17,0,0,---,---,---,---,---,0
104/04/20,0,0,---,---,---,---,---,0
104/04/21,0,0,---,---,---,---,---,0
104/04/22,0,0,---,---,---,---,---,0
104/04/23,0,0,---,---,---,---,---,0
104/04/24,0,0,---,---,---,---,---,0
104/04/27,0,0,---,---,---,---,---,0
104/04/28,0,0,---,---,---,---,---,0
104/04/29,0,0,---,---,---,---,---,0
104/04/30,0,0,---,---,---,---,---,0
104/05/04,0,0,---,---,---,---,---,0
104/05/05,0,0,---,---,---,---,---,0
104/05/06,0,0,---,---,---,---,---,0
104/05/07,0,0,---,---,---,---,---,0
104/05/08,0,0,---,---,---,---,---,0
104/05/11,0,0,---,---,---,---,---,0
104/05/12,0,0,---,---,---,---,---,0
104/05/13,0,0,---,---,---,---,---,0
104/05/14,0,0,---,---,---,---,---,0
104/05/15,0,0,---,---,---,---,---,0
104/05/18,0,0,---,---,---,---,---,0
104/05/19,0,0,---,---,---,---,---,0
104/05/20,0,0,---,---,---,---,---,0
104/05/21,0,0,---,---,---,---,---,0
104/05/22,0,0,---,---,---,---,---,0
104/05/25,0,0,---,---,---,---,---,0
104/05/26,0,0,---,---,---,---,---,0
104/05/27,0,0,---,---,---,---,---,0
104/05/28,0,0,---,---,---,---,---,0
104/05/29,0,0,---,---,---,---,---,0
104/06/01,0,0,---,---,---,---,---,0
108/01/14,0,0,---,---,---,---,---,0
108/01/15,0,0,---,---,---,---,---,0
108/01/18,238000,313680,1.32,1.32,1.26,1.26,-0.07,4
108/01/23,594000,705800,1.20,1.20,1.17,1.17,-0.01,7
108/01/25,125000,144350,1.16,1.17,1.15,1.15,-0.02,4
108/01/28,39000,45240,1.16,1.16,1.16,1.16,+0.01,1
108/01/29,152000,183110,1.17,1.23,1.17,1.21,+0.05,6
108/01/30,165000,194050,1.17,1.18,1.17,1.18,-0.03,5
108/02/11,65000,71500,1.10,1.10,1.10,1.10,-0.08,2
108/02/12,39000,44460,1.14,1.14,1.14,1.14,+0.04,1
108/02/13,59000,63220,1.08,1.08,1.05,1.05,-0.09,3
108/02/14,100000,107000,1.07,1.07,1.07,1.07,+0.02,1
108/02/15,100000,106000,1.06,1.06,1.06,1.06,-0.01,1
108/02/18,610000,616900,0.99,1.03,0.99,1.03,-0.03,6
108/02/20,30000,28650,0.99,0.99,0.92,0.92,-0.12,2
108/02/21,129000,120610,0.93,0.94,0.93,0.94,+0.02,2
108/02/22,442000,402220,0.91,0.92,0.90,0.90,-0.04,5
108/02/25,500000,461000,0.92,0.93,0.92,0.92,+0.02,3
108/02/27,181000,170990,0.89,0.98,0.89,0.96,+0.06,7
108/03/04,110000,103770,0.94,0.95,0.94,0.95,-0.01,2
108/03/06,61000,59780,0.98,0.98,0.98,0.98,0.00,1
108/03/08,116000,122960,1.06,1.06,1.06,1.06,+0.02,2
108/03/11,0,0,---,---,---,---,---,0
108/03/13,0,0,---,---,---,---,---,0
108/03/14,20000,18200,0.91,0.91,0.91,0.91,-0.05,2
108/03/15,100000,84000,0.84,0.84,0.84,0.84,-0.07,2
108/03/18,0,0,---,---,---,---,---,0
108/03/19,49000,38710,0.79,0.79,0.79,0.79,-0.03,1
108/03/20,1049000,828050,0.80,0.80,0.78,0.80,+0.01,27
108/03/21,1040000,730000,0.72,0.72,0.68,0.68,-0.12,9
108/03/25,657000,478200,0.73,0.75,0.71,0.71,0.00,11
108/03/26,398000,284290,0.69,0.74,0.68,0.74,+0.03,5
108/03/27,417000,300310,0.72,0.73,0.71,0.72,-0.02,8
108/03/28,307000,217750,0.71,0.72,0.69,0.69,-0.03,6
108/03/29,257000,167030,0.70,0.70,0.62,0.63,-0.06,5
108/04/01,354000,229920,0.63,0.67,0.63,0.66,+0.03,5
108/04/02,271000,174830,0.63,0.66,0.63,0.66,0.00,9
108/04/03,70000,45500,0.65,0.65,0.65,0.65,-0.01,2
108/04/08,20000,12200,0.61,0.61,0.61,0.61,-0.04,1
108/04/09,100000,59000,0.59,0.59,0.59,0.59,-0.02,1
108/04/10,260000,155000,0.59,0.60,0.59,0.60,+0.01,3
108/04/11,100000,57000,0.57,0.57,0.57,0.57,-0.03,1
108/04/12,50000,30500,0.61,0.61,0.61,0.61,+0.04,1
108/04/15,200000,123000,0.60,0.63,0.60,0.63,+0.02,2
108/04/16,200000,114730,0.58,0.58,0.57,0.57,-0.06,3
108/04/26,302000,138920,0.45,0.47,0.45,0.47,+0.05,4
108/04/29,512000,259300,0.47,0.54,0.47,0.54,+0.07,8
108/04/30,210000,105000,0.50,0.50,0.50,0.50,-0.04,2
108/05/03,100000,39000,0.39,0.39,0.39,0.39,-0.03,1
108/05/06,100000,39000,0.39,0.39,0.39,0.39,0.00,1
