105/06/23,100000,85000,0.85,0.85,0.85,0.85,+0.04,1
105/06/24,0,0,---,---,---,---,---,0
105/06/27,15000,13200,0.88,0.88,0.88,0.88,-0.03,2
105/06/28,15000,12900,0.86,0.86,0.86,0.86,-0.02,1
105/06/29,0,0,---,---,---,---,---,0
105/06/30,81000,66420,0.82,0.82,0.82,0.82,-0.02,1
105/07/01,91000,71380,0.78,0.82,0.78,0.82,0.00,6
105/07/04,10000,8200,0.82,0.82,0.82,0.82,0.00,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,150000,102500,0.69,0.69,0.68,0.68,-0.05,2
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,252000,184310,0.69,0.74,0.69,0.73,+0.06,4
105/07/21,130000,97400,0.74,0.76,0.74,0.76,+0.03,5
105/07/22,40000,31000,0.77,0.78,0.77,0.78,+0.02,3
105/07/25,732000,567200,0.74,0.79,0.74,0.78,0.00,11
105/07/26,367000,294970,0.79,0.82,0.79,0.82,+0.04,14
105/07/27,880000,675790,0.77,0.78,0.75,0.78,-0.04,11
105/07/28,1394000,1091420,0.79,0.81,0.76,0.81,+0.03,24
105/07/29,896000,708810,0.77,0.81,0.77,0.81,0.00,28
105/08/01,23000,17350,0.76,0.76,0.75,0.75,-0.06,4
105/08/02,961000,748330,0.75,0.79,0.75,0.78,+0.03,20
105/08/03,326000,253020,0.78,0.78,0.77,0.77,-0.01,8
105/08/04,6000,4680,0.78,0.78,0.78,0.78,+0.01,1
105/08/05,83000,65470,0.79,0.79,0.78,0.79,+0.01,6
105/08/08,1070000,920370,0.82,0.90,0.82,0.89,+0.10,23
105/08/09,262000,221500,0.87,0.87,0.80,0.86,-0.03,16
105/08/10,30000,25900,0.87,0.87,0.86,0.86,0.00,5
105/08/11,356000,339030,0.86,0.99,0.86,0.99,+0.13,16
105/08/12,560000,557000,0.96,1.02,0.95,0.98,-0.01,16
105/08/15,53000,57090,1.07,1.10,1.07,1.10,+0.12,4
105/08/16,136000,142790,1.06,1.06,1.03,1.04,-0.06,6
105/08/17,120000,129000,1.07,1.10,1.07,1.10,+0.06,2
105/08/18,20000,21400,1.07,1.07,1.07,1.07,-0.03,1
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,0,0,---,---,---,---,---,0
105/08/24,25000,24910,0.99,1.00,0.99,0.99,-0.09,3
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,5000,5250,1.05,1.05,1.05,1.05,+0.06,1
105/08/30,12000,12360,1.03,1.03,1.03,1.03,-0.02,1
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,151000,171980,1.10,1.25,1.10,1.25,+0.20,6
105/09/05,85000,103670,1.19,1.22,1.19,1.22,-0.03,6
105/09/06,0,0,---,---,---,---,---,0
105/09/07,362000,468220,1.29,1.36,1.27,1.27,+0.05,11
105/09/08,310000,334800,1.08,1.08,1.08,1.08,-0.19,9
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,27000,31050,1.15,1.15,1.15,1.15,-0.01,1
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,12000,14040,1.17,1.17,1.17,1.17,-0.01,1
105/09/20,20000,26400,1.32,1.32,1.32,1.32,+0.15,2
105/09/21,1000,1280,1.28,1.28,1.28,1.28,-0.04,1
105/09/22,293000,343210,1.23,1.24,1.13,1.13,-0.15,7
105/09/23,99000,112860,1.14,1.14,1.14,1.14,+0.01,1
105/09/26,10000,11600,1.16,1.16,1.16,1.16,+0.02,1
105/09/29,0,0,---,---,---,---,---,0
105/09/30,1000,1220,1.22,1.22,1.22,1.22,+0.06,1
105/10/03,100000,112000,1.12,1.12,1.12,1.12,-0.10,1
105/10/04,0,0,---,---,---,---,---,0
105/10/05,50000,50000,1.00,1.00,1.00,1.00,+0.02,1
105/10/06,200000,184200,0.99,0.99,0.89,0.91,-0.09,6
105/10/07,144000,134400,0.93,0.95,0.93,0.93,+0.02,4
105/10/11,227000,211300,0.88,0.97,0.84,0.95,+0.02,8
105/10/12,197000,176880,0.88,0.91,0.88,0.89,-0.06,5
105/10/13,189000,151700,0.80,0.81,0.80,0.80,-0.09,6
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,15000,11700,0.78,0.78,0.78,0.78,-0.04,1
106/01/09,1015000,958350,0.89,0.95,0.89,0.95,+0.17,7
106/01/10,1000,1210,1.21,1.21,1.21,1.21,+0.26,1
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,30000,32100,1.07,1.07,1.07,1.07,-0.13,1
106/02/09,30000,31500,1.05,1.05,1.05,1.05,-0.02,1
106/02/10,0,0,---,---,---,---,---,0
