106/06/21,18000,16140,0.88,0.91,0.88,0.91,0.00,2
106/09/12,43000,70140,1.60,1.68,1.60,1.68,+0.08,6
106/09/13,44000,65700,1.53,1.54,1.43,1.43,-0.25,5
106/09/15,47000,84810,1.83,1.83,1.77,1.77,-0.13,4
106/09/18,0,0,---,---,---,---,---,0
106/09/20,91000,169060,1.85,1.88,1.81,1.81,-0.13,6
106/09/21,5000,9350,1.87,1.87,1.87,1.87,+0.06,1
106/09/22,1000,1730,1.73,1.73,1.73,1.73,-0.14,1
106/09/25,3000,5160,1.72,1.72,1.72,1.72,-0.01,1
106/09/26,0,0,---,---,---,---,---,0
106/09/27,3000,4170,1.39,1.39,1.39,1.39,+0.02,1
106/09/28,0,0,---,---,---,---,---,0
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,0,0,---,---,---,---,---,0
106/10/11,0,0,---,---,---,---,---,0
106/10/12,0,0,---,---,---,---,---,0
106/10/13,0,0,---,---,---,---,---,0
106/10/16,0,0,---,---,---,---,---,0
106/10/17,0,0,---,---,---,---,---,0
106/10/18,32000,32830,1.06,1.06,0.98,0.98,-0.39,5
106/10/19,298000,364780,1.08,1.30,1.08,1.29,+0.31,17
106/10/20,359000,424750,1.17,1.22,1.17,1.19,-0.10,21
106/10/23,92000,109960,1.24,1.24,1.19,1.19,0.00,6
106/10/24,4000,4800,1.20,1.20,1.20,1.20,+0.01,1
106/10/27,159000,243650,1.46,1.55,1.46,1.55,+0.10,14
106/10/30,118000,178610,1.50,1.56,1.43,1.44,-0.11,11
106/11/01,153000,249140,1.62,1.74,1.59,1.74,+0.24,8
106/11/02,43000,69690,1.63,1.63,1.61,1.61,-0.13,2
106/11/03,186000,399980,2.09,2.35,2.09,2.35,+0.74,4
106/11/08,148000,399250,2.66,2.79,2.66,2.79,-0.07,8
106/11/09,0,0,---,---,---,---,---,0
106/11/13,40000,113680,2.77,2.93,2.77,2.93,+0.18,2
106/11/14,40000,106800,2.67,2.67,2.67,2.67,-0.26,1
106/11/20,0,0,---,---,---,---,---,0
106/11/21,0,0,---,---,---,---,---,0
106/11/22,0,0,---,---,---,---,---,0
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,40000,106800,2.66,2.68,2.66,2.68,+0.25,2
106/11/30,40000,98860,2.48,2.48,2.46,2.46,-0.22,4
106/12/01,0,0,---,---,---,---,---,0
106/12/04,20000,48600,2.43,2.43,2.43,2.43,+0.11,1
106/12/06,60000,151600,2.40,2.60,2.40,2.60,+0.30,3
106/12/07,60000,139480,2.32,2.34,2.32,2.34,-0.26,4
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
106/12/21,0,0,---,---,---,---,---,0
106/12/22,0,0,---,---,---,---,---,0
106/12/25,0,0,---,---,---,---,---,0
106/12/26,0,0,---,---,---,---,---,0
106/12/28,0,0,---,---,---,---,---,0
106/12/29,0,0,---,---,---,---,---,0
107/01/02,0,0,---,---,---,---,---,0
107/01/03,0,0,---,---,---,---,---,0
