105/11/03,70000,88800,1.25,1.27,1.25,1.27,+0.16,3
105/11/04,123000,144980,1.26,1.26,1.16,1.18,-0.09,3
105/11/07,20000,23400,1.17,1.17,1.17,1.17,-0.01,1
105/11/08,148000,186900,1.27,1.29,1.24,1.24,+0.07,6
105/11/09,101000,128940,1.22,1.32,1.19,1.32,+0.08,6
105/11/10,0,0,---,---,---,---,---,0
105/11/11,21000,25210,1.20,1.21,1.20,1.21,+0.01,2
105/11/14,0,0,---,---,---,---,---,0
105/11/15,50000,64100,1.29,1.29,1.28,1.28,+0.03,2
105/11/16,15000,18600,1.24,1.24,1.24,1.24,-0.04,2
105/11/17,529000,681390,1.25,1.31,1.25,1.31,+0.07,9
105/11/18,427000,550470,1.29,1.30,1.27,1.28,-0.03,8
105/11/21,40000,49300,1.21,1.24,1.21,1.24,-0.04,2
105/11/22,30000,35400,1.18,1.18,1.18,1.18,-0.06,1
105/11/23,84000,99960,1.19,1.19,1.19,1.19,+0.01,1
105/11/24,89000,105070,1.18,1.19,1.18,1.19,0.00,2
105/11/25,0,0,---,---,---,---,---,0
105/11/28,122000,137280,1.14,1.14,1.12,1.12,-0.05,3
105/11/29,56000,66080,1.18,1.18,1.18,1.18,+0.06,2
105/11/30,196000,237180,1.18,1.23,1.18,1.20,+0.02,4
105/12/01,130000,156900,1.19,1.21,1.19,1.21,+0.01,2
105/12/02,123000,146400,1.19,1.20,1.19,1.19,-0.02,3
105/12/05,169000,205050,1.18,1.28,1.18,1.24,+0.05,6
105/12/06,231000,279360,1.20,1.22,1.20,1.21,-0.03,7
105/12/07,110000,129000,1.18,1.20,1.17,1.20,-0.01,4
105/12/08,33000,34860,1.06,1.08,0.93,0.93,-0.27,6
105/12/09,269000,263250,0.94,0.99,0.94,0.99,+0.06,9
105/12/12,270000,255690,0.97,1.00,0.94,1.00,+0.01,16
105/12/13,8000,8130,1.01,1.02,1.01,1.02,+0.02,2
105/12/14,3000,2970,0.99,0.99,0.99,0.99,-0.03,1
105/12/15,272000,281850,1.03,1.07,1.03,1.07,+0.08,4
105/12/16,271000,288060,1.06,1.08,1.06,1.08,+0.01,4
105/12/19,0,0,---,---,---,---,---,0
105/12/20,1000,1090,1.09,1.09,1.09,1.09,-0.01,1
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,169000,185900,1.10,1.10,1.10,1.10,+0.01,3
105/12/26,224000,241850,1.06,1.08,1.06,1.08,-0.02,4
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,45000,44700,0.98,1.00,0.98,1.00,+0.05,4
106/01/10,35000,33600,0.96,0.96,0.96,0.96,-0.04,3
106/01/11,37000,35610,0.95,0.98,0.95,0.98,+0.02,3
106/01/12,32000,30120,0.96,0.96,0.93,0.93,-0.05,2
106/01/13,41000,39750,0.96,0.97,0.96,0.97,+0.04,2
106/01/16,71000,71010,1.00,1.01,1.00,1.00,+0.03,5
106/01/17,758000,790960,1.03,1.08,1.01,1.05,+0.05,10
106/01/18,858000,879560,1.04,1.04,1.01,1.02,-0.03,19
106/01/19,243000,243810,0.99,1.02,0.99,1.02,0.00,9
106/01/20,150000,155050,1.03,1.04,1.03,1.03,+0.01,5
106/01/23,20000,18600,0.93,0.93,0.93,0.93,-0.10,1
106/01/24,8000,7680,0.96,0.96,0.96,0.96,+0.03,1
