105/08/05,5544000,112595140,20.04,20.57,20.03,20.42,0.40,1577
105/08/08,3083000,63981270,20.38,20.90,20.38,20.89,0.47,229
105/08/09,2807000,59024790,20.91,21.13,20.90,21.13,0.24,129
105/08/10,3441000,73467170,21.29,21.45,21.19,21.39,0.26,164
105/08/11,4576000,97634230,21.23,21.67,20.94,21.67,0.28,205
105/08/12,4539000,100878210,21.70,22.40,21.70,22.34,0.67,266
105/08/15,5447000,124276340,22.45,23.21,22.27,23.13,0.79,309
105/08/16,2915000,67456280,23.47,23.50,22.92,23.11,-0.02,304
105/08/17,4466000,103527710,23.65,23.70,22.96,23.08,-0.03,503
105/08/18,3822000,88081460,22.91,23.25,22.73,23.06,-0.02,264
105/08/19,3214000,73099510,23.06,23.06,22.41,22.60,-0.46,376
105/08/22,3197000,71936820,22.69,22.76,22.18,22.37,-0.23,272
105/08/23,2317000,52135450,22.32,22.62,22.32,22.53,0.16,169
105/08/24,3582000,79814440,22.55,22.63,21.99,22.09,-0.44,301
105/08/25,2083000,46341520,22.00,22.43,22.00,22.30,0.21,136
105/08/26,2585000,57931650,22.22,22.54,22.19,22.33,0.03,163
105/08/29,3244000,71817890,22.39,22.47,21.94,22.19,-0.14,187
105/08/30,2408000,54039060,22.27,22.66,22.22,22.64,0.45,191
105/08/31,2285000,51462610,22.62,22.62,22.45,22.49,-0.15,145
105/09/01,3389000,75682880,22.33,22.65,22.04,22.52,0.03,277
105/09/02,2330000,53227760,22.52,23.03,22.52,23.03,0.51,264
105/09/05,3425000,80996710,23.23,23.85,23.23,23.78,0.75,507
105/09/06,3193000,75982890,23.87,23.97,23.56,23.90,0.12,281
105/09/07,3146000,76192880,24.00,24.46,23.94,24.32,0.42,405
105/09/08,1960000,47674020,24.32,24.46,24.13,24.41,0.09,298
105/09/09,3390000,84150740,24.45,25.26,24.40,25.26,0.85,516
105/09/10,1207000,29318190,24.80,24.80,24.08,24.10,-1.16,615
105/09/12,6523000,153022880,24.00,24.16,23.05,23.08,-1.02,1543
105/09/13,3612000,84131570,23.35,23.58,23.05,23.08,,472
105/09/14,3242000,73035680,22.69,22.84,22.36,22.53,-0.55,714
105/09/19,4162000,97212360,22.59,23.60,22.59,23.55,1.02,565
105/09/20,2438000,56593590,23.55,23.55,23.02,23.18,-0.37,396
105/09/21,3087000,72089040,23.25,23.78,23.07,23.78,0.60,355
105/09/22,3839000,94154720,23.99,24.91,23.99,24.22,0.44,693
105/09/23,3256000,78335620,24.48,24.48,23.74,23.81,-0.41,498
105/09/26,3505000,81115410,23.56,23.69,22.93,23.22,-0.59,628
105/09/29,2628000,61531210,23.30,23.58,23.11,23.40,0.18,301
105/09/30,3933000,89791510,23.21,23.21,22.71,22.86,-0.54,423
105/10/03,2795000,64386120,22.90,23.30,22.90,22.94,0.08,273
105/10/04,2517000,57810790,22.90,23.11,22.84,23.04,0.10,219
105/10/05,3463000,80944870,23.09,23.68,22.84,23.53,0.49,418
105/10/06,2953000,70324360,23.64,24.06,23.58,24.00,0.47,418
105/10/07,1820000,43666910,24.02,24.15,23.89,23.95,-0.05,277
105/10/11,4925000,117927470,24.19,24.64,23.30,23.43,-0.52,671
105/10/12,6683000,153028750,23.36,23.36,22.68,22.75,-0.68,981
105/10/13,6822000,153184040,22.82,22.86,22.11,22.25,-0.50,951
105/10/14,3522000,78565130,22.17,22.49,22.12,22.41,0.16,471
105/10/17,3613000,80576630,22.49,22.54,22.10,22.36,-0.05,396
105/10/18,3597000,81706560,22.39,22.92,22.39,22.92,0.56,454
105/10/19,3187000,73012870,23.03,23.09,22.70,22.72,-0.20,371
105/10/20,3222000,74164100,22.83,23.09,22.83,22.99,0.27,330
105/10/21,1288000,29508940,22.91,22.95,22.87,22.87,-0.12,135
105/10/24,3977000,91748780,23.02,23.46,22.64,23.36,0.49,586
105/10/25,2954000,69383060,23.49,23.56,23.39,23.46,0.10,383
105/10/26,3310000,76333000,23.38,23.38,22.93,23.01,-0.45,478
105/10/27,7323000,164444200,22.93,22.96,22.10,22.22,-0.79,1120
105/10/28,2734000,61147530,22.29,22.62,22.21,22.21,-0.01,580
105/10/31,4093000,91235500,22.11,22.56,21.81,22.50,0.29,603
105/11/01,5758000,131829690,22.38,23.19,22.30,23.10,0.60,708
105/11/02,6604000,146861330,22.89,22.89,21.98,21.98,-1.12,1269
105/11/03,4774000,104920820,21.90,22.19,21.79,22.16,0.18,798
105/11/04,3067000,67182630,22.05,22.09,21.76,21.88,-0.28,565
105/11/07,3405000,75657570,22.10,22.30,22.05,22.22,0.34,481
105/11/08,4439000,100095520,22.40,22.75,22.27,22.45,0.23,767
105/11/09,12904000,280754450,22.55,22.97,20.30,20.92,-1.53,2063
