105/04/07,429000,389170,0.88,0.93,0.85,0.85,0.00,11
105/04/08,260000,212200,0.83,0.85,0.74,0.74,-0.11,13
105/04/11,205000,147380,0.74,0.75,0.65,0.67,-0.07,15
105/04/12,589000,372970,0.70,0.71,0.51,0.51,-0.16,27
105/04/13,236000,135490,0.54,0.69,0.54,0.69,+0.18,13
105/04/14,351000,228100,0.67,0.69,0.59,0.60,-0.09,25
105/04/15,345000,211980,0.58,0.64,0.58,0.64,+0.04,7
105/04/18,483000,301860,0.62,0.64,0.62,0.62,-0.02,15
105/04/19,433000,292030,0.66,0.71,0.66,0.66,+0.04,9
105/04/20,293000,187050,0.66,0.66,0.62,0.63,-0.03,15
105/04/21,396000,244170,0.65,0.65,0.61,0.62,-0.01,8
105/04/22,125000,71050,0.67,0.67,0.52,0.55,-0.07,8
105/04/25,233000,113070,0.48,0.52,0.45,0.51,-0.04,22
105/04/26,154000,78500,0.52,0.55,0.50,0.51,0.00,9
105/04/27,50000,24040,0.50,0.51,0.47,0.48,-0.03,12
105/04/28,135000,62510,0.47,0.47,0.44,0.47,-0.01,5
105/04/29,42000,19790,0.48,0.48,0.45,0.46,-0.01,5
105/05/03,1000,450,0.45,0.45,0.45,0.45,-0.01,1
105/05/04,209000,80360,0.40,0.40,0.37,0.37,-0.08,10
105/05/05,355000,143350,0.39,0.42,0.39,0.42,+0.05,10
105/05/06,212000,86190,0.41,0.42,0.39,0.42,0.00,8
105/05/09,56000,22150,0.39,0.41,0.39,0.41,-0.01,6
105/05/10,137000,50300,0.36,0.37,0.35,0.36,-0.05,5
105/05/11,2286000,840420,0.36,0.38,0.26,0.27,-0.09,30
105/05/12,3000000,730570,0.23,0.27,0.20,0.21,-0.06,61
105/05/13,1045000,234900,0.20,0.24,0.19,0.21,0.00,20
105/05/16,360000,75000,0.21,0.22,0.19,0.22,+0.01,12
105/05/17,500000,117500,0.24,0.24,0.23,0.23,+0.01,5
105/05/18,0,0,---,---,---,---,---,0
105/05/19,140000,34100,0.24,0.25,0.24,0.25,+0.02,3
105/05/20,100000,23000,0.23,0.23,0.23,0.23,-0.02,1
105/05/23,115000,27900,0.24,0.26,0.24,0.26,+0.03,7
105/05/24,80000,19200,0.24,0.24,0.24,0.24,-0.02,1
105/05/25,0,0,---,---,---,---,---,0
105/05/26,160000,44800,0.26,0.29,0.26,0.28,+0.03,3
105/05/27,100000,28300,0.30,0.30,0.28,0.28,0.00,3
105/05/30,120000,33600,0.28,0.28,0.28,0.28,0.00,1
105/05/31,430000,103500,0.25,0.25,0.24,0.24,-0.04,2
105/06/01,10000,2600,0.26,0.26,0.26,0.26,+0.02,1
105/06/02,65000,14800,0.23,0.23,0.22,0.23,-0.03,3
105/06/03,30000,6600,0.22,0.22,0.22,0.22,-0.01,1
105/06/04,0,0,---,---,---,---,---,0
105/06/06,210000,48400,0.23,0.24,0.23,0.24,+0.02,4
105/06/07,240000,55200,0.23,0.23,0.23,0.23,-0.01,2
105/06/08,55000,13750,0.25,0.25,0.25,0.25,+0.02,2
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,170000,40800,0.24,0.24,0.24,0.24,0.00,1
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,63000,20950,0.35,0.35,0.33,0.33,0.00,4
105/06/21,128000,40080,0.32,0.32,0.30,0.30,-0.03,7
105/06/22,70000,20900,0.30,0.30,0.29,0.29,-0.01,3
105/06/23,60000,15500,0.26,0.26,0.25,0.25,-0.04,2
105/06/24,100000,18500,0.18,0.19,0.18,0.19,-0.06,2
105/06/27,100000,21000,0.21,0.21,0.21,0.21,+0.02,2
105/06/28,90000,18000,0.20,0.20,0.20,0.20,-0.01,2
105/06/29,30000,7500,0.25,0.25,0.25,0.25,+0.05,2
105/06/30,270000,62300,0.23,0.24,0.23,0.24,-0.01,3
105/07/01,290000,63800,0.22,0.22,0.22,0.22,-0.02,2
105/07/04,10000,2100,0.21,0.21,0.21,0.21,-0.01,1
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,20000,3600,0.18,0.18,0.18,0.18,-0.01,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,53000,11590,0.20,0.23,0.20,0.23,+0.05,3
105/07/13,40000,8800,0.24,0.24,0.20,0.20,-0.03,2
