106/09/12,350000,283500,0.81,0.81,0.81,0.81,0.00,3
106/09/13,0,0,---,---,---,---,---,0
106/09/15,524000,432700,0.82,0.84,0.81,0.82,+0.03,14
106/09/18,361000,298720,0.84,0.84,0.80,0.82,0.00,13
106/09/20,0,0,---,---,---,---,---,0
106/09/21,100000,80000,0.80,0.80,0.80,0.80,+0.02,2
106/09/22,210000,162040,0.79,0.79,0.77,0.77,-0.03,4
106/09/25,22000,16060,0.73,0.73,0.73,0.73,-0.04,2
106/09/26,10000,6700,0.67,0.67,0.67,0.67,-0.06,1
106/09/27,10000,6400,0.64,0.64,0.64,0.64,-0.03,1
106/09/28,200000,130000,0.65,0.65,0.65,0.65,+0.01,2
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,0,0,---,---,---,---,---,0
106/10/11,0,0,---,---,---,---,---,0
106/10/12,505000,363600,0.71,0.74,0.71,0.71,+0.10,5
106/10/13,300000,198000,0.66,0.66,0.66,0.66,-0.05,2
106/10/16,0,0,---,---,---,---,---,0
106/10/17,5000,3050,0.61,0.61,0.61,0.61,-0.04,1
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,0,0,---,---,---,---,---,0
106/10/27,451000,263900,0.56,0.61,0.56,0.59,+0.04,10
106/10/30,300000,180500,0.60,0.61,0.59,0.61,+0.02,4
106/11/01,366000,256120,0.72,0.73,0.67,0.67,+0.02,10
106/11/02,146000,102500,0.70,0.71,0.70,0.71,+0.04,8
106/11/03,1098000,873660,0.77,0.84,0.76,0.81,+0.10,15
106/11/08,141000,96670,0.74,0.74,0.66,0.67,-0.07,6
106/11/09,60000,43200,0.72,0.72,0.72,0.72,+0.05,3
106/11/13,2000,1560,0.77,0.79,0.77,0.79,+0.08,2
106/11/14,0,0,---,---,---,---,---,0
106/11/20,0,0,---,---,---,---,---,0
106/11/21,1000,590,0.59,0.59,0.59,0.59,-0.02,1
106/11/22,27000,16470,0.61,0.61,0.61,0.61,+0.02,1
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,10000,6400,0.64,0.64,0.64,0.64,+0.03,1
106/11/29,0,0,---,---,---,---,---,0
106/11/30,30000,15600,0.52,0.52,0.52,0.52,-0.10,1
106/12/01,20000,10000,0.50,0.50,0.50,0.50,-0.02,1
106/12/04,16000,7840,0.49,0.49,0.49,0.49,-0.01,1
106/12/06,0,0,---,---,---,---,---,0
106/12/07,43000,18060,0.42,0.42,0.42,0.42,-0.06,1
106/12/08,10000,4000,0.40,0.40,0.40,0.40,-0.02,1
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
