105/09/23,15000,21000,1.38,1.41,1.38,1.41,+0.02,2
105/09/26,20000,27600,1.42,1.42,1.34,1.34,-0.07,2
105/09/29,10000,13400,1.34,1.34,1.34,1.34,0.00,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,48000,51840,1.08,1.08,1.08,1.08,-0.17,1
105/10/11,48000,45120,0.94,0.94,0.94,0.94,-0.14,1
105/10/12,0,0,---,---,---,---,---,0
105/10/13,81000,70470,0.87,0.87,0.87,0.87,-0.03,2
105/10/14,180000,143390,0.80,0.80,0.79,0.79,-0.08,5
105/10/17,99000,73260,0.74,0.74,0.74,0.74,-0.05,3
105/10/18,0,0,---,---,---,---,---,0
105/10/19,0,0,---,---,---,---,---,0
105/10/20,0,0,---,---,---,---,---,0
105/10/21,61000,46970,0.77,0.77,0.77,0.77,+0.04,1
105/10/24,61000,46970,0.77,0.77,0.77,0.77,0.00,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,0,0,---,---,---,---,---,0
105/10/27,0,0,---,---,---,---,---,0
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,20000,11200,0.56,0.56,0.56,0.56,-0.08,1
105/11/03,20000,10200,0.51,0.51,0.51,0.51,-0.05,1
105/11/04,0,0,---,---,---,---,---,0
105/11/07,220000,102800,0.44,0.48,0.44,0.48,-0.01,3
105/11/08,319000,201070,0.64,0.67,0.62,0.64,+0.16,7
105/11/09,99000,55440,0.56,0.56,0.56,0.56,-0.08,3
105/11/10,10000,6500,0.65,0.65,0.65,0.65,+0.09,1
105/11/11,20000,13000,0.66,0.66,0.64,0.64,-0.01,2
105/11/14,20000,10200,0.51,0.51,0.51,0.51,-0.13,1
105/11/15,10000,5200,0.52,0.52,0.52,0.52,+0.01,1
105/11/16,440000,224600,0.50,0.52,0.50,0.52,0.00,6
105/11/17,62000,30380,0.49,0.49,0.49,0.49,-0.03,1
105/11/18,482000,247400,0.50,0.53,0.50,0.53,+0.04,6
105/11/21,0,0,---,---,---,---,---,0
105/11/22,87000,53940,0.62,0.62,0.62,0.62,+0.04,1
105/11/23,87000,52200,0.60,0.60,0.60,0.60,-0.02,1
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,20000,13600,0.68,0.68,0.68,0.68,-0.03,1
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,100000,53000,0.53,0.53,0.53,0.53,-0.08,1
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,5000,1450,0.29,0.29,0.29,0.29,-0.05,1
