105/10/05,2000,840,0.42,0.42,0.42,0.42,-0.21,1
105/10/06,410000,180400,0.44,0.44,0.44,0.44,+0.02,3
105/10/07,410000,168300,0.43,0.43,0.41,0.41,-0.03,2
105/10/11,110000,49000,0.44,0.46,0.44,0.46,+0.05,4
105/10/12,153000,68850,0.45,0.45,0.45,0.45,-0.01,5
105/10/13,327000,150270,0.46,0.47,0.45,0.46,+0.01,9
105/10/14,591000,288580,0.48,0.50,0.47,0.50,+0.04,8
105/10/17,622000,315310,0.52,0.52,0.47,0.47,-0.03,15
105/10/18,91000,44000,0.48,0.49,0.46,0.48,+0.01,6
105/10/19,3000,1410,0.47,0.47,0.47,0.47,-0.01,3
105/10/20,307000,153500,0.50,0.50,0.50,0.50,+0.03,2
105/10/21,310000,156500,0.51,0.51,0.49,0.51,+0.01,13
105/10/24,11000,5390,0.49,0.49,0.49,0.49,-0.02,2
105/10/25,10000,5000,0.50,0.50,0.50,0.50,+0.01,1
105/10/26,397000,207870,0.51,0.54,0.51,0.54,+0.04,9
105/10/27,607000,335890,0.55,0.56,0.54,0.55,+0.01,23
105/10/28,430000,234490,0.54,0.55,0.54,0.55,0.00,5
105/10/31,228000,129660,0.57,0.58,0.56,0.58,+0.03,10
105/11/01,0,0,---,---,---,---,---,0
105/11/02,60000,37600,0.61,0.63,0.61,0.63,+0.06,2
105/11/03,110000,76290,0.65,0.71,0.65,0.69,+0.06,9
105/11/04,78000,49220,0.63,0.64,0.63,0.63,-0.06,3
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,2000,1280,0.64,0.64,0.64,0.64,0.00,1
105/11/10,7000,4340,0.62,0.62,0.62,0.62,-0.02,2
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,1000,580,0.58,0.58,0.58,0.58,-0.03,1
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,1000,470,0.47,0.47,0.47,0.47,-0.01,1
105/11/29,0,0,---,---,---,---,---,0
105/11/30,40000,16900,0.43,0.43,0.42,0.42,-0.04,3
105/12/01,30000,12900,0.43,0.43,0.43,0.43,+0.01,2
105/12/02,3000,1230,0.41,0.41,0.41,0.41,-0.02,1
105/12/05,362000,135800,0.41,0.41,0.36,0.36,-0.05,14
105/12/06,224000,81700,0.37,0.37,0.36,0.37,+0.01,9
105/12/07,402000,139820,0.35,0.35,0.34,0.34,-0.03,20
105/12/08,35000,12150,0.34,0.35,0.34,0.35,+0.01,6
105/12/09,504000,181340,0.35,0.37,0.35,0.36,+0.01,8
105/12/12,20000,7200,0.36,0.36,0.36,0.36,0.00,2
105/12/13,295000,112850,0.37,0.39,0.37,0.37,+0.01,15
105/12/14,177000,63290,0.38,0.38,0.35,0.35,-0.02,7
