105/09/02,424000,390640,0.90,1.07,0.90,1.07,-0.25,8
105/09/05,162000,165250,0.98,1.09,0.98,1.09,+0.02,14
105/09/06,169000,154950,0.94,0.94,0.90,0.90,-0.19,11
105/09/07,446000,381240,0.86,0.86,0.84,0.85,-0.05,6
105/09/08,9000,7650,0.85,0.85,0.85,0.85,0.00,1
105/09/09,0,0,---,---,---,---,---,0
105/09/10,126000,109480,0.84,0.88,0.84,0.87,+0.04,4
105/09/12,346000,329290,0.88,0.99,0.88,0.97,+0.10,6
105/09/13,756000,722360,0.91,0.97,0.91,0.97,0.00,14
105/09/14,204000,193840,0.95,0.96,0.95,0.96,-0.01,2
105/09/19,289000,242760,0.84,0.84,0.84,0.84,-0.12,3
105/09/20,0,0,---,---,---,---,---,0
105/09/21,10000,8400,0.84,0.84,0.84,0.84,0.00,1
105/09/22,9000,7240,0.81,0.81,0.80,0.80,-0.04,2
105/09/23,280000,227700,0.82,0.82,0.79,0.79,-0.01,3
105/09/26,1000,830,0.83,0.83,0.83,0.83,+0.04,1
105/09/29,859000,756940,0.87,0.90,0.87,0.89,+0.06,18
105/09/30,791000,711800,0.90,0.90,0.89,0.89,0.00,8
105/10/03,35000,31150,0.92,0.92,0.87,0.87,-0.02,4
105/10/04,456000,385630,0.84,0.88,0.84,0.88,+0.01,4
105/10/05,359000,320350,0.88,0.93,0.88,0.93,+0.05,8
105/10/06,349000,275040,0.83,0.83,0.78,0.79,-0.14,8
105/10/07,284000,229540,0.79,0.81,0.79,0.81,+0.02,4
105/10/11,2000,1660,0.83,0.83,0.83,0.83,+0.02,2
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,3000,2570,0.85,0.86,0.85,0.86,+0.04,2
105/10/17,102000,87920,0.86,0.87,0.86,0.87,+0.01,3
105/10/18,182000,153310,0.83,0.85,0.83,0.84,-0.03,5
105/10/19,88000,75000,0.83,0.87,0.83,0.85,+0.01,6
105/10/20,89000,73870,0.83,0.83,0.83,0.83,-0.02,2
105/10/21,75000,60750,0.81,0.81,0.81,0.81,-0.02,6
105/10/24,0,0,---,---,---,---,---,0
105/10/25,0,0,---,---,---,---,---,0
105/10/26,857000,671290,0.78,0.80,0.78,0.80,+0.03,11
105/10/27,817000,624850,0.77,0.77,0.76,0.76,-0.04,9
