105/08/16,5000,5000,1.00,1.00,1.00,1.00,+0.04,1
105/08/17,0,0,---,---,---,---,---,0
105/08/18,400000,334000,0.81,0.86,0.81,0.86,+0.05,2
105/08/19,730000,627670,0.84,0.89,0.84,0.86,0.00,9
105/08/22,138000,110980,0.81,0.81,0.77,0.77,-0.09,2
105/08/23,0,0,---,---,---,---,---,0
105/08/24,187000,151450,0.80,0.81,0.80,0.81,-0.02,2
105/08/25,913000,789110,0.85,0.89,0.85,0.87,+0.06,16
105/08/26,910000,757310,0.84,0.84,0.81,0.83,-0.04,12
105/08/29,505000,436250,0.86,0.88,0.84,0.88,+0.05,7
105/08/30,1675000,1542340,0.88,0.97,0.86,0.93,+0.05,24
105/08/31,1181000,1035130,0.90,0.90,0.85,0.87,-0.06,16
105/09/01,123000,103290,0.85,0.85,0.77,0.77,-0.10,5
105/09/02,5000,3400,0.68,0.68,0.68,0.68,-0.09,1
105/09/05,22000,15840,0.72,0.72,0.72,0.72,+0.04,2
105/09/06,0,0,---,---,---,---,---,0
105/09/07,10000,7200,0.73,0.73,0.71,0.71,-0.01,2
105/09/08,424000,329450,0.76,0.83,0.76,0.79,+0.08,6
105/09/09,661000,503070,0.77,0.77,0.75,0.76,-0.03,13
105/09/10,370000,247280,0.69,0.69,0.66,0.66,-0.10,4
105/09/12,0,0,---,---,---,---,---,0
105/09/13,72000,46090,0.66,0.66,0.61,0.63,-0.03,3
105/09/14,3000,1830,0.61,0.61,0.61,0.61,-0.02,1
105/09/19,210000,134400,0.64,0.64,0.64,0.64,+0.03,2
105/09/20,1410000,947680,0.65,0.70,0.65,0.67,+0.03,9
105/09/21,1063000,699070,0.65,0.66,0.64,0.66,-0.01,7
105/09/22,973000,621500,0.64,0.64,0.63,0.64,-0.02,11
105/09/23,450000,283500,0.63,0.63,0.63,0.63,-0.01,5
105/09/26,39000,23500,0.61,0.61,0.60,0.60,-0.03,2
105/09/29,10000,5400,0.54,0.54,0.54,0.54,-0.06,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,5000,2200,0.44,0.44,0.44,0.44,0.00,1
105/10/04,200000,86000,0.43,0.43,0.43,0.43,-0.01,2
105/10/05,200000,84000,0.42,0.42,0.42,0.42,-0.01,2
105/10/06,5000,1850,0.37,0.37,0.37,0.37,-0.05,1
105/10/07,33000,13170,0.39,0.40,0.39,0.40,+0.03,2
105/10/11,3000,870,0.29,0.29,0.29,0.29,-0.11,1
105/10/12,700000,177000,0.25,0.26,0.25,0.25,-0.04,10
105/10/13,700000,203000,0.29,0.29,0.29,0.29,+0.04,7
105/12/09,40000,8010,0.21,0.21,0.20,0.20,+0.03,7
105/12/12,5000,900,0.18,0.18,0.18,0.18,-0.02,1
105/12/13,15000,3480,0.19,0.26,0.19,0.25,+0.07,4
105/12/14,0,0,---,---,---,---,---,0
105/12/15,40000,9800,0.26,0.26,0.24,0.24,0.00,4
105/12/16,14000,3320,0.24,0.24,0.23,0.23,-0.01,3
105/12/19,39000,8170,0.23,0.25,0.20,0.20,-0.03,3
105/12/20,10000,1600,0.16,0.16,0.16,0.16,-0.04,2
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,310000,56400,0.18,0.19,0.18,0.19,+0.07,5
105/12/27,260000,39450,0.17,0.17,0.15,0.15,-0.04,4
105/12/28,55000,9200,0.16,0.17,0.16,0.16,+0.01,3
105/12/29,80000,12700,0.16,0.16,0.15,0.15,-0.01,4
105/12/30,15000,1800,0.12,0.12,0.12,0.12,-0.03,2
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,7000,140,0.02,0.02,0.02,0.02,-0.02,1
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
