105/05/13,20000,26650,1.40,1.40,1.24,1.24,-0.12,3
105/05/16,0,0,---,---,---,---,---,0
105/05/17,20000,23000,1.15,1.15,1.15,1.15,-0.12,1
105/05/18,33000,38810,1.18,1.18,1.17,1.17,+0.02,2
105/05/19,19000,21710,1.13,1.17,1.13,1.17,0.00,3
105/05/20,168000,207000,1.16,1.25,1.16,1.25,+0.08,4
105/05/23,315000,368790,1.15,1.19,1.15,1.17,-0.08,8
105/05/24,153000,165400,1.12,1.12,0.99,0.99,-0.18,4
105/05/25,10000,9700,0.97,0.97,0.97,0.97,-0.02,1
105/05/26,77000,74690,0.97,0.97,0.97,0.97,0.00,1
105/05/27,87000,80810,0.93,0.93,0.92,0.92,-0.05,2
105/05/30,0,0,---,---,---,---,---,0
105/05/31,0,0,---,---,---,---,---,0
105/06/01,20000,16200,0.84,0.84,0.78,0.78,-0.14,2
105/06/02,110000,92600,0.84,0.86,0.84,0.86,+0.08,2
105/06/03,100000,84000,0.84,0.84,0.84,0.84,-0.02,2
105/06/04,20000,15800,0.79,0.79,0.79,0.79,-0.05,1
105/06/06,100000,79000,0.79,0.79,0.79,0.79,0.00,1
105/06/07,130000,104300,0.80,0.81,0.80,0.81,+0.02,3
105/06/08,20000,15800,0.79,0.79,0.79,0.79,-0.02,1
105/06/13,110000,88100,0.80,0.81,0.80,0.81,+0.02,2
105/06/14,100000,80250,0.80,0.81,0.80,0.81,0.00,2
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,10000,7000,0.70,0.70,0.70,0.70,-0.07,1
105/06/20,0,0,---,---,---,---,---,0
105/06/21,0,0,---,---,---,---,---,0
105/06/22,0,0,---,---,---,---,---,0
105/06/23,30000,17800,0.58,0.60,0.58,0.60,-0.01,2
105/06/24,30000,20700,0.67,0.70,0.67,0.70,+0.10,2
105/06/27,20000,13800,0.69,0.69,0.69,0.69,-0.01,1
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,0,0,---,---,---,---,---,0
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,80000,26400,0.33,0.33,0.33,0.33,0.00,1
105/07/28,83000,27420,0.33,0.34,0.33,0.34,+0.01,2
105/07/29,52000,16640,0.32,0.32,0.32,0.32,-0.02,1
105/08/01,3000,810,0.27,0.27,0.27,0.27,-0.05,1
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,60000,15600,0.25,0.27,0.25,0.27,+0.02,2
105/08/05,62000,19960,0.28,0.33,0.28,0.33,+0.06,2
105/08/08,25000,7250,0.29,0.29,0.29,0.29,-0.04,1
105/08/09,0,0,---,---,---,---,---,0
105/08/10,25000,7250,0.29,0.29,0.29,0.29,-0.01,1
105/08/11,150000,42000,0.28,0.28,0.28,0.28,-0.01,2
105/08/12,100000,28000,0.28,0.28,0.28,0.28,0.00,1
105/08/15,50000,11500,0.23,0.23,0.23,0.23,-0.05,1
105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,2000,400,0.20,0.20,0.20,0.20,-0.02,1
105/08/19,4000,840,0.22,0.22,0.20,0.20,0.00,2
105/08/22,2000,420,0.21,0.21,0.21,0.21,+0.01,1
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,10000,1000,0.10,0.10,0.10,0.10,-0.01,1
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
