105/10/06,11000,14390,1.31,1.31,1.29,1.29,+0.25,2
105/10/07,42000,46470,1.11,1.11,1.10,1.10,-0.19,4
105/10/11,10000,9900,0.99,0.99,0.99,0.99,-0.11,1
105/10/12,0,0,---,---,---,---,---,0
105/10/13,13000,12480,0.96,0.96,0.96,0.96,-0.10,2
105/10/14,235000,185150,0.88,0.88,0.75,0.75,-0.21,9
105/10/17,532000,458980,0.80,0.93,0.80,0.93,+0.18,9
105/10/18,723000,727310,0.98,1.06,0.97,1.06,+0.13,11
105/10/19,299000,311960,1.05,1.05,1.04,1.04,-0.02,4
105/10/20,42000,34840,0.83,0.83,0.82,0.82,-0.22,3
105/10/21,773000,707940,0.86,0.95,0.86,0.92,+0.10,13
105/10/24,507000,471210,0.92,0.96,0.89,0.89,-0.03,9
105/10/25,303000,259860,0.88,0.88,0.85,0.87,-0.02,5
105/10/26,20000,17000,0.85,0.85,0.85,0.85,-0.02,1
105/10/27,1889000,1910150,0.98,1.06,0.97,0.97,+0.12,36
105/10/28,1913000,1607320,0.89,0.90,0.56,0.81,-0.16,30
105/10/31,283000,210420,0.74,0.75,0.74,0.74,-0.07,3
105/11/01,0,0,---,---,---,---,---,0
105/11/02,0,0,---,---,---,---,---,0
105/11/03,100000,77000,0.77,0.77,0.77,0.77,0.00,1
105/11/04,207000,131230,0.58,0.74,0.58,0.74,-0.03,6
105/11/07,112000,89800,0.80,0.84,0.79,0.82,+0.08,5
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,5000,2800,0.56,0.56,0.56,0.56,-0.08,1
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,127000,88950,0.70,0.71,0.70,0.70,+0.09,4
105/11/17,281000,204170,0.71,0.81,0.71,0.81,+0.11,10
105/11/18,333000,301230,0.91,0.91,0.88,0.88,+0.07,6
105/11/21,190000,159600,0.84,0.84,0.84,0.84,-0.04,1
105/11/22,763000,756990,0.95,1.04,0.95,0.96,+0.12,16
105/11/23,617000,606390,0.98,1.01,0.93,0.93,-0.03,15
105/11/24,514000,583890,1.26,1.26,1.04,1.04,+0.11,12
105/11/25,486000,501000,1.03,1.07,0.99,1.03,-0.01,12
105/11/28,687000,619560,1.08,1.08,0.79,0.79,-0.24,10
105/11/29,417000,369690,0.88,0.92,0.88,0.89,+0.10,10
105/11/30,351000,334430,0.97,0.98,0.94,0.94,+0.05,7
105/12/01,140000,141400,1.01,1.01,1.01,1.01,+0.07,1
105/12/02,140000,123200,0.88,0.88,0.88,0.88,-0.13,1
105/12/05,212000,212680,0.99,1.04,0.98,1.04,+0.16,6
105/12/06,609000,659790,1.05,1.12,1.05,1.09,+0.05,15
105/12/07,693000,770860,1.13,1.16,1.05,1.05,-0.04,14
105/12/08,68000,68950,1.05,1.05,0.99,0.99,-0.06,6
105/12/09,106000,93050,0.90,0.91,0.86,0.91,-0.08,6
105/12/12,0,0,---,---,---,---,---,0
105/12/13,669000,585130,0.87,0.90,0.86,0.86,+0.01,10
105/12/14,461000,402340,0.86,0.89,0.84,0.89,+0.03,6
105/12/15,0,0,---,---,---,---,---,0
105/12/16,231000,205910,0.84,0.93,0.84,0.93,+0.09,7
105/12/19,231000,215740,0.94,0.94,0.87,0.87,-0.06,6
105/12/20,0,0,---,---,---,---,---,0
105/12/21,10000,8500,0.85,0.85,0.85,0.85,0.00,1
105/12/22,10000,7300,0.73,0.73,0.73,0.73,-0.12,1
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,40000,25600,0.64,0.64,0.64,0.64,-0.04,1
106/01/04,0,0,---,---,---,---,---,0
106/01/05,209000,114150,0.47,0.55,0.47,0.55,+0.02,3
106/01/06,249000,123100,0.50,0.50,0.49,0.49,-0.06,5
106/01/09,10000,4600,0.46,0.46,0.46,0.46,-0.03,1
106/01/10,30000,10300,0.33,0.37,0.33,0.37,-0.09,3
106/01/11,327000,120790,0.38,0.39,0.34,0.39,+0.02,6
106/01/12,458000,157700,0.35,0.35,0.34,0.34,-0.05,6
106/01/13,522000,180780,0.31,0.36,0.31,0.36,+0.02,6
106/01/16,115000,39950,0.37,0.37,0.33,0.33,-0.03,3
106/01/17,68000,22790,0.32,0.34,0.32,0.33,0.00,3
106/01/18,25000,9250,0.37,0.37,0.37,0.37,+0.04,1
106/01/19,23000,8050,0.35,0.35,0.35,0.35,-0.02,2
106/01/20,30000,9500,0.32,0.32,0.31,0.31,-0.04,3
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,135000,29850,0.23,0.23,0.21,0.21,-0.03,4
106/02/06,90000,24300,0.27,0.27,0.27,0.27,+0.06,1
106/02/07,55000,15050,0.29,0.29,0.26,0.26,-0.01,4
106/02/08,229000,50680,0.23,0.23,0.22,0.22,-0.04,2
106/02/09,220000,51700,0.20,0.25,0.20,0.24,+0.02,10
106/02/10,271000,70650,0.27,0.27,0.25,0.26,+0.02,6
106/02/13,282000,94280,0.32,0.40,0.31,0.40,+0.14,7
106/02/14,263000,101370,0.40,0.40,0.37,0.37,-0.03,7
106/02/15,400000,141500,0.36,0.36,0.35,0.35,-0.02,7
106/02/16,10000,2900,0.29,0.29,0.29,0.29,-0.06,1
106/02/17,0,0,---,---,---,---,---,0
106/02/18,180000,50400,0.28,0.28,0.28,0.28,0.00,18
106/02/20,10000,4100,0.41,0.41,0.41,0.41,+0.13,2
106/02/21,10000,3700,0.37,0.37,0.37,0.37,-0.04,1
106/02/22,300000,105000,0.35,0.35,0.35,0.35,-0.02,3
106/02/23,0,0,---,---,---,---,---,0
106/02/24,681000,155530,0.23,0.23,0.22,0.23,-0.05,8
106/03/01,139000,27800,0.20,0.20,0.20,0.20,-0.03,1
106/03/02,0,0,---,---,---,---,---,0
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/10,0,0,---,---,---,---,---,0
106/03/13,0,0,---,---,---,---,---,0
106/03/14,0,0,---,---,---,---,---,0
106/03/15,40000,4400,0.11,0.11,0.11,0.11,0.00,1
106/03/16,0,0,---,---,---,---,---,0
106/03/17,0,0,---,---,---,---,---,0
106/03/20,0,0,---,---,---,---,---,0
106/03/21,0,0,---,---,---,---,---,0
106/03/22,0,0,---,---,---,---,---,0
106/03/23,0,0,---,---,---,---,---,0
106/03/24,0,0,---,---,---,---,---,0
