106/09/12,64000,88240,1.40,1.40,1.34,1.36,0.00,5
106/09/13,311000,412980,1.37,1.37,1.30,1.30,-0.06,13
106/09/15,377000,511280,1.29,1.41,1.29,1.35,+0.05,15
106/09/18,1509000,2000970,1.36,1.36,1.30,1.31,-0.04,15
106/09/20,30000,35020,1.20,1.20,1.08,1.10,-0.08,6
106/09/21,305000,356300,1.12,1.20,1.12,1.14,+0.04,10
106/09/22,310000,351700,1.14,1.15,1.03,1.03,-0.11,12
106/09/25,66000,63040,1.02,1.02,0.89,0.89,-0.14,7
106/09/26,180000,167920,0.90,0.97,0.90,0.93,+0.04,13
106/09/27,252000,231220,0.91,0.95,0.88,0.94,+0.01,14
106/09/28,134000,130040,0.97,1.02,0.96,1.01,+0.07,6
106/09/29,30000,29100,0.99,0.99,0.93,0.93,-0.08,4
106/09/30,353000,354800,1.03,1.04,0.99,1.00,+0.07,8
106/10/03,95000,95250,0.99,1.03,0.99,1.02,+0.01,5
106/10/06,89000,76510,0.87,0.87,0.79,0.79,-0.10,6
106/10/11,223000,170750,0.83,0.83,0.73,0.73,-0.06,7
106/10/12,18000,12370,0.69,0.69,0.68,0.68,-0.05,4
106/10/13,295000,228050,0.69,0.80,0.69,0.78,+0.10,9
106/10/16,250000,199800,0.80,0.81,0.76,0.76,-0.02,14
106/10/17,0,0,---,---,---,---,---,0
106/10/18,90000,61000,0.68,0.68,0.66,0.67,-0.01,4
106/10/19,160000,108150,0.67,0.69,0.67,0.69,+0.02,5
106/10/20,190000,121200,0.65,0.65,0.63,0.63,-0.06,6
106/10/23,0,0,---,---,---,---,---,0
106/10/24,150000,101500,0.65,0.70,0.65,0.70,+0.07,3
106/10/27,105000,57600,0.54,0.56,0.52,0.52,-0.01,4
106/10/30,121000,52520,0.49,0.49,0.31,0.31,-0.21,4
106/11/01,10000,3700,0.37,0.37,0.37,0.37,+0.04,1
106/11/02,0,0,---,---,---,---,---,0
106/11/03,0,0,---,---,---,---,---,0
106/11/08,20000,7000,0.35,0.35,0.35,0.35,+0.04,1
106/11/09,0,0,---,---,---,---,---,0
106/11/13,0,0,---,---,---,---,---,0
106/11/14,0,0,---,---,---,---,---,0
106/11/20,20000,5200,0.26,0.26,0.26,0.26,-0.04,1
106/11/21,0,0,---,---,---,---,---,0
106/11/22,0,0,---,---,---,---,---,0
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,38000,11400,0.30,0.30,0.30,0.30,+0.02,1
106/11/30,38000,9880,0.26,0.26,0.26,0.26,-0.04,1
106/12/01,0,0,---,---,---,---,---,0
106/12/04,0,0,---,---,---,---,---,0
106/12/06,0,0,---,---,---,---,---,0
106/12/07,0,0,---,---,---,---,---,0
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
106/12/21,0,0,---,---,---,---,---,0
106/12/22,0,0,---,---,---,---,---,0
106/12/25,0,0,---,---,---,---,---,0
106/12/26,0,0,---,---,---,---,---,0
106/12/28,0,0,---,---,---,---,---,0
106/12/29,0,0,---,---,---,---,---,0
107/01/02,0,0,---,---,---,---,---,0
