107/09/07,244000,319640,1.31,1.31,1.31,1.31,0.00,3
107/09/12,10000,9700,0.97,0.97,0.97,0.97,+0.07,1
107/09/13,718000,704620,0.97,0.99,0.97,0.97,0.00,12
107/09/19,602000,522150,0.85,0.89,0.85,0.89,+0.01,8
107/09/20,1543000,1361640,0.86,0.92,0.86,0.92,+0.03,26
107/09/25,316000,266440,0.85,0.85,0.79,0.79,-0.11,6
107/10/01,651000,467910,0.69,0.74,0.69,0.74,+0.07,7
107/10/02,468000,340700,0.74,0.74,0.72,0.72,-0.02,12
107/10/03,300000,198000,0.66,0.66,0.66,0.66,-0.06,1
107/10/04,1659000,1197630,0.70,0.77,0.70,0.77,+0.11,19
107/10/05,2012000,1494770,0.74,0.77,0.72,0.77,0.00,28
107/10/08,1735000,1355770,0.78,0.81,0.75,0.81,+0.04,32
107/10/09,1558000,1207020,0.79,0.79,0.76,0.77,-0.04,23
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,40000,21960,0.55,0.55,0.54,0.54,0.00,9
107/10/19,443000,254060,0.57,0.58,0.57,0.58,+0.02,4
107/10/25,277000,148940,0.46,0.56,0.46,0.55,+0.03,6
107/10/26,203000,107590,0.53,0.53,0.53,0.53,-0.02,4
107/10/31,0,0,---,---,---,---,---,0
107/11/01,139000,66470,0.44,0.52,0.44,0.52,+0.10,3
107/11/02,396000,213250,0.52,0.55,0.50,0.55,+0.03,7
107/11/05,314000,164390,0.50,0.54,0.50,0.53,-0.02,8
107/11/06,57000,29640,0.52,0.52,0.52,0.52,-0.01,1
107/11/08,59000,32150,0.53,0.55,0.53,0.55,+0.04,3
107/11/09,59000,30020,0.50,0.51,0.50,0.51,-0.04,2
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,217000,99770,0.45,0.47,0.45,0.47,+0.08,2
107/11/16,122000,62030,0.49,0.51,0.48,0.51,+0.04,3
107/11/19,401000,211540,0.53,0.53,0.52,0.52,+0.01,9
107/11/20,1248000,674170,0.51,0.59,0.50,0.59,+0.07,14
107/11/21,1094000,609320,0.55,0.58,0.55,0.58,-0.01,8
107/11/26,572000,362890,0.61,0.74,0.61,0.73,+0.14,11
107/11/27,815000,615190,0.72,0.79,0.72,0.79,+0.06,11
107/11/29,0,0,---,---,---,---,---,0
107/11/30,0,0,---,---,---,---,---,0
107/12/03,0,0,---,---,---,---,---,0
107/12/04,0,0,---,---,---,---,---,0
107/12/06,0,0,---,---,---,---,---,0
107/12/07,5000,2750,0.55,0.55,0.55,0.55,+0.05,1
107/12/10,7000,4680,0.66,0.68,0.66,0.68,+0.13,3
107/12/11,4000,2420,0.60,0.61,0.60,0.61,-0.07,2
107/12/12,2000,1380,0.69,0.69,0.69,0.69,+0.08,1
107/12/13,0,0,---,---,---,---,---,0
107/12/14,0,0,---,---,---,---,---,0
107/12/17,100000,66500,0.66,0.67,0.66,0.67,+0.08,2
107/12/19,0,0,---,---,---,---,---,0
107/12/20,0,0,---,---,---,---,---,0
107/12/21,0,0,---,---,---,---,---,0
107/12/22,0,0,---,---,---,---,---,0
107/12/24,0,0,---,---,---,---,---,0
107/12/25,0,0,---,---,---,---,---,0
107/12/26,17000,13090,0.77,0.77,0.77,0.77,+0.11,1
107/12/27,17000,12410,0.73,0.73,0.73,0.73,-0.04,1
107/12/28,0,0,---,---,---,---,---,0
108/01/02,88000,75140,0.83,0.88,0.83,0.88,+0.08,3
108/01/03,107000,102420,0.95,1.01,0.94,1.01,+0.13,32
108/01/04,123000,135420,0.99,1.16,0.99,1.04,+0.03,10
108/01/07,111000,91030,0.84,0.84,0.81,0.83,-0.21,8
108/01/08,90000,76070,0.80,0.89,0.80,0.89,+0.06,4
108/01/09,90000,78830,0.90,0.90,0.84,0.84,-0.05,18
108/01/11,35000,30900,0.88,0.90,0.85,0.90,-0.14,4
108/01/14,47000,43110,0.96,0.96,0.90,0.91,+0.01,7
108/01/15,10000,9070,0.90,0.91,0.90,0.91,0.00,2
108/01/18,0,0,---,---,---,---,---,0
108/01/23,10000,7000,0.70,0.70,0.70,0.70,0.00,1
108/01/25,0,0,---,---,---,---,---,0
108/01/28,0,0,---,---,---,---,---,0
108/01/29,0,0,---,---,---,---,---,0
108/01/30,0,0,---,---,---,---,---,0
108/02/11,160000,66000,0.41,0.42,0.41,0.42,-0.13,6
108/02/12,160000,75200,0.47,0.47,0.47,0.47,+0.05,1
108/02/13,0,0,---,---,---,---,---,0
108/02/14,0,0,---,---,---,---,---,0
108/02/15,0,0,---,---,---,---,---,0
108/02/18,0,0,---,---,---,---,---,0
108/02/20,0,0,---,---,---,---,---,0
