105/11/14,38000,25490,0.68,0.68,0.67,0.67,-0.10,6
105/11/15,17000,10730,0.64,0.64,0.63,0.63,-0.04,2
105/11/16,0,0,---,---,---,---,---,0
105/11/17,10000,5900,0.59,0.59,0.59,0.59,-0.04,1
105/11/18,0,0,---,---,---,---,---,0
105/11/21,3000,1620,0.54,0.54,0.54,0.54,-0.05,1
105/11/22,0,0,---,---,---,---,---,0
105/11/23,8000,4240,0.53,0.53,0.53,0.53,-0.01,1
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,98000,56840,0.58,0.58,0.58,0.58,+0.02,2
105/11/29,98000,55860,0.57,0.57,0.57,0.57,-0.01,1
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,182000,103740,0.57,0.57,0.57,0.57,0.00,2
105/12/05,224000,125860,0.56,0.57,0.56,0.57,0.00,5
105/12/06,42000,23100,0.55,0.55,0.55,0.55,-0.02,1
105/12/07,146000,83220,0.57,0.57,0.57,0.57,+0.02,5
105/12/08,256000,143660,0.56,0.57,0.56,0.56,-0.01,7
105/12/09,199000,114000,0.56,0.58,0.56,0.58,+0.02,4
105/12/12,355000,211090,0.58,0.63,0.58,0.63,+0.05,10
105/12/13,198000,128850,0.67,0.67,0.63,0.64,+0.01,11
105/12/14,1000,620,0.62,0.62,0.62,0.62,-0.02,1
105/12/15,1000,610,0.61,0.61,0.61,0.61,-0.01,1
105/12/16,43000,24450,0.58,0.58,0.55,0.55,-0.06,3
105/12/19,11000,6160,0.56,0.56,0.56,0.56,+0.01,2
105/12/20,65000,36390,0.56,0.56,0.55,0.55,-0.01,3
105/12/21,73000,38710,0.53,0.54,0.53,0.54,-0.01,4
105/12/22,7000,3710,0.53,0.53,0.53,0.53,-0.01,1
105/12/23,7000,3970,0.56,0.57,0.56,0.57,+0.04,2
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,4000,2230,0.56,0.56,0.55,0.55,-0.02,2
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,2000,900,0.45,0.45,0.45,0.45,-0.06,1
106/01/04,37000,14900,0.41,0.41,0.40,0.40,-0.05,3
106/01/05,10000,3500,0.35,0.35,0.35,0.35,-0.05,1
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,5000,1900,0.38,0.38,0.38,0.38,0.00,1
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,5000,1650,0.33,0.33,0.33,0.33,-0.01,1
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,11000,2640,0.24,0.24,0.24,0.24,-0.09,1
106/02/06,20000,4800,0.24,0.24,0.24,0.24,0.00,1
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,43000,9890,0.23,0.23,0.23,0.23,+0.02,1
106/02/17,43000,9460,0.22,0.22,0.22,0.22,-0.01,1
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,0,0,---,---,---,---,---,0
106/03/01,0,0,---,---,---,---,---,0
106/03/02,0,0,---,---,---,---,---,0
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,0,0,---,---,---,---,---,0
106/03/09,0,0,---,---,---,---,---,0
106/03/10,0,0,---,---,---,---,---,0
106/03/13,0,0,---,---,---,---,---,0
106/03/14,0,0,---,---,---,---,---,0
106/03/15,0,0,---,---,---,---,---,0
106/03/16,0,0,---,---,---,---,---,0
106/03/17,0,0,---,---,---,---,---,0
106/03/20,0,0,---,---,---,---,---,0
106/03/21,0,0,---,---,---,---,---,0
106/03/22,0,0,---,---,---,---,---,0
106/03/23,0,0,---,---,---,---,---,0
106/03/24,0,0,---,---,---,---,---,0
106/03/27,0,0,---,---,---,---,---,0
106/03/28,0,0,---,---,---,---,---,0
106/03/29,0,0,---,---,---,---,---,0
106/03/30,0,0,---,---,---,---,---,0
