100/06/01,61000,55260,0.90,0.96,0.90,0.96,-0.10,5
100/06/02,1826000,1680280,0.88,0.98,0.88,0.94,-0.02,28
100/06/03,444000,458340,1.01,1.09,1.00,1.03,0.09,15
100/06/07,11000,10090,0.92,0.93,0.91,0.93,-0.10,5
100/06/08,3000,2790,0.93,0.93,0.93,0.93,,1
100/06/09,112000,106920,0.95,0.99,0.95,0.99,0.06,2
100/06/10,0,0,--,--,--,--,,0
100/06/13,0,0,--,--,--,--,,0
100/06/14,0,0,--,--,--,--,,0
100/06/15,0,0,--,--,--,--,,0
100/06/16,298000,251080,0.86,0.86,0.73,0.73,-0.20,4
100/06/17,0,0,--,--,--,--,,0
100/06/20,0,0,--,--,--,--,,0
100/06/21,0,0,--,--,--,--,,0
100/06/22,0,0,--,--,--,--,,0
100/06/23,0,0,--,--,--,--,,0
100/06/24,5000,2250,0.45,0.45,0.45,0.45,-0.03,1
100/06/27,40000,20000,0.50,0.50,0.50,0.50,0.05,1
100/06/28,0,0,--,--,--,--,,0
100/06/29,0,0,--,--,--,--,,0
100/06/30,0,0,--,--,--,--,,0
100/07/01,0,0,--,--,--,--,,0
100/07/04,0,0,--,--,--,--,,0
100/07/05,0,0,--,--,--,--,,0
100/07/06,0,0,--,--,--,--,,0
100/07/07,0,0,--,--,--,--,,0
100/07/08,0,0,--,--,--,--,,0
100/07/11,1000,1340,1.34,1.34,1.34,1.34,0.10,1
100/07/12,15000,21250,1.38,1.49,1.38,1.49,0.15,2
100/07/13,755000,1046540,1.61,1.61,1.37,1.37,-0.12,11
100/07/14,334000,373730,1.35,1.35,1.06,1.06,-0.31,5
100/07/15,533000,648400,1.14,1.27,1.14,1.27,0.21,8
100/07/18,432000,458920,1.16,1.16,1.05,1.05,-0.22,7
100/07/19,466000,537070,1.16,1.26,1.14,1.26,0.21,9
100/07/20,471000,590230,1.21,1.29,1.21,1.27,0.01,3
100/07/21,214000,327180,1.52,1.62,1.51,1.51,0.24,7
100/07/22,204000,262870,1.32,1.32,1.28,1.28,-0.23,6
100/07/25,0,0,--,--,--,--,,0
100/07/26,0,0,--,--,--,--,,0
100/07/27,5000,6900,1.38,1.38,1.38,1.38,0.09,2
100/07/28,0,0,--,--,--,--,,0
100/07/29,0,0,--,--,--,--,,0
100/08/01,0,0,--,--,--,--,,0
100/08/02,274000,323920,1.18,1.19,1.18,1.19,-0.02,3
100/08/03,0,0,--,--,--,--,,0
100/08/04,0,0,--,--,--,--,,0
100/08/05,0,0,--,--,--,--,,0
100/08/08,0,0,--,--,--,--,,0
100/08/09,20000,4600,0.23,0.23,0.23,0.23,-0.14,1
100/08/10,90000,28900,0.29,0.33,0.29,0.33,0.10,3
100/08/11,41000,10250,0.25,0.25,0.25,0.25,-0.08,1
100/08/12,0,0,--,--,--,--,,0
100/08/15,0,0,--,--,--,--,,0
100/08/16,0,0,--,--,--,--,,0
100/08/17,166000,55460,0.31,0.34,0.31,0.33,-0.11,5
100/08/18,56000,15960,0.31,0.31,0.27,0.27,-0.06,3
100/08/19,0,0,--,--,--,--,,0
100/08/22,40000,6600,0.16,0.17,0.16,0.17,,2
100/08/23,0,0,--,--,--,--,,0
100/08/24,0,0,--,--,--,--,,0
100/08/25,3000,960,0.32,0.32,0.32,0.32,0.09,1
