105/08/23,9000,14440,1.60,1.61,1.60,1.61,+0.18,2
105/08/24,153000,239380,1.58,1.58,1.54,1.55,-0.06,5
105/08/25,350000,536900,1.48,1.55,1.48,1.52,-0.03,5
105/08/26,206000,313120,1.52,1.52,1.52,1.52,0.00,2
105/08/29,100000,140000,1.40,1.40,1.40,1.40,-0.12,1
105/08/30,90000,124200,1.38,1.38,1.38,1.38,-0.02,5
105/08/31,0,0,---,---,---,---,---,0
105/09/01,101000,128270,1.27,1.27,1.27,1.27,-0.02,6
105/09/02,207000,256450,1.27,1.27,1.18,1.19,-0.08,8
105/09/05,26000,30940,1.19,1.19,1.19,1.19,0.00,1
105/09/06,606000,777420,1.25,1.34,1.25,1.30,+0.11,7
105/09/07,756000,956340,1.25,1.28,1.24,1.28,-0.02,9
105/09/08,398000,494560,1.26,1.26,1.22,1.24,-0.04,5
105/09/09,379000,463360,1.23,1.23,1.22,1.22,-0.02,4
105/09/10,131000,152630,1.15,1.21,1.15,1.21,-0.01,2
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,38000,44080,1.16,1.16,1.16,1.16,-0.03,1
105/09/23,38000,44080,1.16,1.16,1.16,1.16,0.00,1
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,0,0,---,---,---,---,---,0
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
