105/06/08,4000,2360,0.59,0.59,0.59,0.59,-0.06,1
105/06/13,5000,2750,0.55,0.55,0.55,0.55,-0.04,1
105/06/14,54000,29260,0.54,0.55,0.54,0.55,0.00,4
105/06/15,410000,274810,0.57,0.68,0.57,0.68,+0.13,20
105/06/16,659000,475460,0.69,0.78,0.68,0.76,+0.08,20
105/06/17,581000,430390,0.80,0.80,0.72,0.72,-0.04,21
105/06/20,359000,261630,0.72,0.74,0.72,0.72,0.00,11
105/06/21,577000,413530,0.73,0.79,0.68,0.79,+0.07,21
105/06/22,284000,203270,0.73,0.73,0.65,0.65,-0.14,11
105/06/23,50000,33100,0.65,0.68,0.65,0.68,+0.03,4
105/06/24,70000,38750,0.62,0.62,0.53,0.55,-0.13,7
105/06/27,230000,133400,0.58,0.58,0.58,0.58,+0.03,3
105/06/28,45000,24150,0.52,0.55,0.52,0.54,-0.04,3
105/06/29,420000,245800,0.56,0.60,0.56,0.60,+0.06,8
105/06/30,165000,96400,0.60,0.60,0.54,0.54,-0.06,10
105/07/01,406000,201600,0.50,0.51,0.49,0.51,-0.03,9
105/07/04,206000,110560,0.51,0.54,0.51,0.52,+0.01,6
105/07/05,308000,165340,0.52,0.57,0.51,0.55,+0.03,10
105/07/06,156000,79160,0.51,0.51,0.50,0.50,-0.05,8
105/07/07,70000,33400,0.47,0.48,0.47,0.47,-0.03,3
105/07/11,203000,110170,0.49,0.70,0.49,0.70,+0.23,10
105/07/12,636000,456100,0.69,0.74,0.68,0.72,+0.02,21
105/07/13,223000,166820,0.76,0.82,0.72,0.72,0.00,12
105/07/14,146000,119530,0.77,0.88,0.77,0.84,+0.12,13
105/07/15,102000,82340,0.78,0.86,0.77,0.86,+0.02,10
105/07/18,337000,335700,0.88,1.04,0.88,1.00,+0.14,8
105/07/19,30000,29200,0.99,0.99,0.94,0.94,-0.06,2
105/07/20,173000,181010,0.97,1.10,0.97,1.01,+0.07,11
105/07/21,42000,41930,0.99,1.00,0.99,1.00,-0.01,5
105/07/22,1000,1000,1.00,1.00,1.00,1.00,0.00,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,21000,20150,0.95,0.96,0.95,0.96,-0.08,2
105/07/27,0,0,---,---,---,---,---,0
105/07/28,12000,9360,0.78,0.78,0.78,0.78,-0.08,2
105/07/29,35000,31510,0.87,0.95,0.87,0.90,+0.12,3
105/08/01,35000,30560,0.90,0.90,0.87,0.88,-0.02,3
105/08/02,0,0,---,---,---,---,---,0
105/08/03,100000,82000,0.82,0.82,0.82,0.82,-0.11,2
105/08/04,65000,49300,0.75,0.76,0.75,0.76,-0.06,3
105/08/05,0,0,---,---,---,---,---,0
105/08/08,10000,6650,0.67,0.67,0.66,0.66,-0.09,2
105/08/09,57000,39400,0.70,0.70,0.69,0.69,+0.03,2
105/08/10,157000,107190,0.67,0.70,0.67,0.70,+0.01,5
105/08/11,123000,86340,0.72,0.72,0.68,0.68,-0.02,8
105/08/12,15000,10500,0.68,0.74,0.68,0.74,+0.06,2
105/08/15,10000,7200,0.72,0.72,0.72,0.72,-0.02,1
105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,0,0,---,---,---,---,---,0
105/08/19,144000,100230,0.68,0.71,0.68,0.70,+0.03,5
105/08/22,170000,111660,0.66,0.71,0.63,0.71,+0.01,12
105/08/23,26000,19510,0.71,0.78,0.71,0.78,+0.07,2
105/08/24,30000,23000,0.76,0.77,0.76,0.77,-0.01,2
105/08/25,20000,15700,0.77,0.80,0.77,0.80,+0.03,2
105/08/26,0,0,---,---,---,---,---,0
105/08/29,25000,20050,0.80,0.81,0.80,0.80,-0.05,3
105/08/30,5000,3800,0.76,0.76,0.76,0.76,-0.04,1
105/08/31,10000,7800,0.78,0.78,0.78,0.78,+0.02,1
105/09/01,45000,36300,0.79,0.82,0.79,0.82,+0.04,3
105/09/02,5000,3950,0.79,0.79,0.79,0.79,-0.03,1
105/09/05,5000,3850,0.77,0.77,0.77,0.77,-0.02,1
105/09/06,5000,3800,0.76,0.76,0.76,0.76,-0.01,1
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,100000,70000,0.70,0.70,0.70,0.70,+0.03,1
105/09/21,249000,189780,0.76,0.77,0.72,0.72,+0.02,14
105/09/22,0,0,---,---,---,---,---,0
105/09/23,140000,98000,0.70,0.70,0.70,0.70,-0.02,2
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
