96/05/15,3769000,37893180,10.06,10.07,10.03,10.04,0.04,189
96/05/16,2110000,21124180,10.04,10.04,10.00,10.01,-0.03,188
96/05/17,581000,5820460,10.02,10.03,10.00,10.02,0.01,55
96/05/18,1675000,16717840,10.02,10.02,9.95,10.01,-0.01,67
96/05/21,904000,9041030,10.00,10.01,10.00,10.00,-0.01,46
96/05/22,591000,5910000,10.00,10.00,10.00,10.00,,35
96/05/23,312000,3119850,10.00,10.00,9.99,10.00,,26
96/05/24,215000,2149600,9.99,10.00,9.99,10.00,,20
96/05/25,1198000,11972400,10.00,10.00,9.99,10.00,,74
96/05/28,171000,1709860,10.00,10.00,9.99,10.00,,13
96/05/29,182000,1819180,9.99,10.00,9.99,10.00,,13
96/05/30,724000,7233290,9.99,10.00,9.99,10.00,,33
96/05/31,621000,6203800,9.99,10.00,9.98,10.00,,34
96/06/01,701000,6994490,10.00,10.00,9.95,9.99,-0.01,22
96/06/04,333000,3327940,9.97,10.00,9.96,10.00,0.01,22
96/06/05,498000,4969920,10.00,10.00,9.96,9.99,-0.01,18
96/06/06,433000,4315200,9.99,9.99,9.96,9.96,-0.03,15
96/06/07,38000,376990,9.95,9.97,9.90,9.97,0.01,9
96/06/08,72000,713450,9.90,9.95,9.90,9.95,-0.02,18
96/06/11,148000,1467980,9.95,9.97,9.90,9.90,-0.05,18
96/06/12,286000,2832830,9.90,9.95,9.90,9.95,0.05,31
96/06/13,256000,2534440,9.90,9.94,9.90,9.90,-0.05,9
96/06/14,438000,4332000,9.90,9.90,9.88,9.90,,16
96/06/15,101000,987450,9.87,9.87,9.70,9.72,-0.18,16
96/06/20,174000,1696600,9.75,9.80,9.75,9.80,0.08,21
96/06/21,377000,3652840,9.80,9.80,9.60,9.72,-0.08,23
96/06/22,803000,7626780,9.72,9.72,9.20,9.59,-0.13,52
96/06/23,44000,416750,9.50,9.50,9.45,9.50,-0.09,10
96/06/25,259000,2461050,9.50,9.55,9.50,9.50,,25
96/06/26,1000,9600,9.60,9.60,9.60,9.60,0.10,1
96/06/27,67000,623380,9.30,9.58,9.30,9.58,-0.02,15
96/06/28,4000,37940,9.48,9.49,9.48,9.49,-0.09,2
96/06/29,655000,6090960,9.40,9.45,9.25,9.45,-0.04,84
96/07/02,85000,791850,9.40,9.40,9.28,9.30,-0.15,23
96/07/03,756000,7101830,9.30,9.50,9.20,9.50,0.20,83
96/07/04,367000,3481250,9.45,9.53,9.40,9.50,,44
96/07/05,7000,65800,9.40,9.40,9.40,9.40,-0.10,4
