106/09/12,213000,200120,0.93,0.95,0.92,0.95,0.00,5
106/09/13,210000,193400,0.94,0.94,0.92,0.92,-0.03,2
106/09/15,4000,3360,0.84,0.84,0.84,0.84,-0.02,2
106/09/18,207000,173530,0.83,0.85,0.79,0.79,-0.05,4
106/09/20,201000,150750,0.75,0.75,0.75,0.75,-0.06,3
106/09/21,179000,142830,0.77,0.81,0.77,0.81,+0.06,3
106/09/22,179000,138120,0.78,0.78,0.77,0.77,-0.04,4
106/09/25,10000,6000,0.60,0.60,0.60,0.60,-0.17,1
106/09/26,0,0,---,---,---,---,---,0
106/09/27,50000,30500,0.61,0.61,0.61,0.61,+0.03,1
106/09/28,160000,89000,0.63,0.63,0.53,0.53,-0.08,7
106/09/29,60000,28000,0.50,0.50,0.46,0.46,-0.07,2
106/09/30,110000,58500,0.50,0.57,0.50,0.57,+0.11,3
106/10/03,300000,173200,0.58,0.59,0.57,0.59,-0.02,8
106/10/06,0,0,---,---,---,---,---,0
106/10/11,200000,100000,0.50,0.50,0.50,0.50,+0.01,2
106/10/12,300000,129900,0.45,0.45,0.40,0.40,-0.10,5
106/10/13,149000,46700,0.32,0.32,0.30,0.30,-0.10,3
106/10/16,49000,14700,0.30,0.30,0.30,0.30,0.00,1
106/10/17,0,0,---,---,---,---,---,0
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
106/10/20,0,0,---,---,---,---,---,0
106/10/23,0,0,---,---,---,---,---,0
106/10/24,0,0,---,---,---,---,---,0
106/10/27,0,0,---,---,---,---,---,0
106/10/30,0,0,---,---,---,---,---,0
106/11/01,0,0,---,---,---,---,---,0
106/11/02,0,0,---,---,---,---,---,0
106/11/03,0,0,---,---,---,---,---,0
106/11/08,0,0,---,---,---,---,---,0
106/11/09,0,0,---,---,---,---,---,0
106/11/13,0,0,---,---,---,---,---,0
106/11/14,2000,620,0.31,0.31,0.31,0.31,+0.06,1
106/11/20,0,0,---,---,---,---,---,0
106/11/21,0,0,---,---,---,---,---,0
106/11/22,0,0,---,---,---,---,---,0
106/11/24,0,0,---,---,---,---,---,0
106/11/27,0,0,---,---,---,---,---,0
106/11/28,0,0,---,---,---,---,---,0
106/11/29,0,0,---,---,---,---,---,0
106/11/30,0,0,---,---,---,---,---,0
106/12/01,0,0,---,---,---,---,---,0
106/12/04,0,0,---,---,---,---,---,0
106/12/06,0,0,---,---,---,---,---,0
106/12/07,0,0,---,---,---,---,---,0
106/12/08,0,0,---,---,---,---,---,0
106/12/11,0,0,---,---,---,---,---,0
106/12/12,0,0,---,---,---,---,---,0
106/12/13,0,0,---,---,---,---,---,0
106/12/14,0,0,---,---,---,---,---,0
106/12/15,0,0,---,---,---,---,---,0
106/12/19,0,0,---,---,---,---,---,0
106/12/20,0,0,---,---,---,---,---,0
106/12/21,0,0,---,---,---,---,---,0
106/12/22,0,0,---,---,---,---,---,0
106/12/25,0,0,---,---,---,---,---,0
106/12/26,0,0,---,---,---,---,---,0
106/12/28,0,0,---,---,---,---,---,0
106/12/29,0,0,---,---,---,---,---,0
107/01/02,0,0,---,---,---,---,---,0
107/01/03,0,0,---,---,---,---,---,0
107/01/04,0,0,---,---,---,---,---,0
107/01/05,0,0,---,---,---,---,---,0
107/01/08,0,0,---,---,---,---,---,0
107/01/09,0,0,---,---,---,---,---,0
107/01/10,0,0,---,---,---,---,---,0
107/01/11,0,0,---,---,---,---,---,0
107/01/12,0,0,---,---,---,---,---,0
107/01/15,0,0,---,---,---,---,---,0
107/01/16,0,0,---,---,---,---,---,0
107/01/17,0,0,---,---,---,---,---,0
107/01/18,0,0,---,---,---,---,---,0
107/01/19,0,0,---,---,---,---,---,0
107/01/22,0,0,---,---,---,---,---,0
107/01/23,0,0,---,---,---,---,---,0
107/01/24,0,0,---,---,---,---,---,0
107/01/26,0,0,---,---,---,---,---,0
107/01/31,0,0,---,---,---,---,---,0
107/02/01,0,0,---,---,---,---,---,0
107/02/02,0,0,---,---,---,---,---,0
107/02/05,0,0,---,---,---,---,---,0
