105/06/03,45000,35550,0.79,0.79,0.79,0.79,0.00,1
105/06/04,45000,36450,0.81,0.81,0.81,0.81,+0.02,1
105/06/06,0,0,---,---,---,---,---,0
105/06/07,555000,512180,0.92,0.93,0.92,0.93,+0.10,6
105/06/08,555000,480320,0.89,0.89,0.84,0.84,-0.09,4
105/06/13,50000,36000,0.72,0.72,0.72,0.72,-0.12,2
105/06/14,155000,121620,0.75,0.89,0.75,0.89,+0.17,6
105/06/15,111000,101930,0.84,0.92,0.84,0.92,+0.03,4
105/06/16,127000,177250,1.19,1.40,1.19,1.40,+0.48,12
105/06/17,235000,276400,1.18,1.19,1.16,1.18,-0.22,8
105/06/20,91000,108290,1.19,1.19,1.19,1.19,+0.01,1
105/06/21,91000,107380,1.18,1.18,1.18,1.18,-0.01,1
105/06/22,75000,86250,1.15,1.15,1.15,1.15,-0.03,1
105/06/23,37000,42920,1.16,1.16,1.16,1.16,+0.01,2
105/06/24,37000,42550,1.15,1.15,1.15,1.15,-0.01,2
105/06/27,73000,81760,1.12,1.12,1.12,1.12,-0.03,5
105/06/28,13000,14560,1.12,1.12,1.12,1.12,0.00,2
105/06/29,50000,57000,1.14,1.14,1.14,1.14,+0.02,2
105/06/30,0,0,---,---,---,---,---,0
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,2000,2160,1.08,1.08,1.08,1.08,-0.02,1
105/07/06,10000,10600,1.06,1.06,1.06,1.06,-0.02,1
105/07/07,0,0,---,---,---,---,---,0
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,271000,289970,1.07,1.07,1.07,1.07,+0.10,5
105/07/27,139000,147590,1.04,1.07,1.04,1.07,0.00,2
105/07/28,203000,214170,1.05,1.06,1.05,1.06,-0.01,2
105/07/29,335000,365150,1.09,1.09,1.09,1.09,+0.03,2
105/08/01,13000,14040,1.08,1.08,1.08,1.08,-0.01,2
105/08/02,0,0,---,---,---,---,---,0
105/08/03,10000,10600,1.06,1.06,1.06,1.06,-0.02,1
105/08/04,3000,3270,1.09,1.09,1.09,1.09,+0.03,1
105/08/05,10000,10800,1.08,1.08,1.08,1.08,-0.01,1
105/08/08,10000,10600,1.06,1.06,1.06,1.06,-0.02,1
105/08/09,0,0,---,---,---,---,---,0
105/08/10,0,0,---,---,---,---,---,0
105/08/11,108000,110180,1.02,1.03,1.02,1.03,-0.03,3
105/08/12,108000,112300,1.03,1.04,1.03,1.04,+0.01,2
105/08/15,0,0,---,---,---,---,---,0
105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,0,0,---,---,---,---,---,0
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
