106/05/03,259000,400780,1.54,1.56,1.54,1.56,+0.17,6
106/05/04,259000,384660,1.50,1.50,1.47,1.48,-0.08,4
106/05/05,25000,38150,1.52,1.55,1.52,1.55,+0.07,2
106/05/08,343000,509940,1.50,1.50,1.41,1.41,-0.14,8
106/05/09,268000,397940,1.42,1.51,1.42,1.49,+0.08,10
106/05/10,443000,630400,1.43,1.44,1.42,1.42,-0.07,3
106/05/11,23000,30390,1.32,1.33,1.32,1.33,-0.09,2
106/05/12,85000,101410,1.26,1.26,1.12,1.13,-0.20,9
106/05/15,241000,264690,1.10,1.10,1.09,1.09,-0.04,6
106/05/16,270000,311200,1.12,1.26,1.12,1.26,+0.17,4
106/05/17,0,0,---,---,---,---,---,0
106/05/18,0,0,---,---,---,---,---,0
106/05/19,250000,292700,1.17,1.18,1.16,1.16,0.00,4
106/05/22,350000,385700,1.10,1.13,1.09,1.09,-0.07,3
106/05/23,210000,227000,1.08,1.10,1.08,1.10,+0.01,2
106/05/24,270000,297000,1.10,1.10,1.10,1.10,0.00,2
106/05/25,180000,189000,1.05,1.05,1.05,1.05,-0.05,1
106/05/26,220000,233200,1.06,1.06,1.06,1.06,+0.01,1
106/05/31,0,0,---,---,---,---,---,0
106/06/01,10000,10100,1.01,1.01,1.01,1.01,-0.03,1
106/06/02,0,0,---,---,---,---,---,0
106/06/03,0,0,---,---,---,---,---,0
106/06/05,0,0,---,---,---,---,---,0
106/06/06,120000,115200,0.96,0.96,0.96,0.96,+0.08,1
106/06/07,200000,190800,0.97,0.97,0.93,0.93,-0.03,2
106/06/08,0,0,---,---,---,---,---,0
106/06/09,51000,50490,0.99,0.99,0.99,0.99,+0.03,2
106/06/12,120000,127800,1.04,1.08,1.04,1.08,+0.09,3
106/06/21,381000,442360,1.18,1.18,1.08,1.08,-0.09,8
106/09/12,0,0,---,---,---,---,---,0
106/09/13,0,0,---,---,---,---,---,0
106/09/15,0,0,---,---,---,---,---,0
106/09/18,0,0,---,---,---,---,---,0
106/09/20,0,0,---,---,---,---,---,0
106/09/21,0,0,---,---,---,---,---,0
106/09/22,0,0,---,---,---,---,---,0
106/09/25,0,0,---,---,---,---,---,0
106/09/26,0,0,---,---,---,---,---,0
106/09/27,0,0,---,---,---,---,---,0
106/09/28,0,0,---,---,---,---,---,0
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
