106/04/10,4000,3000,0.75,0.75,0.75,0.75,0.00,1
106/04/11,0,0,---,---,---,---,---,0
106/04/12,210000,138600,0.66,0.66,0.66,0.66,+0.02,9
106/04/13,310000,211600,0.69,0.69,0.67,0.67,+0.01,7
106/04/14,101000,65410,0.66,0.66,0.61,0.61,-0.06,5
106/04/17,1000,530,0.53,0.53,0.53,0.53,-0.08,1
106/04/18,75000,40500,0.54,0.54,0.54,0.54,+0.01,1
106/04/19,85000,50350,0.59,0.61,0.59,0.61,+0.07,2
106/04/20,0,0,---,---,---,---,---,0
106/04/21,247000,138700,0.56,0.58,0.56,0.58,+0.03,9
106/04/24,941000,633100,0.65,0.71,0.64,0.67,+0.09,18
106/04/25,964000,630790,0.66,0.68,0.64,0.66,-0.01,16
106/04/26,995000,649680,0.68,0.68,0.64,0.66,0.00,25
106/04/27,638000,413610,0.66,0.66,0.64,0.66,0.00,14
106/04/28,715000,370330,0.40,0.55,0.40,0.50,-0.16,13
106/05/02,729000,355400,0.50,0.50,0.48,0.48,-0.02,12
106/05/03,25000,12000,0.48,0.48,0.48,0.48,0.00,1
106/05/04,0,0,---,---,---,---,---,0
106/05/05,16000,6880,0.43,0.43,0.43,0.43,+0.01,1
106/05/08,250000,97500,0.39,0.39,0.39,0.39,-0.04,3
106/05/09,0,0,---,---,---,---,---,0
106/05/10,150000,61500,0.41,0.41,0.41,0.41,+0.04,2
106/05/11,0,0,---,---,---,---,---,0
106/05/12,0,0,---,---,---,---,---,0
106/05/15,0,0,---,---,---,---,---,0
106/05/16,0,0,---,---,---,---,---,0
106/05/17,0,0,---,---,---,---,---,0
106/05/18,0,0,---,---,---,---,---,0
106/05/19,0,0,---,---,---,---,---,0
106/05/22,0,0,---,---,---,---,---,0
106/05/23,0,0,---,---,---,---,---,0
106/05/24,0,0,---,---,---,---,---,0
106/05/25,0,0,---,---,---,---,---,0
106/05/26,0,0,---,---,---,---,---,0
106/05/31,0,0,---,---,---,---,---,0
106/06/01,0,0,---,---,---,---,---,0
106/06/02,3000,1020,0.34,0.34,0.34,0.34,0.00,1
106/06/03,0,0,---,---,---,---,---,0
106/06/05,2000,740,0.37,0.37,0.37,0.37,+0.01,1
106/06/06,100000,39000,0.39,0.39,0.39,0.39,+0.02,1
106/06/07,101000,34360,0.36,0.36,0.34,0.34,-0.05,2
106/06/08,0,0,---,---,---,---,---,0
106/06/09,1000,320,0.32,0.32,0.32,0.32,-0.02,1
106/06/12,0,0,---,---,---,---,---,0
106/06/21,0,0,---,---,---,---,---,0
106/09/12,0,0,---,---,---,---,---,0
106/09/13,45000,8550,0.19,0.19,0.19,0.19,+0.04,1
106/09/15,0,0,---,---,---,---,---,0
106/09/18,0,0,---,---,---,---,---,0
106/09/20,0,0,---,---,---,---,---,0
106/09/21,0,0,---,---,---,---,---,0
106/09/22,0,0,---,---,---,---,---,0
106/09/25,0,0,---,---,---,---,---,0
