103/08/28,0,0,---,---,---,---,---,0
103/08/29,111000,83350,0.75,0.76,0.75,0.76,-0.07,3
103/09/01,110000,79000,0.72,0.72,0.70,0.70,-0.06,2
103/09/02,479000,316910,0.68,0.69,0.65,0.69,-0.01,12
103/09/03,713000,480630,0.67,0.70,0.67,0.67,-0.02,8
103/09/04,383000,234460,0.61,0.63,0.60,0.63,-0.04,6
103/09/05,1038000,601950,0.59,0.66,0.57,0.66,+0.03,19
103/09/09,1359000,987520,0.70,0.78,0.67,0.70,+0.04,44
103/09/10,1755000,1189380,0.71,0.71,0.62,0.64,-0.06,31
103/09/11,686000,471810,0.64,1.26,0.63,0.71,+0.07,25
103/09/12,702000,499400,0.69,0.73,0.69,0.71,0.00,20
103/09/15,495000,353480,0.71,0.73,0.69,0.72,+0.01,14
103/09/16,2233000,1755560,0.73,0.82,0.72,0.79,+0.07,64
103/09/17,1744000,1212380,0.79,0.79,0.54,0.69,-0.10,56
103/09/18,1439000,979570,0.70,0.71,0.66,0.68,-0.01,36
103/09/19,1269000,820920,0.67,0.67,0.62,0.62,-0.06,27
103/09/22,1014000,600810,0.60,0.60,0.58,0.59,-0.03,14
103/09/23,1346000,853900,0.65,0.65,0.61,0.64,+0.05,26
103/09/24,2708000,1838170,0.64,0.72,0.64,0.71,+0.07,43
103/09/25,915000,940670,1.25,1.25,0.88,1.13,+0.42,52
103/09/26,3892000,3421740,1.15,1.25,0.79,0.79,-0.34,146
103/09/29,1882000,1610130,0.79,1.33,0.79,0.80,+0.01,118
103/09/30,802000,626720,0.80,0.81,0.75,0.79,-0.01,42
103/10/01,720000,531800,0.75,0.76,0.72,0.76,-0.03,28
103/10/02,590000,441210,0.75,0.76,0.74,0.74,-0.02,17
103/10/03,1293000,847360,0.72,0.72,0.64,0.65,-0.09,41
103/10/06,638000,384360,0.58,0.62,0.58,0.62,-0.03,19
103/10/07,862000,575920,0.67,0.68,0.65,0.68,+0.06,31
103/10/08,1233000,886180,0.70,0.77,0.67,0.77,+0.09,34
103/10/09,1574000,1184100,0.75,0.85,0.71,0.76,-0.01,47
103/10/13,3137000,2532020,0.81,0.84,0.76,0.83,+0.07,59
103/10/14,2784000,2232990,0.79,0.87,0.75,0.76,-0.07,80
103/10/15,2215000,1735960,0.76,0.83,0.74,0.83,+0.07,77
103/10/16,260000,277930,1.00,1.20,0.99,1.12,+0.29,36
103/10/17,2268000,2499100,1.02,1.24,1.01,1.23,+0.11,139
103/10/20,3022000,3672260,1.10,1.58,1.09,1.35,+0.12,195
103/10/21,2992000,4407640,1.41,1.55,1.32,1.40,+0.05,154
103/10/22,1594000,2107960,1.31,1.38,1.26,1.35,-0.05,74
103/10/23,2416000,3543020,1.45,1.76,1.37,1.72,+0.37,116
103/10/24,1179000,2049500,1.72,1.95,1.67,1.92,+0.20,75
103/10/27,478000,1032400,1.99,2.28,1.92,2.25,+0.33,72
103/10/28,1561000,3093160,2.00,2.11,1.91,1.91,-0.34,120
103/10/29,1080000,1847090,1.60,1.79,1.60,1.60,-0.31,41
103/10/30,200000,309040,1.60,1.62,1.48,1.56,-0.04,21
103/10/31,82000,116490,1.42,1.48,1.38,1.40,-0.16,16
