107/09/20,28000,41000,1.47,1.47,1.45,1.45,-0.07,4
107/09/25,43000,64550,1.44,1.55,1.44,1.55,+0.05,6
107/10/01,245000,346860,1.37,1.45,1.36,1.43,+0.05,18
107/10/02,450000,656630,1.45,1.50,1.42,1.48,+0.05,26
107/10/03,163000,218610,1.41,1.41,1.20,1.20,-0.28,10
107/10/04,91000,94540,1.00,1.07,1.00,1.04,-0.16,3
107/10/05,143000,130770,0.94,1.00,0.82,0.82,-0.22,6
107/10/08,143000,119670,0.84,0.86,0.75,0.78,-0.04,6
107/10/09,75000,49000,0.66,0.66,0.64,0.64,-0.14,4
107/10/12,106000,49820,0.47,0.47,0.47,0.47,+0.05,2
107/10/15,141000,72670,0.48,0.61,0.47,0.61,+0.14,5
107/10/17,352000,210640,0.60,0.62,0.58,0.62,+0.08,12
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,1000,350,0.35,0.35,0.35,0.35,+0.07,1
107/11/02,0,0,---,---,---,---,---,0
107/11/05,1000,340,0.34,0.34,0.34,0.34,-0.01,1
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,0,0,---,---,---,---,---,0
107/11/16,499000,171160,0.35,0.35,0.34,0.34,+0.08,10
107/11/19,0,0,---,---,---,---,---,0
107/11/20,0,0,---,---,---,---,---,0
107/11/21,10000,3200,0.32,0.32,0.32,0.32,-0.02,1
107/11/26,0,0,---,---,---,---,---,0
107/11/27,10000,3200,0.32,0.32,0.32,0.32,+0.03,1
107/11/29,50000,20000,0.40,0.40,0.40,0.40,+0.01,1
107/11/30,549000,203630,0.38,0.38,0.37,0.37,-0.03,5
107/12/03,968000,515590,0.51,0.58,0.50,0.58,+0.21,18
107/12/04,768000,466930,0.59,0.67,0.57,0.59,+0.01,18
107/12/06,452000,187870,0.53,0.53,0.36,0.36,-0.12,4
107/12/07,172000,66580,0.39,0.39,0.38,0.39,+0.03,5
107/12/10,0,0,---,---,---,---,---,0
107/12/11,499000,154690,0.31,0.31,0.31,0.31,-0.01,4
107/12/12,499000,161000,0.33,0.33,0.31,0.32,+0.01,6
107/12/13,182000,58420,0.33,0.33,0.31,0.31,-0.01,4
107/12/14,0,0,---,---,---,---,---,0
107/12/17,55000,18650,0.33,0.34,0.33,0.34,+0.05,2
107/12/19,32000,9930,0.33,0.33,0.30,0.30,-0.08,2
107/12/20,0,0,---,---,---,---,---,0
107/12/21,0,0,---,---,---,---,---,0
107/12/22,0,0,---,---,---,---,---,0
107/12/24,509000,107090,0.21,0.23,0.21,0.23,+0.01,4
107/12/25,509000,111880,0.22,0.22,0.21,0.21,-0.02,2
107/12/26,0,0,---,---,---,---,---,0
107/12/27,0,0,---,---,---,---,---,0
107/12/28,0,0,---,---,---,---,---,0
108/01/02,0,0,---,---,---,---,---,0
108/01/03,20000,3400,0.17,0.17,0.17,0.17,-0.02,1
108/01/04,0,0,---,---,---,---,---,0
108/01/07,0,0,---,---,---,---,---,0
108/01/08,0,0,---,---,---,---,---,0
108/01/09,4000,560,0.14,0.14,0.14,0.14,+0.01,1
108/01/11,0,0,---,---,---,---,---,0
108/01/14,0,0,---,---,---,---,---,0
108/01/15,25000,5250,0.21,0.21,0.21,0.21,+0.06,1
108/01/18,190000,55300,0.29,0.30,0.26,0.26,+0.03,6
108/01/23,0,0,---,---,---,---,---,0
108/01/25,0,0,---,---,---,---,---,0
108/01/28,10000,2600,0.26,0.26,0.26,0.26,+0.05,1
108/01/29,0,0,---,---,---,---,---,0
108/01/30,0,0,---,---,---,---,---,0
108/02/11,10000,2100,0.21,0.21,0.21,0.21,+0.02,1
108/02/12,0,0,---,---,---,---,---,0
108/02/13,0,0,---,---,---,---,---,0
108/02/14,0,0,---,---,---,---,---,0
108/02/15,850000,179500,0.23,0.23,0.19,0.19,0.00,4
108/02/18,50000,8500,0.17,0.17,0.17,0.17,-0.02,2
108/02/20,0,0,---,---,---,---,---,0
108/02/21,0,0,---,---,---,---,---,0
