105/06/14,0,0,---,---,---,---,---,0
105/06/15,42000,72660,1.73,1.73,1.73,1.73,+0.01,1
105/06/16,200000,348580,1.71,1.76,1.71,1.74,+0.01,7
105/06/17,225000,389420,1.72,1.74,1.72,1.74,0.00,5
105/06/20,98000,169600,1.73,1.74,1.72,1.74,0.00,3
105/06/21,29000,49880,1.72,1.72,1.72,1.72,-0.02,1
105/06/22,27000,46710,1.73,1.73,1.73,1.73,+0.01,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,5000,8600,1.72,1.72,1.72,1.72,+0.04,1
105/06/27,7000,12050,1.70,1.73,1.70,1.73,+0.01,2
105/06/28,2000,3400,1.70,1.70,1.70,1.70,-0.03,1
105/06/29,19000,31060,1.65,1.65,1.63,1.63,-0.07,4
105/06/30,130000,207550,1.59,1.60,1.58,1.58,-0.05,7
105/07/01,232000,348110,1.49,1.52,1.49,1.52,-0.06,4
105/07/04,420000,637600,1.52,1.52,1.51,1.52,0.00,4
105/07/05,457000,690070,1.51,1.51,1.51,1.51,-0.01,4
105/07/06,465000,733810,1.57,1.60,1.56,1.58,+0.07,11
105/07/07,271000,420440,1.54,1.56,1.54,1.56,-0.02,11
105/07/11,0,0,---,---,---,---,---,0
105/07/12,1000,1400,1.40,1.40,1.40,1.40,-0.04,1
105/07/13,290000,412210,1.41,1.44,1.41,1.41,+0.01,5
105/07/14,669000,939740,1.40,1.41,1.39,1.39,-0.02,18
105/07/15,394000,544020,1.38,1.39,1.38,1.39,0.00,6
105/07/18,215000,286150,1.35,1.35,1.33,1.33,-0.06,4
105/07/19,30000,39900,1.33,1.33,1.33,1.33,0.00,1
105/07/20,0,0,---,---,---,---,---,0
105/07/21,27000,31860,1.18,1.18,1.18,1.18,-0.08,1
105/07/22,20000,24800,1.24,1.24,1.24,1.24,+0.06,1
105/07/25,70000,86860,1.24,1.27,1.24,1.27,+0.03,3
105/07/26,48000,59040,1.23,1.23,1.23,1.23,-0.04,1
105/07/27,3000,3660,1.22,1.22,1.22,1.22,-0.01,1
105/07/28,0,0,---,---,---,---,---,0
105/07/29,51000,60180,1.18,1.18,1.18,1.18,-0.01,1
105/08/01,71000,79130,1.13,1.13,1.07,1.08,-0.10,3
105/08/02,476000,543840,1.12,1.18,1.12,1.16,+0.08,12
105/08/03,905000,1117240,1.22,1.28,1.21,1.27,+0.11,19
105/08/04,187000,230820,1.23,1.25,1.22,1.25,-0.02,6
105/08/05,136000,169760,1.24,1.25,1.23,1.25,0.00,8
105/08/08,1463000,1800930,1.23,1.25,1.21,1.23,-0.02,20
105/08/09,1508000,1990660,1.31,1.34,1.26,1.26,+0.03,26
105/08/10,492000,621570,1.28,1.28,1.17,1.17,-0.09,18
105/08/11,150000,171000,1.16,1.16,1.10,1.10,-0.07,5
105/08/12,142000,155200,1.10,1.10,1.03,1.03,-0.07,6
105/08/15,371000,385430,0.99,1.06,0.98,1.06,+0.03,9
105/08/16,500000,533650,1.07,1.09,1.05,1.07,+0.01,17
105/08/17,257000,269490,1.06,1.06,1.03,1.03,-0.04,16
105/08/18,13000,13050,1.05,1.05,0.99,0.99,-0.04,2
105/08/19,185000,197000,1.05,1.07,1.05,1.06,+0.07,7
105/08/22,299000,325140,1.08,1.10,1.06,1.06,0.00,11
105/08/23,126000,130710,1.06,1.06,0.96,0.97,-0.09,7
105/08/24,10000,9700,0.97,0.97,0.97,0.97,0.00,1
105/08/25,419000,374490,0.97,0.97,0.84,0.84,-0.13,21
105/08/26,71000,61040,0.87,0.87,0.83,0.84,0.00,5
105/08/29,121000,106960,0.86,0.89,0.86,0.86,+0.02,4
105/08/30,100000,87000,0.87,0.87,0.87,0.87,+0.01,3
105/08/31,85000,73150,0.89,0.89,0.81,0.81,-0.06,4
105/09/01,35000,28750,0.83,0.83,0.80,0.80,-0.01,2
105/09/02,44000,36420,0.83,0.84,0.80,0.80,0.00,3
105/09/05,26000,21590,0.84,0.85,0.81,0.81,+0.01,3
105/09/06,53000,43190,0.83,0.83,0.79,0.79,-0.02,4
105/09/07,64000,45100,0.75,0.75,0.63,0.63,-0.16,6
105/09/08,50000,33300,0.68,0.68,0.64,0.64,+0.01,4
105/09/09,36000,26340,0.75,0.75,0.69,0.69,+0.05,3
105/09/10,20000,14200,0.72,0.72,0.70,0.70,+0.01,2
105/09/12,61000,45960,0.76,0.76,0.72,0.72,+0.02,2
105/09/13,120000,90700,0.75,0.77,0.72,0.72,0.00,7
105/09/14,160000,120800,0.76,0.76,0.71,0.73,+0.01,6
105/09/19,30000,21300,0.73,0.73,0.67,0.67,-0.06,2
105/09/20,20000,13000,0.66,0.66,0.64,0.64,-0.03,2
105/09/21,51000,31220,0.62,0.62,0.58,0.58,-0.06,3
105/09/22,51000,29580,0.58,0.59,0.57,0.57,-0.01,3
