105/02/22,20000,21500,1.08,1.08,1.07,1.07,-0.43,2
105/02/23,490000,586100,1.09,1.21,1.09,1.18,+0.11,7
105/02/24,10000,11400,1.14,1.14,1.14,1.14,-0.04,1
105/02/25,120000,142400,1.17,1.19,1.17,1.19,+0.05,2
105/02/26,0,0,---,---,---,---,---,0
105/03/01,397000,481600,1.20,1.23,1.15,1.15,-0.09,10
105/03/02,460000,526100,1.13,1.17,1.12,1.12,-0.03,8
105/03/03,533000,581580,1.12,1.13,1.08,1.10,-0.02,13
105/03/04,186000,203910,1.10,1.10,1.07,1.07,-0.03,6
105/03/07,35000,39400,1.12,1.14,1.12,1.14,+0.07,3
105/03/08,25000,26400,1.06,1.06,1.05,1.05,-0.09,2
105/03/09,50000,51500,1.03,1.03,1.03,1.03,-0.02,1
105/03/10,42000,46040,1.08,1.10,1.08,1.10,+0.07,2
105/03/11,672000,758030,1.13,1.15,1.01,1.01,-0.09,17
105/03/14,130000,127900,1.00,1.00,0.93,0.93,-0.08,4
105/03/15,20000,19400,0.97,0.97,0.97,0.97,+0.04,1
105/03/16,0,0,---,---,---,---,---,0
105/03/17,0,0,---,---,---,---,---,0
105/03/18,0,0,---,---,---,---,---,0
105/03/21,18000,18840,1.03,1.06,1.03,1.06,+0.11,2
105/03/22,108000,114320,1.04,1.06,1.04,1.06,0.00,2
105/03/23,0,0,---,---,---,---,---,0
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,10000,9200,0.92,0.92,0.92,0.92,-0.05,1
105/03/29,0,0,---,---,---,---,---,0
105/03/30,10000,8700,0.87,0.87,0.87,0.87,-0.01,1
105/03/31,0,0,---,---,---,---,---,0
105/04/01,0,0,---,---,---,---,---,0
105/04/06,0,0,---,---,---,---,---,0
105/04/07,0,0,---,---,---,---,---,0
105/04/08,100000,98000,0.98,0.98,0.98,0.98,+0.05,1
105/04/11,100000,95000,0.95,0.95,0.95,0.95,-0.03,2
105/04/12,180000,169400,0.98,0.99,0.85,0.93,-0.02,6
105/04/13,0,0,---,---,---,---,---,0
105/04/14,0,0,---,---,---,---,---,0
105/04/15,30000,25500,0.85,0.85,0.85,0.85,-0.04,1
105/04/18,0,0,---,---,---,---,---,0
105/04/19,0,0,---,---,---,---,---,0
105/04/20,0,0,---,---,---,---,---,0
105/04/21,0,0,---,---,---,---,---,0
105/04/22,10000,7400,0.74,0.74,0.74,0.74,-0.02,1
105/04/25,0,0,---,---,---,---,---,0
105/04/26,0,0,---,---,---,---,---,0
105/04/27,0,0,---,---,---,---,---,0
105/04/28,190000,121800,0.68,0.70,0.62,0.62,-0.09,5
105/04/29,0,0,---,---,---,---,---,0
105/05/03,0,0,---,---,---,---,---,0
105/05/04,0,0,---,---,---,---,---,0
105/05/05,20000,10000,0.50,0.50,0.50,0.50,+0.01,1
105/05/06,100000,52000,0.52,0.52,0.52,0.52,+0.02,1
105/05/09,0,0,---,---,---,---,---,0
105/05/10,0,0,---,---,---,---,---,0
105/05/11,30000,14100,0.47,0.47,0.47,0.47,-0.01,1
105/05/12,0,0,---,---,---,---,---,0
105/05/13,0,0,---,---,---,---,---,0
105/05/16,0,0,---,---,---,---,---,0
105/05/17,0,0,---,---,---,---,---,0
105/05/18,30000,15600,0.52,0.52,0.52,0.52,+0.04,1
105/05/19,0,0,---,---,---,---,---,0
105/05/20,0,0,---,---,---,---,---,0
105/05/23,0,0,---,---,---,---,---,0
105/05/24,20000,9400,0.47,0.47,0.47,0.47,-0.02,1
105/05/25,0,0,---,---,---,---,---,0
105/05/26,0,0,---,---,---,---,---,0
105/05/27,0,0,---,---,---,---,---,0
105/05/30,0,0,---,---,---,---,---,0
105/05/31,0,0,---,---,---,---,---,0
105/06/01,0,0,---,---,---,---,---,0
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,0,0,---,---,---,---,---,0
105/06/06,0,0,---,---,---,---,---,0
105/06/07,0,0,---,---,---,---,---,0
105/06/08,0,0,---,---,---,---,---,0
105/06/13,0,0,---,---,---,---,---,0
105/06/14,0,0,---,---,---,---,---,0
105/06/15,0,0,---,---,---,---,---,0
105/06/16,0,0,---,---,---,---,---,0
105/06/17,0,0,---,---,---,---,---,0
105/06/20,0,0,---,---,---,---,---,0
105/06/21,5000,2050,0.41,0.41,0.41,0.41,0.00,1
105/06/22,10000,4800,0.48,0.48,0.48,0.48,+0.07,1
105/06/23,0,0,---,---,---,---,---,0
105/06/24,0,0,---,---,---,---,---,0
105/06/27,0,0,---,---,---,---,---,0
105/06/28,0,0,---,---,---,---,---,0
105/06/29,0,0,---,---,---,---,---,0
105/06/30,0,0,---,---,---,---,---,0
105/07/01,11000,4750,0.43,0.45,0.43,0.45,+0.06,2
105/07/04,14000,6460,0.44,0.47,0.44,0.47,+0.02,2
105/07/05,10000,4600,0.46,0.46,0.46,0.46,-0.01,1
105/07/06,0,0,---,---,---,---,---,0
105/07/07,270000,115140,0.42,0.44,0.42,0.44,-0.02,2
105/07/11,290000,124940,0.46,0.46,0.43,0.43,-0.01,7
105/07/12,117000,44400,0.39,0.39,0.36,0.36,-0.07,4
105/07/13,10000,3100,0.31,0.31,0.31,0.31,-0.05,1
105/07/14,0,0,---,---,---,---,---,0
105/07/15,0,0,---,---,---,---,---,0
105/07/18,0,0,---,---,---,---,---,0
105/07/19,0,0,---,---,---,---,---,0
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,0,0,---,---,---,---,---,0
105/07/29,0,0,---,---,---,---,---,0
