105/09/29,10000,13600,1.36,1.36,1.36,1.36,+0.11,1
105/09/30,255000,355210,1.39,1.41,1.39,1.41,+0.05,5
105/10/03,235000,319240,1.36,1.36,1.35,1.35,-0.06,3
105/10/04,30000,39300,1.31,1.31,1.31,1.31,-0.04,1
105/10/05,0,0,---,---,---,---,---,0
105/10/06,95000,122550,1.29,1.29,1.29,1.29,0.00,1
105/10/07,95000,118750,1.25,1.25,1.25,1.25,-0.04,1
105/10/11,65000,96600,1.47,1.50,1.47,1.50,+0.25,2
105/10/12,188000,283580,1.51,1.51,1.50,1.50,0.00,5
105/10/13,178000,258900,1.45,1.49,1.45,1.49,-0.01,3
105/10/14,334000,543390,1.59,1.67,1.59,1.65,+0.16,11
105/10/17,330000,534060,1.62,1.63,1.58,1.58,-0.07,9
105/10/18,112000,177340,1.58,1.59,1.58,1.59,+0.01,2
105/10/19,190000,298680,1.58,1.58,1.57,1.57,-0.02,3
105/10/20,155000,240190,1.55,1.55,1.53,1.53,-0.04,3
105/10/21,78000,120120,1.54,1.54,1.54,1.54,+0.01,1
105/10/24,78000,119340,1.53,1.53,1.53,1.53,-0.01,1
105/10/25,0,0,---,---,---,---,---,0
105/10/26,91000,138320,1.52,1.52,1.52,1.52,0.00,3
105/10/27,81000,123120,1.52,1.52,1.52,1.52,0.00,2
105/10/28,0,0,---,---,---,---,---,0
105/10/31,87000,139700,1.60,1.62,1.60,1.62,+0.06,2
105/11/01,97000,160720,1.66,1.66,1.63,1.63,+0.01,3
105/11/02,48000,80160,1.67,1.67,1.67,1.67,+0.04,1
105/11/03,105000,177540,1.68,1.70,1.68,1.70,+0.03,3
105/11/04,57000,103370,1.83,1.83,1.81,1.81,+0.11,3
105/11/07,0,0,---,---,---,---,---,0
105/11/08,49000,79190,1.58,1.63,1.58,1.63,+0.02,3
105/11/09,19000,30720,1.58,1.65,1.58,1.65,+0.02,2
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,40000,73600,1.84,1.84,1.84,1.84,+0.06,1
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,16000,24640,1.54,1.54,1.54,1.54,0.00,1
105/12/07,22000,34220,1.55,1.57,1.55,1.57,+0.03,2
105/12/08,12000,18660,1.57,1.57,1.54,1.54,-0.03,2
