102/05/14,51000,504900,9.90,9.90,9.90,9.90,-0.70,2
102/05/15,149000,1589300,10.70,10.70,10.60,10.60,0.70,2
102/05/16,114000,1261600,10.70,11.20,10.70,11.20,0.60,6
102/05/17,10000,114000,11.40,11.40,11.40,11.40,0.20,1
102/05/20,4000,44600,11.20,11.20,11.00,11.00,-0.40,2
102/05/21,200000,2320000,11.60,11.60,11.60,11.60,0.60,4
102/05/22,1000,12000,12.00,12.00,12.00,12.00,0.40,1
102/05/23,102000,1387900,13.60,13.90,13.60,13.70,1.70,3
102/05/24,55000,710900,13.40,13.60,12.90,13.60,-0.10,6
102/05/27,4000,47700,12.00,12.00,11.70,11.70,-1.90,2
102/05/28,0,0,--,--,--,--,,0
102/05/29,99000,1198000,12.20,12.20,12.00,12.00,X,3
102/05/30,118000,1465000,12.20,12.80,12.00,12.80,0.80,3
102/05/31,10000,130000,13.00,13.00,13.00,13.00,0.20,1
102/06/03,2000,28400,14.20,14.20,14.20,14.20,1.20,1
102/06/04,2000,26800,13.40,13.40,13.40,13.40,-0.80,2
102/06/05,0,0,--,--,--,--,,0
102/06/06,4000,55600,13.90,13.90,13.90,13.90,X,1
102/06/07,0,0,--,--,--,--,,0
102/06/10,0,0,--,--,--,--,,0
102/06/11,1000,13100,13.10,13.10,13.10,13.10,X,1
102/06/13,2000,30000,14.80,15.20,14.80,15.20,2.10,2
102/06/14,0,0,--,--,--,--,,0
102/06/17,0,0,--,--,--,--,,0
102/06/18,0,0,--,--,--,--,,0
102/06/19,1000,14500,14.50,14.50,14.50,14.50,X,1
102/06/20,296000,4441600,15.00,15.80,15.00,15.80,1.30,4
102/06/21,303000,4991800,16.50,16.50,16.00,16.00,0.20,9
102/06/24,2000,34000,17.00,17.00,17.00,17.00,1.00,1
102/06/25,346000,5605700,16.70,16.70,16.20,16.20,-0.80,7
102/06/26,344000,5469600,15.90,15.90,15.90,15.90,-0.30,5
102/06/27,372000,5729400,15.70,15.70,15.40,15.40,-0.50,7
102/06/28,456000,6399900,14.40,14.40,12.40,12.40,-3.00,9
102/07/01,2000,25800,12.90,12.90,12.90,12.90,0.50,1
102/07/02,82000,1033600,12.90,12.90,12.60,12.70,-0.20,6
102/07/03,305000,3932300,12.70,12.90,12.70,12.70,,6
102/07/04,295000,3717300,12.90,12.90,12.60,12.60,-0.10,4
102/07/05,2000,23000,11.50,11.50,11.50,11.50,-1.10,1
102/07/08,12000,146000,12.00,13.00,12.00,13.00,1.50,2
