105/03/23,15000,14550,0.97,0.97,0.97,0.97,-0.23,1
105/03/24,200000,190000,0.94,0.96,0.94,0.96,-0.01,2
105/03/25,200000,189640,0.95,0.95,0.92,0.92,-0.04,5
105/03/28,0,0,---,---,---,---,---,0
105/03/29,100000,82000,0.82,0.82,0.82,0.82,-0.07,1
105/03/30,660000,574200,0.86,0.90,0.86,0.86,+0.04,11
105/03/31,805000,696250,0.86,0.89,0.85,0.89,+0.03,14
105/04/01,248000,214180,0.85,0.89,0.83,0.89,0.00,8
105/04/06,3000,2460,0.82,0.82,0.82,0.82,-0.07,1
105/04/07,100000,81000,0.81,0.81,0.81,0.81,-0.01,1
105/04/08,100000,76300,0.78,0.78,0.76,0.76,-0.05,3
105/04/11,0,0,---,---,---,---,---,0
105/04/12,200000,140000,0.70,0.70,0.70,0.70,+0.02,5
105/04/13,358000,221220,0.66,0.67,0.49,0.49,-0.21,15
105/04/14,130000,61350,0.51,0.51,0.45,0.45,-0.04,6
105/04/15,112000,47290,0.44,0.44,0.41,0.42,-0.03,8
105/04/18,83000,34120,0.38,0.44,0.38,0.44,+0.02,6
105/04/19,280000,129050,0.45,0.47,0.44,0.46,+0.02,8
105/04/20,205000,74370,0.44,0.44,0.36,0.36,-0.10,4
105/04/21,200000,66850,0.38,0.38,0.31,0.32,-0.04,12
105/04/22,120000,35600,0.30,0.30,0.29,0.30,-0.02,6
105/04/25,180000,49510,0.27,0.32,0.27,0.32,+0.02,9
105/04/26,184000,59490,0.31,0.33,0.31,0.33,+0.01,6
105/04/27,179000,58690,0.31,0.34,0.31,0.31,-0.02,6
105/04/28,150000,48700,0.33,0.33,0.31,0.31,0.00,4
105/04/29,399000,125220,0.31,0.34,0.29,0.29,-0.02,12
105/05/03,564000,149200,0.30,0.30,0.24,0.24,-0.05,11
105/05/04,200000,39100,0.22,0.22,0.19,0.19,-0.05,6
105/05/05,110000,26100,0.21,0.24,0.21,0.24,+0.05,3
105/05/06,100000,22000,0.22,0.22,0.22,0.22,-0.02,1
105/05/09,510000,87800,0.19,0.19,0.17,0.17,-0.05,8
105/05/10,340000,50700,0.14,0.15,0.14,0.15,-0.02,11
105/05/11,30000,4600,0.16,0.16,0.15,0.15,0.00,2
105/05/12,221000,30630,0.15,0.15,0.13,0.14,-0.01,6
105/05/13,239000,29880,0.12,0.13,0.12,0.13,-0.01,5
105/05/16,40000,5200,0.13,0.13,0.13,0.13,0.00,1
105/05/17,50000,7000,0.14,0.14,0.14,0.14,+0.01,2
105/05/18,220000,33400,0.15,0.16,0.15,0.16,+0.02,4
105/05/19,180000,28800,0.16,0.16,0.16,0.16,0.00,8
105/05/20,50000,7000,0.14,0.14,0.14,0.14,-0.02,1
105/05/23,60000,9900,0.14,0.17,0.14,0.17,+0.03,2
105/05/24,200000,38500,0.20,0.20,0.19,0.19,+0.02,2
105/05/25,0,0,---,---,---,---,---,0
105/05/26,20000,3800,0.19,0.19,0.19,0.19,+0.01,1
105/05/27,130000,19200,0.17,0.17,0.14,0.14,-0.05,5
105/05/30,130000,16900,0.13,0.13,0.13,0.13,-0.01,4
105/05/31,30000,4200,0.14,0.14,0.14,0.14,+0.01,3
105/06/01,0,0,---,---,---,---,---,0
105/06/02,0,0,---,---,---,---,---,0
105/06/03,0,0,---,---,---,---,---,0
105/06/04,75000,12500,0.16,0.17,0.16,0.17,+0.03,3
105/06/06,15000,2400,0.16,0.16,0.16,0.16,-0.01,2
105/06/07,75000,12000,0.16,0.16,0.16,0.16,0.00,1
105/06/08,150000,28000,0.19,0.19,0.18,0.19,+0.03,3
105/06/13,10000,1700,0.17,0.17,0.17,0.17,-0.02,1
105/06/14,0,0,---,---,---,---,---,0
105/06/15,85000,12700,0.14,0.15,0.14,0.15,-0.03,3
105/06/16,380000,46800,0.13,0.13,0.12,0.12,-0.03,9
105/06/17,210000,24200,0.12,0.12,0.11,0.11,-0.01,6
105/06/20,50000,6000,0.12,0.12,0.12,0.12,+0.01,1
105/06/21,470000,56400,0.12,0.12,0.12,0.12,0.00,15
105/06/22,0,0,---,---,---,---,---,0
105/06/23,0,0,---,---,---,---,---,0
105/06/24,80000,8000,0.10,0.10,0.10,0.10,-0.02,2
105/06/27,40000,3600,0.09,0.09,0.09,0.09,-0.01,2
105/06/28,40000,3200,0.08,0.08,0.08,0.08,-0.01,2
105/06/29,10000,900,0.09,0.09,0.09,0.09,+0.01,1
105/06/30,10000,1000,0.10,0.10,0.10,0.10,+0.01,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,0,0,---,---,---,---,---,0
105/07/05,0,0,---,---,---,---,---,0
105/07/06,40000,3200,0.08,0.08,0.08,0.08,-0.01,2
105/07/07,0,0,---,---,---,---,---,0
105/07/11,100000,8900,0.08,0.09,0.08,0.09,+0.01,6
105/07/12,100000,10000,0.10,0.10,0.10,0.10,+0.01,1
105/07/13,200000,20000,0.10,0.10,0.10,0.10,0.00,1
105/07/14,100000,11000,0.11,0.11,0.11,0.11,+0.01,1
