105/11/15,300000,216000,0.72,0.72,0.72,0.72,+0.04,2
105/11/16,620000,462800,0.76,0.76,0.73,0.74,+0.02,6
105/11/17,420000,321600,0.78,0.78,0.73,0.73,-0.01,4
105/11/18,40000,29900,0.75,0.75,0.74,0.74,+0.01,3
105/11/21,622000,431610,0.72,0.72,0.64,0.68,-0.06,10
105/11/22,1425000,942960,0.73,0.73,0.60,0.62,-0.06,22
105/11/23,80000,49200,0.62,0.62,0.61,0.61,-0.01,3
105/11/24,160000,94800,0.58,0.60,0.58,0.59,-0.02,5
105/11/25,705000,386650,0.54,0.56,0.52,0.52,-0.07,6
105/11/28,479000,253960,0.51,0.55,0.51,0.54,+0.02,10
105/11/29,720000,451800,0.60,0.75,0.54,0.55,+0.01,11
105/11/30,363000,191750,0.52,0.54,0.52,0.54,-0.01,6
105/12/01,396000,221410,0.55,0.57,0.54,0.56,+0.02,16
105/12/02,95000,51950,0.55,0.55,0.54,0.55,-0.01,5
105/12/05,1071000,546160,0.51,0.51,0.50,0.51,-0.04,10
105/12/06,55000,29700,0.54,0.54,0.54,0.54,+0.03,3
105/12/07,70000,36700,0.52,0.53,0.52,0.53,-0.01,4
105/12/08,396000,206480,0.53,0.53,0.52,0.52,-0.01,5
105/12/09,161000,83560,0.51,0.53,0.51,0.52,0.00,5
105/12/12,199000,106220,0.53,0.54,0.53,0.54,+0.02,4
105/12/13,60000,32300,0.55,0.55,0.53,0.53,-0.01,3
105/12/14,8000,4160,0.52,0.52,0.52,0.52,-0.01,1
105/12/15,196000,95890,0.52,0.52,0.47,0.48,-0.04,6
105/12/16,140000,62000,0.44,0.45,0.44,0.45,-0.03,3
105/12/19,270000,124400,0.46,0.48,0.46,0.48,+0.03,5
105/12/20,260000,122760,0.47,0.48,0.46,0.46,-0.02,5
105/12/21,30000,14100,0.47,0.47,0.47,0.47,+0.01,1
105/12/22,0,0,---,---,---,---,---,0
105/12/23,30000,14100,0.47,0.47,0.47,0.47,-0.01,1
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,261000,103800,0.42,0.42,0.38,0.40,-0.06,5
105/12/29,50000,19500,0.39,0.39,0.39,0.39,-0.01,3
105/12/30,0,0,---,---,---,---,---,0
106/01/03,30000,12000,0.40,0.40,0.40,0.40,-0.01,1
106/01/04,50000,20500,0.41,0.41,0.41,0.41,+0.01,1
106/01/05,50000,19000,0.38,0.38,0.38,0.38,-0.03,1
106/01/06,0,0,---,---,---,---,---,0
106/01/09,109000,49100,0.45,0.46,0.45,0.45,+0.06,6
106/01/10,557000,254650,0.46,0.46,0.45,0.45,0.00,5
106/01/11,802000,374940,0.46,0.48,0.46,0.47,+0.02,6
106/01/12,123000,57580,0.46,0.47,0.46,0.46,-0.01,4
106/01/13,210000,98400,0.47,0.47,0.46,0.46,0.00,3
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,83000,35750,0.45,0.45,0.43,0.43,-0.02,2
106/01/19,1115000,447070,0.41,0.41,0.40,0.40,-0.03,5
106/01/20,238000,95200,0.40,0.40,0.40,0.40,0.00,3
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,23000,9660,0.42,0.42,0.42,0.42,+0.01,1
106/02/03,79000,26670,0.37,0.37,0.33,0.33,-0.09,2
106/02/06,638000,203930,0.32,0.32,0.31,0.32,-0.01,6
106/02/07,175000,52700,0.32,0.32,0.29,0.29,-0.03,4
106/02/08,20000,5800,0.29,0.29,0.29,0.29,0.00,1
106/02/09,100000,28000,0.28,0.28,0.28,0.28,-0.01,1
106/02/10,103000,31960,0.31,0.32,0.31,0.32,+0.04,2
106/02/13,10000,3000,0.30,0.30,0.30,0.30,-0.02,1
106/02/14,100000,31000,0.31,0.31,0.31,0.31,+0.01,1
106/02/15,26000,7700,0.30,0.30,0.29,0.30,-0.01,4
106/02/16,23000,6900,0.30,0.30,0.30,0.30,0.00,3
106/02/17,20000,5760,0.29,0.29,0.28,0.28,-0.02,3
106/02/18,0,0,---,---,---,---,---,0
106/02/20,82000,19720,0.25,0.25,0.23,0.24,-0.03,6
106/02/21,20000,5000,0.25,0.25,0.25,0.25,+0.01,1
106/02/22,10000,2350,0.24,0.24,0.23,0.23,-0.02,2
106/02/23,17000,3850,0.22,0.23,0.22,0.23,0.00,3
106/02/24,15000,3450,0.23,0.23,0.23,0.23,0.00,3
106/03/01,0,0,---,---,---,---,---,0
106/03/02,5000,1250,0.25,0.25,0.25,0.25,+0.01,1
106/03/03,0,0,---,---,---,---,---,0
106/03/06,0,0,---,---,---,---,---,0
106/03/07,0,0,---,---,---,---,---,0
106/03/08,3000,750,0.25,0.25,0.25,0.25,+0.01,1
106/03/09,0,0,---,---,---,---,---,0
106/03/10,0,0,---,---,---,---,---,0
106/03/13,0,0,---,---,---,---,---,0
106/03/14,0,0,---,---,---,---,---,0
106/03/15,0,0,---,---,---,---,---,0
106/03/16,0,0,---,---,---,---,---,0
106/03/17,0,0,---,---,---,---,---,0
106/03/20,20000,3400,0.17,0.17,0.17,0.17,-0.04,1
106/03/21,300000,57000,0.19,0.19,0.19,0.19,+0.02,2
106/03/22,300000,63000,0.21,0.21,0.21,0.21,+0.02,1
106/03/23,0,0,---,---,---,---,---,0
106/03/24,0,0,---,---,---,---,---,0
106/03/27,0,0,---,---,---,---,---,0
106/03/28,0,0,---,---,---,---,---,0
106/03/29,0,0,---,---,---,---,---,0
