105/07/18,30000,32400,1.08,1.08,1.08,1.08,0.00,1
105/07/19,57000,63580,1.14,1.14,1.09,1.09,+0.01,3
105/07/20,162000,145040,0.94,0.94,0.84,0.88,-0.21,14
105/07/21,119000,101750,0.90,0.90,0.83,0.86,-0.02,11
105/07/22,19000,16000,0.84,0.85,0.84,0.85,-0.01,2
105/07/25,250000,201020,0.84,0.84,0.79,0.80,-0.05,9
105/07/26,248000,196110,0.80,0.81,0.79,0.79,-0.01,9
105/07/27,245000,206160,0.83,0.86,0.83,0.83,+0.04,15
105/07/28,307000,248320,0.82,0.82,0.80,0.80,-0.03,8
105/07/29,403000,336830,0.81,0.85,0.81,0.83,+0.03,7
105/08/01,433000,362510,0.83,0.85,0.82,0.82,-0.01,8
105/08/02,435000,350190,0.82,0.83,0.80,0.83,+0.01,11
105/08/03,161000,126650,0.78,0.80,0.78,0.80,-0.03,4
105/08/04,705000,610160,0.82,0.89,0.82,0.89,+0.09,19
105/08/05,464000,394600,0.85,0.87,0.84,0.85,-0.04,8
105/08/08,169000,142240,0.85,0.85,0.84,0.84,-0.01,5
105/08/09,22000,17920,0.82,0.82,0.81,0.81,-0.03,2
105/08/10,0,0,---,---,---,---,---,0
105/08/11,359000,255690,0.74,0.74,0.71,0.72,-0.06,6
105/08/12,218000,154780,0.71,0.71,0.71,0.71,-0.01,5
105/08/15,54000,38880,0.72,0.72,0.72,0.72,+0.01,1
105/08/16,91000,67810,0.75,0.76,0.74,0.75,+0.03,5
105/08/17,114000,81960,0.72,0.72,0.71,0.71,-0.04,3
105/08/18,103000,71070,0.69,0.69,0.69,0.69,-0.02,4
105/08/19,0,0,---,---,---,---,---,0
105/08/22,10000,6800,0.68,0.68,0.68,0.68,-0.01,1
105/08/23,12000,7910,0.66,0.66,0.65,0.65,-0.03,2
105/08/24,527000,325610,0.61,0.62,0.61,0.62,-0.03,7
105/08/25,128000,79900,0.62,0.64,0.62,0.64,+0.02,3
105/08/26,136000,84120,0.62,0.62,0.61,0.61,-0.03,2
105/08/29,12000,7200,0.60,0.60,0.60,0.60,-0.01,1
105/08/30,52000,33600,0.65,0.65,0.64,0.64,+0.04,4
105/08/31,0,0,---,---,---,---,---,0
105/09/01,20000,11800,0.59,0.59,0.59,0.59,-0.05,2
105/09/02,20000,10750,0.56,0.56,0.49,0.49,-0.10,3
105/09/05,10000,4500,0.45,0.45,0.45,0.45,-0.04,1
105/09/06,45000,22650,0.49,0.52,0.49,0.52,+0.07,3
105/09/07,15000,7500,0.50,0.50,0.50,0.50,-0.02,1
105/09/08,10000,6000,0.60,0.60,0.60,0.60,+0.10,1
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,0,0,---,---,---,---,---,0
105/09/14,0,0,---,---,---,---,---,0
105/09/19,80000,44200,0.55,0.56,0.55,0.56,+0.02,2
105/09/20,60000,31800,0.53,0.53,0.53,0.53,-0.03,1
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,1000,280,0.28,0.28,0.28,0.28,-0.14,1
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,0,0,---,---,---,---,---,0
105/10/06,1000,340,0.34,0.34,0.34,0.34,+0.03,1
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,11000,3630,0.33,0.33,0.33,0.33,0.00,1
105/12/09,0,0,---,---,---,---,---,0
105/12/12,0,0,---,---,---,---,---,0
105/12/13,0,0,---,---,---,---,---,0
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,0,0,---,---,---,---,---,0
105/12/21,0,0,---,---,---,---,---,0
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,0,0,---,---,---,---,---,0
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,0,0,---,---,---,---,---,0
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
