105/09/19,94000,74180,0.80,0.80,0.77,0.77,-0.04,2
105/09/20,117000,87750,0.75,0.75,0.75,0.75,-0.02,2
105/09/21,2880000,2594700,0.82,0.95,0.82,0.95,+0.20,48
105/09/22,3132000,2910270,0.96,0.98,0.91,0.92,-0.03,50
105/09/23,1118000,1028410,0.90,0.97,0.90,0.97,+0.05,13
105/09/26,379000,351960,0.92,0.94,0.90,0.93,-0.04,11
105/09/29,21000,18680,0.88,0.89,0.88,0.89,-0.04,3
105/09/30,44000,38000,0.86,0.87,0.85,0.87,-0.02,5
105/10/03,2110000,1906090,0.87,0.95,0.87,0.91,+0.04,42
105/10/04,1926000,1770810,0.89,0.93,0.89,0.93,+0.02,40
105/10/05,678000,633180,0.91,0.94,0.90,0.90,-0.03,9
105/10/06,613000,531510,0.89,0.89,0.83,0.87,-0.03,10
105/10/07,116000,98180,0.84,0.88,0.84,0.88,+0.01,5
105/10/11,491000,375050,0.82,0.82,0.72,0.75,-0.13,7
105/10/12,273000,185890,0.69,0.73,0.68,0.73,-0.02,3
105/10/13,10000,7300,0.73,0.73,0.73,0.73,0.00,2
105/10/14,15000,9100,0.62,0.62,0.60,0.60,-0.13,2
105/10/17,236000,152150,0.64,0.67,0.64,0.67,+0.07,2
105/10/18,246000,153560,0.64,0.65,0.62,0.62,-0.05,3
105/10/19,0,0,---,---,---,---,---,0
105/10/20,368000,265050,0.60,0.73,0.60,0.71,+0.09,27
105/10/21,269000,185510,0.69,0.69,0.67,0.69,-0.02,5
105/10/24,211000,140170,0.80,0.80,0.65,0.65,-0.04,8
105/10/25,60000,38000,0.64,0.64,0.63,0.64,-0.01,3
105/10/26,0,0,---,---,---,---,---,0
105/10/27,72000,41550,0.60,0.62,0.57,0.57,-0.02,4
105/10/28,26000,15080,0.58,0.58,0.58,0.58,+0.01,3
105/10/31,20000,11800,0.59,0.59,0.59,0.59,+0.01,1
105/11/01,50000,28400,0.60,0.60,0.56,0.56,-0.03,4
105/11/02,40000,20800,0.52,0.52,0.52,0.52,-0.04,1
105/11/03,0,0,---,---,---,---,---,0
105/11/04,0,0,---,---,---,---,---,0
105/11/07,0,0,---,---,---,---,---,0
105/11/08,0,0,---,---,---,---,---,0
105/11/09,0,0,---,---,---,---,---,0
105/11/10,0,0,---,---,---,---,---,0
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,26000,10400,0.40,0.40,0.40,0.40,+0.01,2
105/11/24,0,0,---,---,---,---,---,0
105/11/25,31000,10850,0.35,0.35,0.35,0.35,-0.03,2
105/11/28,55000,18700,0.34,0.34,0.34,0.34,-0.01,1
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,50000,17500,0.35,0.35,0.35,0.35,-0.02,2
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,66000,26680,0.38,0.41,0.38,0.41,+0.09,3
105/12/09,306000,122840,0.41,0.41,0.39,0.40,-0.01,6
105/12/12,235000,89050,0.38,0.38,0.37,0.37,-0.03,3
105/12/13,35000,12250,0.35,0.35,0.35,0.35,-0.02,1
105/12/14,1000,350,0.35,0.35,0.35,0.35,0.00,1
105/12/15,1000,340,0.34,0.34,0.34,0.34,-0.01,1
105/12/16,1000,350,0.35,0.35,0.35,0.35,+0.01,1
105/12/19,51000,18340,0.36,0.36,0.34,0.34,-0.01,2
105/12/20,1000,340,0.34,0.34,0.34,0.34,0.00,1
105/12/21,11000,3420,0.32,0.32,0.31,0.31,-0.03,2
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,4000,1360,0.34,0.34,0.34,0.34,+0.01,1
106/01/03,33000,13730,0.42,0.42,0.41,0.41,+0.07,3
106/01/04,430000,176350,0.41,0.42,0.41,0.42,+0.01,3
106/01/05,35000,13950,0.40,0.40,0.39,0.39,-0.03,2
106/01/06,0,0,---,---,---,---,---,0
106/01/09,0,0,---,---,---,---,---,0
106/01/10,5000,1700,0.34,0.34,0.34,0.34,-0.03,1
106/01/11,105000,35750,0.34,0.35,0.34,0.35,+0.01,2
106/01/12,100000,37000,0.37,0.37,0.37,0.37,+0.02,1
106/01/13,110000,37400,0.34,0.34,0.34,0.34,-0.03,11
106/01/16,100000,32000,0.32,0.32,0.32,0.32,-0.02,2
106/01/17,0,0,---,---,---,---,---,0
106/01/18,1000,320,0.32,0.32,0.32,0.32,0.00,1
106/01/19,104000,37370,0.31,0.37,0.31,0.36,+0.04,4
106/01/20,102000,33600,0.33,0.33,0.30,0.30,-0.06,2
106/01/23,202000,60580,0.30,0.30,0.29,0.29,-0.01,14
106/01/24,842000,266920,0.29,0.34,0.29,0.31,+0.02,9
106/02/02,501000,163330,0.31,0.34,0.31,0.33,+0.02,5
106/02/03,630000,246600,0.41,0.42,0.38,0.38,+0.05,5
106/02/06,370000,146800,0.38,0.42,0.38,0.39,+0.01,6
106/02/07,61000,21210,0.31,0.39,0.31,0.39,0.00,3
106/02/08,114000,52810,0.39,0.48,0.39,0.48,+0.09,5
106/02/09,90000,53900,0.59,0.61,0.59,0.61,+0.13,4
106/02/10,99000,51650,0.53,0.55,0.51,0.55,-0.06,4
106/02/13,488000,310880,0.63,0.68,0.62,0.64,+0.09,18
106/02/14,1302000,952890,0.68,0.91,0.68,0.70,+0.06,36
106/02/15,888000,645100,0.73,0.74,0.65,0.68,-0.02,26
106/02/16,55000,35950,0.65,0.66,0.63,0.63,-0.05,3
106/02/17,471000,333600,0.66,0.77,0.66,0.72,+0.09,14
106/02/18,1171000,834070,0.71,0.76,0.67,0.70,-0.02,32
106/02/20,763000,555550,0.75,0.75,0.60,0.61,-0.09,8
106/02/21,68000,37740,0.54,0.63,0.52,0.63,+0.02,5
106/02/22,42000,27700,0.77,0.77,0.61,0.61,-0.02,4
106/02/23,32000,16900,0.55,0.55,0.52,0.52,-0.09,3
106/02/24,10000,5200,0.52,0.52,0.52,0.52,0.00,1
106/03/01,151000,96230,0.62,0.66,0.62,0.63,+0.11,6
106/03/02,176000,98830,0.59,0.59,0.52,0.52,-0.11,10
106/03/03,10000,4500,0.45,0.45,0.45,0.45,-0.07,1
106/03/06,20000,9500,0.45,0.50,0.45,0.50,+0.05,2
106/03/07,160000,83200,0.52,0.52,0.52,0.52,+0.02,3
106/03/08,2847000,2077690,0.58,0.92,0.58,0.80,+0.28,65
106/03/09,3905000,3020910,0.75,1.16,0.64,1.13,+0.33,142
106/03/10,861000,816260,0.95,1.01,0.81,0.85,-0.28,46
106/03/13,369000,364200,1.01,1.19,0.96,1.18,+0.33,11
106/03/14,40000,48780,1.11,1.30,1.09,1.09,-0.09,11
106/03/15,20000,21200,1.09,1.09,1.03,1.03,-0.06,2
106/03/16,6000,5210,0.83,0.96,0.83,0.96,-0.07,3
