105/10/03,85000,57800,0.68,0.68,0.68,0.68,-0.02,1
105/10/04,265000,177350,0.67,0.67,0.66,0.67,-0.01,5
105/10/05,435000,296250,0.67,0.69,0.67,0.69,+0.02,4
105/10/06,555000,371850,0.67,0.67,0.67,0.67,-0.02,6
105/10/07,38000,25460,0.67,0.67,0.67,0.67,0.00,1
105/10/11,73000,49230,0.66,0.69,0.66,0.69,+0.02,2
105/10/12,35000,24150,0.69,0.69,0.69,0.69,0.00,1
105/10/13,0,0,---,---,---,---,---,0
105/10/14,3000,2100,0.70,0.70,0.70,0.70,+0.02,1
105/10/17,111000,80880,0.73,0.73,0.72,0.72,+0.02,4
105/10/18,96000,69120,0.72,0.72,0.72,0.72,0.00,1
105/10/19,75000,53250,0.71,0.71,0.71,0.71,-0.01,2
105/10/20,70000,48300,0.69,0.69,0.69,0.69,-0.02,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,146000,107990,0.73,0.74,0.73,0.74,+0.03,2
105/10/25,146000,103660,0.71,0.71,0.71,0.71,-0.03,2
105/10/26,100000,72000,0.72,0.72,0.72,0.72,+0.01,1
105/10/27,100000,70000,0.70,0.70,0.70,0.70,-0.02,1
105/10/28,0,0,---,---,---,---,---,0
105/10/31,0,0,---,---,---,---,---,0
105/11/01,0,0,---,---,---,---,---,0
105/11/02,83000,61430,0.73,0.76,0.73,0.76,+0.05,6
105/11/03,191000,149430,0.75,0.80,0.75,0.80,+0.04,6
105/11/04,116000,93360,0.81,0.81,0.77,0.77,-0.03,2
105/11/07,11000,8360,0.76,0.76,0.76,0.76,-0.01,2
105/11/08,10000,7860,0.77,0.79,0.77,0.79,+0.03,2
105/11/09,194000,160040,0.82,0.83,0.82,0.83,+0.04,2
105/11/10,202000,163140,0.81,0.81,0.75,0.75,-0.08,2
105/11/11,0,0,---,---,---,---,---,0
105/11/14,0,0,---,---,---,---,---,0
105/11/15,0,0,---,---,---,---,---,0
105/11/16,0,0,---,---,---,---,---,0
105/11/17,0,0,---,---,---,---,---,0
105/11/18,0,0,---,---,---,---,---,0
105/11/21,0,0,---,---,---,---,---,0
105/11/22,0,0,---,---,---,---,---,0
105/11/23,0,0,---,---,---,---,---,0
105/11/24,0,0,---,---,---,---,---,0
105/11/25,0,0,---,---,---,---,---,0
105/11/28,0,0,---,---,---,---,---,0
105/11/29,0,0,---,---,---,---,---,0
105/11/30,0,0,---,---,---,---,---,0
105/12/01,0,0,---,---,---,---,---,0
105/12/02,37000,24050,0.65,0.65,0.65,0.65,+0.01,1
