105/09/05,269000,306720,1.13,1.19,1.13,1.19,-0.47,7
105/09/06,269000,274380,1.02,1.02,1.02,1.02,-0.17,3
105/09/07,0,0,---,---,---,---,---,0
105/09/08,0,0,---,---,---,---,---,0
105/09/09,0,0,---,---,---,---,---,0
105/09/10,0,0,---,---,---,---,---,0
105/09/12,0,0,---,---,---,---,---,0
105/09/13,100000,102500,1.02,1.03,1.02,1.03,-0.02,2
105/09/14,0,0,---,---,---,---,---,0
105/09/19,0,0,---,---,---,---,---,0
105/09/20,0,0,---,---,---,---,---,0
105/09/21,0,0,---,---,---,---,---,0
105/09/22,0,0,---,---,---,---,---,0
105/09/23,0,0,---,---,---,---,---,0
105/09/26,0,0,---,---,---,---,---,0
105/09/29,0,0,---,---,---,---,---,0
105/09/30,0,0,---,---,---,---,---,0
105/10/03,0,0,---,---,---,---,---,0
105/10/04,0,0,---,---,---,---,---,0
105/10/05,26000,25490,0.98,0.99,0.98,0.99,+0.05,3
105/10/06,125000,106000,0.88,0.88,0.84,0.84,-0.15,2
105/10/07,0,0,---,---,---,---,---,0
105/10/11,0,0,---,---,---,---,---,0
105/10/12,0,0,---,---,---,---,---,0
105/10/13,0,0,---,---,---,---,---,0
105/10/14,30000,27100,0.91,0.91,0.89,0.89,+0.04,2
105/10/17,10000,8900,0.89,0.89,0.89,0.89,0.00,1
105/10/18,0,0,---,---,---,---,---,0
105/10/19,20000,17400,0.87,0.87,0.87,0.87,0.00,1
105/10/20,20000,16800,0.84,0.84,0.84,0.84,-0.03,1
105/10/21,0,0,---,---,---,---,---,0
105/10/24,0,0,---,---,---,---,---,0
105/10/25,20000,15300,0.75,0.78,0.75,0.78,+0.01,2
105/10/26,412000,324480,0.78,0.80,0.78,0.79,+0.01,4
105/10/27,202000,151840,0.77,0.77,0.75,0.75,-0.04,4
105/10/28,554000,432630,0.78,0.79,0.78,0.79,+0.04,4
105/10/31,110000,81700,0.77,0.77,0.74,0.74,-0.05,2
105/11/01,273000,202120,0.74,0.75,0.74,0.75,+0.01,3
105/11/02,709000,557650,0.77,0.82,0.77,0.82,+0.07,5
105/11/03,1640000,1475420,0.89,1.03,0.88,1.03,+0.21,20
105/11/04,1572000,1634470,1.04,1.06,1.00,1.02,-0.01,29
105/11/07,2041000,2142050,0.98,1.22,0.98,1.16,+0.14,81
105/11/08,2446000,2926400,1.13,1.36,1.13,1.36,+0.20,49
105/11/09,1092000,1436230,1.28,1.46,1.27,1.45,+0.09,16
105/11/10,581000,770890,1.27,1.41,1.27,1.33,-0.12,16
105/11/11,31000,43250,1.41,1.41,1.39,1.39,+0.06,4
105/11/14,224000,306720,1.36,1.39,1.35,1.35,-0.04,3
105/11/15,180000,247440,1.37,1.51,1.37,1.51,+0.16,2
105/11/16,54000,79920,1.48,1.48,1.48,1.48,-0.03,1
105/11/17,414000,664030,1.59,1.65,1.52,1.56,+0.08,11
105/11/18,600000,912750,1.53,1.56,1.47,1.51,-0.05,17
105/11/21,675000,1010220,1.48,1.54,1.46,1.54,+0.03,15
105/11/22,549000,821910,1.49,1.54,1.49,1.51,-0.03,8
105/11/23,105000,153150,1.46,1.46,1.43,1.43,-0.08,2
105/11/24,969000,1397290,1.43,1.48,1.43,1.48,+0.05,7
105/11/25,965000,1325530,1.40,1.40,1.37,1.37,-0.11,11
105/11/28,14000,19880,1.42,1.42,1.42,1.42,+0.05,1
105/11/29,94000,141740,1.45,1.51,1.45,1.50,+0.08,3
105/11/30,79000,131140,1.66,1.66,1.66,1.66,+0.16,1
105/12/01,0,0,---,---,---,---,---,0
105/12/02,0,0,---,---,---,---,---,0
105/12/05,0,0,---,---,---,---,---,0
105/12/06,0,0,---,---,---,---,---,0
105/12/07,86000,124580,1.43,1.45,1.43,1.45,-0.07,4
105/12/08,81000,112590,1.39,1.39,1.39,1.39,-0.06,2
105/12/09,3000,4470,1.49,1.49,1.49,1.49,+0.10,1
105/12/12,3000,4260,1.42,1.42,1.42,1.42,-0.07,2
105/12/13,5000,8000,1.60,1.60,1.60,1.60,+0.18,1
105/12/14,0,0,---,---,---,---,---,0
105/12/15,0,0,---,---,---,---,---,0
105/12/16,0,0,---,---,---,---,---,0
105/12/19,0,0,---,---,---,---,---,0
105/12/20,102000,157320,1.53,1.55,1.53,1.55,+0.08,2
105/12/21,102000,157080,1.54,1.54,1.54,1.54,-0.01,2
105/12/22,0,0,---,---,---,---,---,0
105/12/23,0,0,---,---,---,---,---,0
105/12/26,0,0,---,---,---,---,---,0
105/12/27,0,0,---,---,---,---,---,0
105/12/28,0,0,---,---,---,---,---,0
105/12/29,0,0,---,---,---,---,---,0
105/12/30,0,0,---,---,---,---,---,0
106/01/03,0,0,---,---,---,---,---,0
106/01/04,0,0,---,---,---,---,---,0
106/01/05,0,0,---,---,---,---,---,0
106/01/06,0,0,---,---,---,---,---,0
106/01/09,73000,100010,1.37,1.37,1.37,1.37,+0.11,1
106/01/10,73000,100740,1.38,1.38,1.38,1.38,+0.01,1
106/01/11,0,0,---,---,---,---,---,0
106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,0,0,---,---,---,---,---,0
106/01/17,0,0,---,---,---,---,---,0
106/01/18,0,0,---,---,---,---,---,0
106/01/19,0,0,---,---,---,---,---,0
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,0,0,---,---,---,---,---,0
106/02/02,0,0,---,---,---,---,---,0
106/02/03,0,0,---,---,---,---,---,0
106/02/06,0,0,---,---,---,---,---,0
106/02/07,0,0,---,---,---,---,---,0
106/02/08,41000,33210,0.81,0.81,0.81,0.81,+0.02,1
106/02/09,41000,31570,0.77,0.77,0.77,0.77,-0.04,1
106/02/10,0,0,---,---,---,---,---,0
106/02/13,0,0,---,---,---,---,---,0
106/02/14,0,0,---,---,---,---,---,0
106/02/15,0,0,---,---,---,---,---,0
106/02/16,0,0,---,---,---,---,---,0
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,0,0,---,---,---,---,---,0
106/02/21,0,0,---,---,---,---,---,0
106/02/22,0,0,---,---,---,---,---,0
106/02/23,0,0,---,---,---,---,---,0
106/02/24,10000,6700,0.67,0.67,0.67,0.67,+0.06,1
106/03/01,10000,7200,0.72,0.72,0.72,0.72,+0.05,1
106/03/02,0,0,---,---,---,---,---,0
