106/04/24,88000,75240,0.84,0.87,0.84,0.87,+0.09,3
106/04/25,67000,61590,0.92,0.92,0.87,0.87,0.00,3
106/04/26,29000,24730,0.85,0.87,0.85,0.87,0.00,2
106/04/27,20000,17200,0.86,0.86,0.86,0.86,-0.01,1
106/04/28,0,0,---,---,---,---,---,0
106/05/02,20000,17600,0.88,0.88,0.88,0.88,+0.03,2
106/05/03,126000,110880,0.88,0.88,0.88,0.88,0.00,2
106/05/04,100000,87000,0.87,0.87,0.87,0.87,-0.01,1
106/05/05,26000,22620,0.87,0.87,0.87,0.87,0.00,1
106/05/08,0,0,---,---,---,---,---,0
106/05/09,0,0,---,---,---,---,---,0
106/05/10,0,0,---,---,---,---,---,0
106/05/11,0,0,---,---,---,---,---,0
106/05/12,0,0,---,---,---,---,---,0
106/05/15,0,0,---,---,---,---,---,0
106/05/16,0,0,---,---,---,---,---,0
106/05/17,0,0,---,---,---,---,---,0
106/05/18,0,0,---,---,---,---,---,0
106/05/19,0,0,---,---,---,---,---,0
106/05/22,6000,4320,0.72,0.72,0.72,0.72,-0.01,1
106/05/23,6000,4260,0.71,0.71,0.71,0.71,-0.01,1
106/05/24,0,0,---,---,---,---,---,0
106/05/25,0,0,---,---,---,---,---,0
106/05/26,0,0,---,---,---,---,---,0
106/05/31,0,0,---,---,---,---,---,0
106/06/01,0,0,---,---,---,---,---,0
106/06/02,0,0,---,---,---,---,---,0
106/06/03,104000,70720,0.68,0.68,0.68,0.68,+0.01,3
106/06/05,92000,64380,0.68,0.70,0.68,0.70,+0.02,3
106/06/06,18000,12060,0.67,0.67,0.67,0.67,-0.03,1
106/06/07,0,0,---,---,---,---,---,0
106/06/08,0,0,---,---,---,---,---,0
106/06/09,0,0,---,---,---,---,---,0
106/06/12,0,0,---,---,---,---,---,0
106/06/21,31000,23040,0.74,0.75,0.74,0.75,+0.01,2
106/09/12,0,0,---,---,---,---,---,0
106/09/13,0,0,---,---,---,---,---,0
106/09/28,0,0,---,---,---,---,---,0
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,0,0,---,---,---,---,---,0
106/10/11,0,0,---,---,---,---,---,0
106/10/12,0,0,---,---,---,---,---,0
106/10/13,0,0,---,---,---,---,---,0
106/10/16,0,0,---,---,---,---,---,0
106/10/17,0,0,---,---,---,---,---,0
