104/12/07,84000,92170,1.02,1.13,1.02,1.08,-0.03,12
104/12/08,74000,73960,1.00,1.02,0.97,0.97,-0.11,7
104/12/09,0,0,---,---,---,---,---,0
104/12/10,25000,21150,0.85,0.85,0.84,0.85,-0.02,3
104/12/11,5000,4150,0.83,0.83,0.83,0.83,-0.02,1
104/12/14,28000,21720,0.79,0.79,0.77,0.77,-0.06,2
104/12/15,0,0,---,---,---,---,---,0
104/12/16,40000,34000,0.86,0.86,0.84,0.84,+0.03,2
104/12/17,120000,98800,0.84,0.84,0.82,0.82,-0.02,2
104/12/18,113000,88760,0.82,0.82,0.53,0.53,-0.29,4
104/12/21,108000,88980,0.81,0.83,0.81,0.83,+0.30,3
104/12/22,279000,240590,0.89,0.89,0.83,0.83,0.00,4
104/12/23,177000,143510,0.83,0.83,0.81,0.81,-0.02,2
104/12/24,0,0,---,---,---,---,---,0
104/12/25,0,0,---,---,---,---,---,0
104/12/28,12000,9840,0.82,0.82,0.82,0.82,+0.02,1
104/12/29,12000,9240,0.77,0.77,0.77,0.77,-0.05,1
104/12/30,0,0,---,---,---,---,---,0
104/12/31,0,0,---,---,---,---,---,0
105/01/04,0,0,---,---,---,---,---,0
105/01/05,0,0,---,---,---,---,---,0
105/01/06,0,0,---,---,---,---,---,0
105/01/07,22000,13240,0.62,0.62,0.60,0.60,-0.09,3
105/01/08,4000,2520,0.63,0.63,0.63,0.63,+0.03,1
105/01/11,0,0,---,---,---,---,---,0
105/01/12,0,0,---,---,---,---,---,0
105/01/13,2000,1380,0.69,0.69,0.69,0.69,0.00,1
105/01/14,20000,12200,0.61,0.61,0.61,0.61,-0.08,1
105/01/15,34000,20920,0.66,0.66,0.58,0.58,-0.03,10
105/01/18,55000,33020,0.58,0.63,0.57,0.63,+0.05,11
105/01/19,89000,59970,0.63,0.71,0.63,0.70,+0.07,10
105/01/20,90000,63980,0.70,0.74,0.66,0.66,-0.04,6
105/01/21,1000,620,0.62,0.62,0.62,0.62,-0.04,1
105/01/22,13000,8290,0.64,0.64,0.63,0.63,+0.01,3
105/01/25,7000,4740,0.68,0.68,0.67,0.68,+0.05,3
105/01/26,89000,63310,0.69,0.72,0.67,0.71,+0.03,5
105/01/27,76000,52390,0.77,0.77,0.68,0.69,-0.02,10
105/01/28,148000,107870,0.72,0.74,0.72,0.73,+0.04,6
105/01/29,118000,91750,0.78,0.80,0.77,0.78,+0.05,6
105/01/30,61000,49410,0.81,0.81,0.81,0.81,+0.03,4
105/02/01,0,0,---,---,---,---,---,0
105/02/02,0,0,---,---,---,---,---,0
105/02/03,135000,90450,0.67,0.67,0.67,0.67,-0.06,1
105/02/15,20000,13000,0.65,0.65,0.65,0.65,-0.02,1
105/02/16,0,0,---,---,---,---,---,0
105/02/17,0,0,---,---,---,---,---,0
105/02/18,0,0,---,---,---,---,---,0
105/02/19,50000,35300,0.72,0.74,0.68,0.68,+0.03,5
105/02/22,40000,23950,0.59,0.60,0.59,0.60,-0.08,2
105/02/23,20000,12000,0.60,0.60,0.60,0.60,0.00,1
105/02/24,20000,10000,0.50,0.50,0.50,0.50,-0.10,1
105/02/25,0,0,---,---,---,---,---,0
